resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,energy_mwh,site,eff_capacity_mw,tb_index,theoretical_rev,duration_hours,optimization_rate
ABINDUST_ESR1,0.0,-19.647317766666667,0.0,0.0,0.0,0.0,0.0,0.0,-19.647317766666667,ABINDUST_RN,9.9,QMP2M1,YDIST,,,,9.9,302.2895,2992.66605,2.33,-0.6565155429442809
ADL_ESR1,0.0,-1599.8402166666665,0.0,0.0,0.0,801.9000000000001,114.258,108.36000000000001,-575.3222166666663,ADL_RN,60.0,QTEN26,YLIB1S,,,,60.0,92.5807125,5554.84275,1.1,-10.35712877140701
AE_ESR1,2468.6609999999996,-564.6570941666666,0.0,0.0,0.0,27.664,0.0,504.18299999999994,2435.850905833333,AE_RN,9.9,QTEN26,TotalEnergies,149.2,244.0,Myrtle Storage U1,149.2,139.03579758713138,20744.141,1.64,11.742356098685084
ALAMO_ST_ESR1,0.0,3102.9085302166663,0.0,0.0,0.0,0.0,0.0,0.0,3102.9085302166663,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,,9.9,373.2978125,3695.6483437500005,1.88,83.96114136411916
ALP_BESS_ESR1,12647.768999999997,14440.456264999997,0.0,0.0,0.0,6367.74,237.90099999999998,2505.8780000000006,36199.74426499999,ALP_BESS_RN,100.3,QHEI1,YHABIT,,,,100.3,393.10280987038874,39428.21182999999,1.51,91.81178294638373
ALVIN_ESR1,110.61999999999999,-37.208284333333324,0.0,359.923,31.163999999999998,426.34799999999996,149.265,0.0,1040.1117156666664,ALVIN_RN,7.5,QSUE74,ENGIE,10.0,10.0,Alvin (DGR),10.0,88.6525,886.5250000000001,1.0,117.32457806228436
AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,0.0,QGRIE4,YBTAMS,,,,0.0,93.91480879233009,0.0,1.42,0.0
ANCHOR_ESR1,-962.9870000000001,561.6874166666666,0.0,0.0,0.0,0.0,0.0,380.64300000000003,-20.6565833333334,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,116.45543706293705,4163.281875,1.58,-0.49616105643419606
ANCHOR_ESR2,-962.9870000000001,-252.38799999999995,0.0,0.0,0.0,0.0,0.0,373.19100000000003,-842.184,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,116.45543706293705,4163.281875,1.58,-20.22884890540831
ANDMDSLR_ESR1,8524.675249999998,3035.528940941667,0.0,0.0,346.32,825.0,0.0,2751.033,15482.557190941665,ANDMDSLR_ALL,81.9,QIPLU2,YIPXP,,,,81.9,64.82548,5309.206812,1.78,291.6171424316643
ANDMDSLR_ESR2,8609.15375,2771.1237623249995,0.0,0.0,321.36,0.0,0.0,7092.111,18793.748512325,ANDMDSLR_ALL,78.1,QIPLU2,YIPXP,,,,78.1,65.67572482394367,5129.27410875,1.86,366.401719110017
ANEM_ESS_ESR1,0.0,-81.22599921666742,0.0,0.0,0.0,0.0,0.0,0.0,-81.22599921666742,ANEM_ESS_RN,200.0,QSUE53,Plus Power,205.0,400.0,Anemoi Energy Storage,205.0,83.36207317073172,17089.225000000002,1.95,-0.47530534132862906
ANGLETON_ESR1,578.941,-131.71007833333334,0.0,624.031,35.669,66.08599999999998,356.902,0.0,1529.9189216666668,BRPANGLE_RN,10.0,QSUE74,ENGIE,19.9,19.9,BRP Angleton (DGR),19.9,193.42000000000002,3849.058,1.0,39.74787913475627
ANG_SLR_ESR1,0.0,4704.900963175,0.0,0.0,0.0,300.0,0.0,15363.776999999998,20368.677963174996,ANG_ALL,100.0,QTEN26,Apex Clean Energy,103.0,200.0,Angelo Storage,103.0,295.4627427184466,30432.6625,1.94,66.9303185785174
ANOL_ESS_ESR1,-23347.350000000002,32064.425545408332,0.0,0.0,0.0,0.0,0.0,9342.69,18059.76554540833,ANOL_ESS_RN,240.0,QESVEM,esVolta,247.1,480.0,Anole BESS,247.1,121.92341663294214,30127.276250000003,1.94,59.94489974980174
ANTL_ESS_ESR1,29126.807,-8378.482216666667,0.0,1099.248,200.159,1180.35,2347.1510000000003,372.886,25948.11878333333,ANTL_ESS_ES1,70.0,QSU100,ENGIE,72.4,140.0,Antlia BESS,72.4,240.31639502762434,17398.907000000003,1.93,149.1364876157642
APPLE_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLE_ESR_RN,0.0,QTEN26,YAPPFR,,,,0.0,384.0688105389951,0.0,1.42,0.0
ARY_BESS_ESR1,0.0,-50.87412928333333,0.0,0.0,0.0,0.0,0.0,0.0,-50.87412928333333,ARY_BESS_RN,0.0,QTEN32,YBTCS,,,,0.0,124.70099290247053,0.0,1.42,0.0
AVIL_ESS_ESR1,76224.621,-5677.537691666667,0.0,1008.99,190.08,2803.0559999999996,6475.184,664.801,81689.19430833333,AVIL_ESS_RN,160.0,QSU100,ENGIE,160.0,320.0,Avila BESS,160.0,525.99,84158.4,2.0,97.06600209644354
AZURE_ESR1,0.0,-3821.002283125,0.0,0.0,0.0,0.0,0.0,811.9780000000001,-3009.024283125,AZURE_RN,77.6,QENEL6,Enel North America,77.2,116.0,Azure Sky Solar,77.2,55.49155440414508,4283.948,1.5,-70.23951465155504
BATCAVE_ESR1,11728.234,-3683.7746124999994,0.0,855.1620000000001,39.99,4453.168,1053.776,0.0,14446.5553875,BATCAVE_RN,100.5,QSUE74,ENGIE,100.5,110.0,Bat Cave,100.5,134.912039800995,13558.659999999996,1.09,106.54854821567916
BAY_CITY_ESR1,3086.123,-386.4754512833333,0.0,0.0,0.0,0.0,0.0,0.0,2699.6475487166667,BAYC_BESS_RN,9.9,QTEN24,SMT Energy,9.9,9.9,Bay City,9.9,91.55249999999998,906.3697499999998,1.0,297.8527856558173
BCK_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCK_RN,123.5,QHEI5,YOL300,,,,123.5,152.6565211864168,18853.080366522474,1.42,0.0
BCK_ESR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCK_RN,126.5,QHEI5,YOL300,,,,126.5,152.6565211864168,19311.049930081725,1.42,0.0
BCNV2_ES_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCNV2_ES_RN,0.0,QSU115,YBOCP2,,,,0.0,108.67146554024471,0.0,1.42,0.0
BCNV_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCNV_RN,150.0,QSHE11,Nightpeak Energy,150.0,300.0,Bocanova BESS,150.0,136.145,20421.75,2.0,0.0
