resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,energy_mwh,site,eff_capacity_mw,tb_index,theoretical_rev,duration_hours,optimization_rate
ABINDUST_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABINDUST_RN,9.9,QMP2M1,YDIST,,,,9.9,18.290247539729815,181.07345064332517,1.42,0.0
ADL_ESR1,1311.25,0.0,0.0,366.0,0.0,1131.9,422.4,51.84,3283.3900000000003,ADL_RN,60.0,QTEN26,YLIB1S,,,,60.0,72.52947169726228,4351.768301835737,1.42,75.44955917379482
AE_ESR1,0.0,0.0,0.0,0.0,0.0,96.714,112.756,95.964,305.43399999999997,AE_RN,9.9,QTEN26,TotalEnergies,149.2,244.0,Myrtle Storage U1,149.2,83.39203753351207,12442.091999999999,1.64,2.4548444104094393
ALAMO_ST_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,,9.9,24.101323462812665,238.6031022818454,1.42,0.0
ALP_BESS_ESR1,0.0,0.0,0.0,0.0,0.0,1108.212,42.35,442.403,1592.965,ALP_BESS_RN,100.3,QHEI1,YHABIT,,,,100.3,16.176931262766434,1622.5462056554734,1.42,98.17686513010436
ALVIN_ESR1,-83.822,0.0,0.0,62.257,14.327,23.733999999999998,52.013,0.0,68.50899999999999,ALVIN_RN,7.5,QSUE74,ENGIE,10.0,10.0,Alvin (DGR),10.0,56.0,560.0,1.0,12.233749999999997
AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,0.0,QGRIE4,YBTAMS,,,,0.0,51.188907465278106,0.0,1.42,0.0
ANCHOR_ESR1,6.7010000000000005,0.0,0.0,0.0,0.0,0.0,447.004,297.771,751.4760000000001,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,24.916923076923077,890.78,1.58,84.36157075821193
ANCHOR_ESR2,11.713000000000001,0.0,0.0,0.0,0.0,20.7,391.721,266.13300000000004,690.267,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,24.916923076923077,890.78,1.58,77.4901771481174
ANDMDSLR_ESR1,6250.2390000000005,0.0,0.0,0.0,301.853,515.574,12.703,3848.603,10928.972000000002,ANDMDSLR_ALL,81.9,QIPLU2,YIPXP,,,,81.9,18.100247539729814,1482.4102735038718,1.42,737.2434065886455
ANDMDSLR_ESR2,5963.108,0.0,0.0,0.0,268.66499999999996,488.708,3.283,3731.514,10455.278,ANDMDSLR_ALL,78.1,QIPLU2,YIPXP,,,,78.1,18.100247539729814,1413.6293328528984,1.42,739.6053376241006
