resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,energy_mwh,site,eff_capacity_mw,tb_index,theoretical_rev,duration_hours,optimization_rate
ABINDUST_ESR1,0.0,774.0873268999999,0.0,0.0,0.0,0.0,0.0,0.0,774.0873268999999,ABINDUST_RN,9.9,QMP2M1,YDIST,,,,9.9,110.49535404040404,1093.904005,1.24,70.76373460210522
ADL_ESR1,0.0,807.4167500000001,0.0,242.10000000000002,0.0,2134.5,216.132,576.432,3976.58075,ADL_RN,60.0,QTEN26,YLIB1S,,,,60.0,69.2583290705128,4155.499744230768,0.84,95.69440487924065
AE_ESR1,128.21116666666666,201.66824583333334,0.0,0.0,0.0,150.595,74.02000000000001,109.84199999999998,664.3364124999999,AE_RN,9.9,QTEN26,TotalEnergies,149.2,244.0,Myrtle Storage U1,149.2,75.73016807589194,11298.941076923076,1.64,5.879634277028302
ALAMO_ST_ESR1,0.0,1290.6967628416667,0.0,0.0,0.0,0.0,0.0,0.0,1290.6967628416667,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,,9.9,163.11957742424244,1614.8838165000002,1.89,79.92505402890491
ALP_BESS_ESR1,3022.447,5089.692559166666,0.0,0.0,0.0,3476.349,320.59900000000005,140.20000000000002,12049.287559166667,ALP_BESS_RN,100.3,QHEI1,YHABIT,,,,100.3,135.12814317879693,13553.352760833332,1.52,88.90263370098997
ALVIN_ESR1,-24.927999999999997,-19.566381608333323,0.0,121.571,37.864999999999995,103.859,64.60199999999999,0.0,283.40261839166664,ALVIN_RN,7.5,QSUE74,ENGIE,10.0,10.0,Alvin (DGR),10.0,63.52683333333333,635.2683333333333,1.0,44.61148203383872
AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,0.0,QGRIE4,YBTAMS,,,,0.0,93.56387239610174,0.0,1.42,0.0
ANCHOR_ESR1,0.0,516.7228333333333,0.0,0.0,0.0,597.8639999999999,0.0,1070.8029999999999,2185.389833333333,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,138.69975874125873,4958.516375,1.58,44.073462061186255
ANCHOR_ESR2,0.0,552.92175,0.0,0.0,0.0,540.95,0.0,989.798,2083.66975,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,138.69975874125873,4958.516375,1.58,42.02204031241099
ANDMDSLR_ESR1,8376.71,-3085.417546333333,0.0,0.0,0.0,0.0,0.0,4561.257,9852.549453666667,ANDMDSLR_ALL,81.9,QIPLU2,YIPXP,,,,81.9,157.59933280701753,12907.385356894736,1.71,76.33265127862423
