resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,energy_mwh,site,eff_capacity_mw,tb_index,theoretical_rev,duration_hours,optimization_rate
ABINDUST_ESR1,0.0,632.92436585,0.0,0.0,0.0,0.0,0.0,0.0,632.92436585,ABINDUST_RN,9.9,QMP2M1,YDIST,,,,9.9,35.46262146464647,351.07995250000005,1.49,180.27926725608174
ADL_ESR1,1271.36,-1047.5125833333327,0.0,179.55,0.0,969.3,352.536,146.448,1871.6814166666672,ADL_RN,60.0,QTEN26,YLIB1S,,,,60.0,22.683149999999994,1360.9889999999996,0.88,137.52362558894066
AE_ESR1,0.0,-21.676911666666662,0.0,0.0,0.0,99.935,0.7240000000000001,282.808,361.79008833333336,AE_RN,9.9,QTEN26,TotalEnergies,149.2,244.0,Myrtle Storage U1,149.2,35.58903485254692,5309.883999999999,1.64,6.813521506935621
ALAMO_ST_ESR1,0.0,531.8096548666667,0.0,0.0,0.0,0.0,0.0,0.0,531.8096548666667,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,,9.9,55.751272727272735,551.9376000000001,1.89,96.35322088342353
ALP_BESS_ESR1,4927.668000000001,-6572.608213333333,0.0,0.0,0.0,1939.4979999999998,599.7059999999999,663.274,1557.5377866666672,ALP_BESS_RN,100.3,QHEI1,YHABIT,,,,100.3,55.98136749750748,5614.93116,1.53,27.73921428925706
ALVIN_ESR1,59.117999999999995,69.92937270833332,0.0,178.82999999999998,38.707,6.221,13.728,0.0,366.5333727083333,ALVIN_RN,7.5,QSUE74,ENGIE,10.0,10.0,Alvin (DGR),10.0,158.255,1582.55,1.0,23.16093473876549
AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,0.0,QGRIE4,YBTAMS,,,,0.0,31.48361498580306,0.0,1.42,0.0
ANCHOR_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,36.858671328671335,1317.6975000000002,1.58,0.0
ANCHOR_ESR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,36.858671328671335,1317.6975000000002,1.58,0.0
ANDMDSLR_ESR1,0.0,-1396.9591742083335,0.0,12.625,383.195,52.982,27.475,7725.974,6805.291825791666,ANDMDSLR_ALL,81.9,QIPLU2,YIPXP,,,,81.9,27.784940263803676,2275.5866076055213,1.08,299.05659503562083
ANDMDSLR_ESR2,0.0,-1684.1514299249998,0.0,2.525,364.878,26.871999999999996,5.495,7540.562,6256.180570075,ANDMDSLR_ALL,78.1,QIPLU2,YIPXP,,,,78.1,27.985043732394367,2185.6319154999996,1.09,286.2412708062874
ANEM_ESS_ESR1,0.0,-728.9741535499973,0.0,0.0,0.0,0.0,0.0,0.0,-728.9741535499973,ANEM_ESS_RN,200.0,QSUE53,Plus Power,205.0,400.0,Anemoi Energy Storage,205.0,45.2975,9285.9875,1.95,-7.850259905583518
ANGLETON_ESR1,103.38599999999991,-20.75598416666664,0.0,167.329,34.451,17.362000000000002,13.799999999999999,0.0,315.57201583333335,BRPANGLE_RN,10.0,QSUE74,ENGIE,19.9,19.9,BRP Angleton (DGR),19.9,26.975,536.8025,1.0,58.78735956582418
ANG_SLR_ESR1,0.0,1912.8287494416663,0.0,0.0,0.0,955.554,74.185,4224.6849999999995,7167.252749441666,ANG_ALL,100.0,QTEN26,Apex Clean Energy,103.0,200.0,Angelo Storage,103.0,72.84349514563108,7502.880000000001,1.94,95.52668774446167
ANOL_ESS_ESR1,0.0,14498.389524216665,0.0,0.0,0.0,0.0,0.0,14053.84,28552.229524216666,ANOL_ESS_RN,240.0,QESVEM,esVolta,247.1,480.0,Anole BESS,247.1,43.23560097126669,10683.517,1.94,267.2549641116934
ANTL_ESS_ESR1,3382.609416666668,2639.9178583333332,0.0,280.21000000000004,268.928,146.76,273.741,315.085,7307.251275000001,ANTL_ESS_ES1,70.0,QSU100,ENGIE,72.4,140.0,Antlia BESS,72.4,47.01980662983425,3404.234,1.93,214.65185046033858
APPLE_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLE_ESR_RN,0.0,QTEN26,YAPPFR,,,,0.0,46.471897372391986,0.0,1.42,0.0
ARY_BESS_ESR1,0.0,-113.67735055,0.0,0.0,0.0,0.0,0.0,0.0,-113.67735055,ARY_BESS_RN,0.0,QTEN32,YBTCS,,,,0.0,35.220217802265125,0.0,1.42,0.0
AVIL_ESS_ESR1,5744.65675,8213.009980833333,0.0,784.158,386.914,796.914,563.6719999999999,183.171,16672.495730833332,AVIL_ESS_RN,160.0,QSU100,ENGIE,160.0,320.0,Avila BESS,160.0,98.05999999999999,15689.599999999999,2.0,106.26463218203992
AZURE_ESR1,0.0,-1167.8468921833332,0.0,0.0,0.0,460.679,0.0,0.0,-707.1678921833333,AZURE_RN,77.6,QENEL6,Enel North America,77.2,116.0,Azure Sky Solar,77.2,35.49559585492228,2740.26,1.5,-25.806598358671557
BATCAVE_ESR1,959.1619999999996,-2021.7522233333332,0.0,42.766000000000005,4.705,1594.3380000000002,905.6120000000001,0.0,1484.8307766666667,BATCAVE_RN,100.5,QSUE74,ENGIE,100.5,110.0,Bat Cave,100.5,28.500609452736317,2864.3112499999997,1.09,51.83901633129664
BAY_CITY_ESR1,0.0,-161.81383864166665,0.0,0.0,0.0,0.0,0.0,0.0,-161.81383864166665,BAYC_BESS_RN,9.9,QTEN24,SMT Energy,9.9,9.9,Bay City,9.9,27.3725,270.98775,1.0,-59.71260274372795
BCK_ESR1,0.0,3180.917294383333,0.0,0.0,0.0,0.0,0.0,0.0,3180.917294383333,BCK_RN,123.5,QHEI5,YOL300,,,,123.5,27.215148153846155,3361.0707970000003,0.72,94.63999678978891
BCK_ESR2,0.0,3464.901313641666,0.0,0.0,0.0,0.0,0.0,0.0,3464.901313641666,BCK_RN,126.5,QHEI5,YOL300,,,,126.5,31.45307792885376,3978.8143580000005,0.83,87.08376420415203
BCNV2_ES_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCNV2_ES_RN,0.0,QSU115,YBOCP2,,,,0.0,179.8641439368457,0.0,1.42,0.0
BCNV_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCNV_RN,150.0,QSHE11,Nightpeak Energy,150.0,300.0,Bocanova BESS,150.0,209.51999999999998,31427.999999999996,2.0,0.0
BELD_ESR1,0.0,854.5333982333333,0.0,0.0,21.85,36.82,0.0,12.92,926.1233982333333,TRIPBUT1_RN,7.5,QJPEM,Jupiter Power,7.5,15.0,Triple Butte (DGR),7.5,98.04,735.3000000000001,2.0,125.95177454553696
BEXAR_ES_ESR1,1418.695,-1529.2164152,0.0,0.0,0.0,0.0,0.0,884.3679999999999,773.8465847999998,BEXAR_ES_RN,59.0,QTEN32,YBEXES,,,,59.0,35.017831894534886,2066.052081777558,1.42,37.45532804449971
BIG_STAR_ESR1,0.0,318.9061042250002,0.0,0.0,0.0,0.0,0.0,0.0,318.9061042250002,BIGSTAR_ALL,80.0,QECNR,YEONCR,,,,80.0,19.035575606249996,1522.8460484999996,0.7,20.941453966349528
BIRD_BES_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BIRD_ESR1,0.0,QEDIS7,YVES37,,,,0.0,35.27842344458496,0.0,1.42,0.0
BKSL_ESS_ESR1,0.0,8019.187034175,0.0,0.0,0.0,0.0,0.0,5701.032,13720.219034175,BKSL_RN,100.0,QESVEM,esVolta,103.0,200.0,Burksol BESS,103.0,43.45385922330097,4475.7474999999995,1.94,306.5458682415619
BLACKSPR_ESR1,0.0,-1732.214916358333,0.0,0.0,0.0,0.0,0.0,0.0,-1732.214916358333,BLACKSPR_RN,120.0,QBROO2,YBLKSP,,,,120.0,29.902789583333323,3588.3347499999986,1.2,-48.27350392430176
BLSUMMIT_ESR1,0.0,-224.21737249999995,0.0,0.0,0.0,0.0,0.0,0.0,-224.21737249999995,BLSMT1_5_A_6,0.0,QFPL12,NextEra Energy Resources,15.0,6.3,Blue Summit,15.0,11.087999999999997,166.31999999999996,0.42,-134.81083002645502
BLSUMMIT_ESR2,0.0,-310.0164504833332,0.0,0.0,0.0,0.0,0.0,0.0,-310.0164504833332,BLSMT1_5_A_6,0.0,QFPL48,NextEra Energy Resources,15.0,6.3,Blue Summit,15.0,11.087999999999997,166.31999999999996,0.42,-186.39757725068137
BLUEJAY_ESR1,0.0,-654.81498935,0.0,0.0,0.0,345.309,0.0,0.0,-309.50598935,BLUEJAY_RN,50.0,QENEL7,Enel North America,51.4,84.8,Blue Jay,51.4,37.65789883268483,1935.6160000000002,1.65,-15.990051195588379
BLVN_SLR_ESR1,6602.312,-7151.6382488166655,0.0,0.0,0.0,0.0,0.0,1971.0,1421.6737511833344,BLVN_RN,180.0,QSHEL8,National Grid Renewables,188.0,360.0,Blevins Storage,188.0,42.81186170212766,8048.629999999999,1.91,17.663549587735236
BOCO_ESS_ESR1,0.0,12378.651460566665,0.0,0.0,0.0,2020.25,579.41,4850.49,19828.801460566665,BOCO_ESS_RN,150.0,QTEN28,Aypa Power,154.0,300.0,BoCo BESS,154.0,43.59116883116884,6713.040000000001,1.95,295.37737687495775
BRAZORIA_ESR1,189.6850000000001,-56.322486666666705,0.0,181.32,23.649,14.535999999999998,8.881,0.0,361.74851333333334,BRP_BRAZ_RN,10.0,QSUE74,ENGIE,10.0,10.0,Brazoria (DGR),10.0,26.952499999999997,269.525,1.0,134.21705345824446
BR_ARROW_ESR1,0.0,891.9057824749999,0.0,0.0,0.0,57.45,111.36000000000001,0.0,1060.715782475,BR_ARROW_ALL,48.3,QECNR,RWE,51.05,98.4,Bright Arrow Storage U1,51.05,43.01180950048973,2195.7528750000006,1.93,48.30761214305593
BR_ARROW_ESR2,0.0,139.81059999166655,0.0,0.0,0.0,0.0,0.0,0.0,139.81059999166655,BR_ARROW_ALL,51.7,QECNR,RWE,51.05,98.4,Bright Arrow Storage U1,51.05,43.01180950048973,2195.7528750000006,1.93,6.367319454912089
BUDA_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUDA_RN,0.0,QTEN26,YBUDAI,,,,0.0,34.606737302149554,0.0,1.42,0.0
BYP_ESR1,-8133.507,14807.569416066666,0.0,0.0,0.0,0.0,0.0,0.0,6674.062416066667,BYP_RN,200.0,QEXELO,YEXELO,,,,200.0,22.253193299999996,4450.63866,0.69,149.95740894558867
BYRDR_ES_ESR1,907.2260000000001,-1276.0994333333333,0.0,0.0,0.0,718.3,266.811,54.264,670.5015666666667,BYRDR_ES_ALL,50.0,QHABIT,GlidePath,50.0,50.0,Byrd Ranch,50.0,26.9175,1345.875,1.0,49.81900746106932
BY_ESR1,0.0,-4.638155333333333,0.0,0.0,0.0,0.0,0.0,0.0,-4.638155333333333,RN_BY_ESR1,0.0,QPROLO,YESTHB,,,,0.0,31.658235370388805,0.0,1.42,0.0
CACH_ESS_ESR1,0.0,-11828.726419716668,0.0,0.0,0.0,0.0,0.0,0.0,-11828.726419716668,CACH_ESS_RN,200.0,QSU100,ENGIE,200.0,400.0,Cachi BESS,200.0,45.730000000000004,9146.0,2.0,-129.33223725909323
CAMWIND_ESR1,0.0,-36.373896333333334,0.0,0.0,0.0,108.499,24.379,685.0519999999999,781.5561036666666,CAMWIND_RN,16.4,QTEN26,Ingka Investments,16.4,32.8,Cameron Storage,16.4,46.275000000000006,758.9100000000001,2.0,102.98403020999413
CARA_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CARA_ESS_RN,98.3,QHEI8,YHEI8,,,,98.3,80.97029177479578,7959.379681462426,1.42,0.0
CARN_ESS_ESR1,3627.3320000000017,-606.1038597583328,0.0,2174.897,1294.8919999999998,556.153,391.901,0.0,7439.071140241669,CARN_ESS_RN,150.0,QSU100,ENGIE,150.0,300.0,Carina BESS,150.0,46.38249999999999,6957.374999999999,2.0,106.92353280140384
CARRIZO_ESR1,0.0,274.027594175,0.0,0.0,0.0,0.0,0.0,0.0,274.027594175,CARRIZO_ESR1,0.0,QTEN30,YREGCS,,,,0.0,27.56985542857143,0.0,1.03,0.0
CARTWHL_ESR1,0.0,889.3199507166665,0.0,0.0,0.0,0.0,0.0,0.0,889.3199507166665,CARTWHL_RN,150.0,QECNR,YEONCR,,,,150.0,6.4368597366666656,965.5289604999998,0.24,92.10701978904203
CASL_GAP_ESR1,0.0,138.35892416666664,0.0,0.0,0.0,0.0,0.0,0.0,138.35892416666664,CASL_GAP_UN1,3.9,QLUMN1,Luminant,9.9,42.0,Castle Gap Battery,9.9,135.2236596736597,1338.714230769231,4.24,10.335209784627821
CAST_ESS_ESR1,0.0,-119.92128955833333,0.0,0.0,0.0,0.0,0.0,0.0,-119.92128955833333,CAST_ESS_RN,200.0,QSUE79,YSUEZ,,,,200.0,31.198058354959162,6239.611670991832,1.42,-1.9219351440707682
CATARINA_ESR1,0.0,-8.753824999999999,0.0,0.0,0.0,140.209,16.154,35.14,182.74917499999998,CATARINA_B1,9.9,QBEEP1,Hunt Energy Network,9.9,9.9,Catarina (DGR),9.9,27.080000000000002,268.09200000000004,1.0,68.16659020037895
CEDRVALE_ESR1,0.0,548.8281416666666,0.0,0.0,0.0,140.551,16.154,33.786,739.3191416666666,CEDRVALE_RN,9.9,QBEEP1,Hunt Energy Network,9.9,9.9,Cedarvale (DGR),9.9,63.932500000000005,632.9317500000001,1.0,116.80866723255177
CFLAT_ES_ESR1,0.0,1168.5609694666666,0.0,0.0,0.0,0.0,0.0,0.0,1168.5609694666666,CFLAT_ES_RN,100.0,QTEN26,YCITFE,,,,100.0,11.282439450000004,1128.2439450000004,0.42,103.57343149461052
CHERRYCR_ESR1,0.0,511.777825,0.0,0.0,0.0,140.209,16.154,35.14,703.2808249999999,TOYAH_RN,9.9,QBEEP1,Hunt Energy Network,10.4,9.9,Toyah Power Station (DGR),10.4,31.575288461538456,328.3829999999999,0.95,214.1648090796418
CHIL_SLR_ESR1,853.8890000000006,2077.4531692333326,0.0,1123.879,286.56,232.82999999999998,522.5889999999999,1103.01,6200.2101692333335,CHIL_SLR,150.0,QSUE88,YSUEZ,,,,150.0,36.16779775833333,5425.169663749999,1.54,114.28601414370532
CISC_ESR1,0.0,376.0667583333333,0.0,0.0,0.0,140.209,16.154,35.14,567.5697583333333,CISC_RN,9.9,QBEEP1,Hunt Energy Network,9.9,10.8,Cisco BESS,9.9,80.61431818181819,798.0817500000002,1.09,71.11674441037314
CITRUSCY_ESR1,867.6299999999999,-338.8844983333332,0.0,39.459999999999994,47.68,139.388,75.61,78.23,909.1135016666667,CITRUSCY_RN,9.9,QPROLO,Prologis,9.9,22.4,Citrus City BESS,9.9,50.01651515151515,495.1635,2.26,183.5986500755138
CLO_ESR1,0.0,3743.0214816333328,0.0,0.0,0.0,101.58,292.87,5182.23,9319.701481633332,CLO_RN,100.0,QMEA1,Jupiter Power,101.5,212.5,Callisto 1 Energy Center Unit 1,101.5,110.58891625615763,11224.775,2.09,83.02795808052574
CLO_ESR2,0.0,3738.483839475,0.0,0.0,0.0,101.58,292.87,5182.23,9315.163839475,CLO_RN,100.0,QMEA1,Jupiter Power,101.5,212.5,Callisto 1 Energy Center Unit 1,101.5,110.58891625615763,11224.775,2.09,82.98753284119282
CNLY_ESS_ESR1,0.0,-6043.584283891666,0.0,55.8,2034.443,39.888,30.69,10678.972,6796.208716108335,CNLY_ESS_RN,125.0,QSUE76,YBTCOS,,,,125.0,33.568371385999995,4196.04642325,1.4,161.96695723982026
CNTRY_ESR1,0.0,249.66649878333334,0.0,9.15,85.89,206.243,44.19,265.488,860.6274987833333,CNTRY_RN,9.8,QPROLO,Prologis,9.9,19.0,Century BESS,9.9,42.89174242424242,424.62825,1.92,202.6778714754219
CNTYRDS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CNTYRDS_RN,0.0,QTEN26,YCORDI,,,,0.0,44.83831557228413,0.0,1.42,0.0
CONTINEN_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONTINEN_RN,0.0,QTEN30,REX Storage Holdings,9.9,9.9,Continental BESS (DGR),9.9,27.157500000000002,268.85925000000003,1.0,0.0
CORALSLR_ESR1,455.94999999999993,372.9797594083331,0.0,0.0,0.0,0.0,38.986,317.36199999999997,1185.277759408333,CORALSLR_ALL,47.6,QNGRE1,National Grid Renewables,50.3,60.4,Coral Storage U1,50.3,29.94020874751491,1505.9924999999998,1.2,78.7040944366146
CORALSLR_ESR2,455.94999999999993,-837.3571823499997,0.0,0.0,0.0,0.0,39.556,344.056,2.204817650000223,CORALSLR_ALL,51.4,QNGRE1,National Grid Renewables,50.3,60.4,Coral Storage U1,50.3,29.94020874751491,1505.9924999999998,1.2,0.1464029634941889
CORAZON_ESR1,7454.88,-9099.009795916665,0.0,0.0,0.0,3173.4,1591.876,130.218,3251.3642040833347,CORAZON_RN,200.0,QHEI4,YGUAJI,,,,200.0,28.202183480000002,5640.436696000001,1.06,57.643838222474656
COTULLA_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,1.42,0.0
COYOTSPR_ESR1,0.0,486.2103,0.0,0.0,0.0,42.332,16.154,33.786,578.4823000000001,COYOTSPR_RN,9.9,QBEEP1,YBEEPR,,,,9.9,32.0621898989899,317.41568,0.94,182.2475499635053
CROSSETT_ESR1,0.0,7417.559270733333,0.0,0.0,0.0,454.1,0.0,71.39999999999999,7943.059270733333,CROSSETT_ALL,100.0,QJPEM1,Jupiter Power,101.5,100.0,Crossett Power 1,101.5,65.00738916256158,6598.25,0.99,120.38130217456649
CROSSETT_ESR2,0.0,7045.5380448333335,0.0,0.0,0.0,454.1,0.0,71.39999999999999,7571.0380448333335,CROSSETT_ALL,100.0,QJPEM1,Jupiter Power,101.5,100.0,Crossett Power 1,101.5,65.00738916256158,6598.25,0.99,114.74312196163123
