resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,energy_mwh,site,eff_capacity_mw,tb_index,theoretical_rev,duration_hours,optimization_rate
ABINDUST_ESR1,0.0,-32.733699558333335,0.0,0.0,0.0,0.0,0.0,0.0,-32.733699558333335,ABINDUST_RN,9.9,QMP2M1,YDIST,,,,9.9,322.55321616161615,3193.27684,0.91,-1.0250817952361855
ADL_ESR1,16016.512999999999,-11195.9191,0.0,132.56265711805557,0.0,2113.956598990919,188.21825126047833,366.5108141579964,7621.8422215274495,ADL_RN,60.0,QTEN26,YLIB1S,,,,60.0,345.68360416666667,20741.01625,1.01,36.747679716645756
AE_ESR1,-626.143,2183.7757625,0.0,0.0,0.0,14.585229166666663,609.5698392474658,919.3899071371513,3101.177738051284,AE_RN,9.9,QTEN26,TotalEnergies,149.2,244.0,Myrtle Storage U1,149.2,524.0307841823056,78185.393,1.64,3.9664413249816164
ALAMO_ST_ESR1,0.0,1790.0985991833331,0.0,87.61353052773669,481.91478597916665,0.0,86.94551167755587,362.3115581450492,2808.8839855128413,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,,9.9,603.7610570454545,5977.2344647499995,1.79,46.9930366974541
ALP_BESS_ESR1,20757.463,-3640.235140833334,0.0,1.6951666666666667,138.4238336111111,2198.7577457637726,3772.8221385356746,4678.85320747419,27907.77995121808,ALP_BESS_RN,100.3,QHEI1,YHABIT,,,,100.3,495.80262469131065,49729.00325653845,1.46,56.11972515766986
ALVIN_ESR1,940.5059999999999,-465.5183664083333,0.0,324.50494883510027,100.51201353254439,278.4203908986158,246.77874937129005,70.81396277188661,1496.0176990011037,ALVIN_RN,7.5,QSUE74,ENGIE,10.0,10.0,Alvin (DGR),10.0,357.7525,3577.525,1.0,41.817113758844556
AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,0.0,QGRIE4,YBTAMS,,,,0.0,474.2847056272867,0.0,1.42,0.0
ANCHOR_ESR1,-163.36266666666666,1709.3249166666667,0.0,0.0,0.0,-152.22265404321058,698.1327334178994,963.7608808964028,3055.6332102710917,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,535.7720979020979,19153.8525,1.58,15.95309982819953
ANCHOR_ESR2,763.085,1487.0713333333335,0.0,0.0,0.0,452.691100317249,940.293693621425,995.6635545725163,4638.804681844524,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,535.7720979020979,19153.8525,1.58,24.21865095726577
ANDMDSLR_ESR1,-4685.424,33974.60137693333,0.0,214.1604893611111,426.9262678539486,707.4127526462325,1792.817094670262,7075.874533140718,39506.3685146056,ANDMDSLR_ALL,81.9,QIPLU2,YIPXP,,,,81.9,614.0263125457876,50288.75499750001,1.81,78.55905065967445
ANDMDSLR_ESR2,-4331.6833333333325,31914.006778283332,0.0,179.13915029861107,416.8400121832617,739.6336404635462,1645.8372936212122,6857.485413958818,37421.25895547545,ANDMDSLR_ALL,78.1,QIPLU2,YIPXP,,,,78.1,626.0921076184379,48897.793605000006,1.85,76.52954498881309
ANEM_ESS_ESR1,0.0,39383.554559775,0.0,6712.0057523162595,2839.998228167422,91.57267413194445,1218.9213288680555,13352.650648945477,63598.703192204164,ANEM_ESS_RN,200.0,QSUE53,Plus Power,205.0,400.0,Anemoi Energy Storage,205.0,404.0363414634146,82827.44999999998,1.95,76.78457225497607
ANGLETON_ESR1,1160.0893333333331,-106.55370569999994,0.0,296.02878687726,120.58760281298723,290.0237528356086,463.1624812087015,0.0,2223.3382513678903,BRPANGLE_RN,10.0,QSUE74,ENGIE,19.9,19.9,BRP Angleton (DGR),19.9,346.145,6888.2855,1.0,32.27709204805594
ANG_SLR_ESR1,0.0,12309.255116683333,0.0,0.0,0.0,1148.069177715278,6467.570017874507,14394.056401848891,34318.95071412201,ANG_ALL,100.0,QTEN26,Apex Clean Energy,103.0,200.0,Angelo Storage,103.0,651.3132766990291,67085.26749999999,1.94,51.157209314432585
ANOL_ESS_ESR1,15928.137000000002,61739.924349983325,0.0,0.0,0.0,726.6558667361111,1719.9526465078663,22246.125021454074,102360.79488468138,ANOL_ESS_RN,240.0,QESVEM,esVolta,247.1,480.0,Anole BESS,247.1,628.1731839336301,155221.59375,1.94,65.94494516629157
ANTL_ESS_ESR1,32811.833666666666,8153.174983333333,0.0,1380.2868858231377,-4.803615714003925,2112.390137569002,1409.2189983926266,4940.006819013596,50802.10787508436,ANTL_ESS_ES1,70.0,QSU100,ENGIE,72.4,140.0,Antlia BESS,72.4,1114.253370165746,80671.94400000002,1.93,62.973699846732764
APPLE_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLE_ESR_RN,0.0,QTEN26,YAPPFR,,,,0.0,485.7330031529157,0.0,1.42,0.0
ARY_BESS_ESR1,0.0,-493.92877111666667,0.0,0.0,0.0,0.0,0.0,0.0,-493.92877111666667,ARY_BESS_RN,0.0,QTEN32,YBTCS,,,,0.0,338.4214094477758,0.0,1.42,0.0
AVIL_ESS_ESR1,56358.21475,11626.496366666664,0.0,5136.708289136185,-459.50562240257227,2989.0723167665155,6370.060215494587,10744.452531350486,92765.49884701184,AVIL_ESS_RN,160.0,QSU100,ENGIE,160.0,320.0,Avila BESS,160.0,664.979423076923,106396.70769230768,2.0,87.1883170626704
AZURE_ESR1,2706.8309999999997,18975.8143963,0.0,0.0,0.0,1075.5986935650287,2397.9584006213427,4599.534304838073,29755.736795324447,AZURE_RN,77.6,QENEL6,Enel North America,77.2,116.0,Azure Sky Solar,77.2,515.2614248704663,39778.182,1.5,74.804164743689
BATCAVE_ESR1,11394.292,-5829.545024058333,0.0,2316.2979064791666,1005.8955789964662,3052.740782665428,3631.0192429944173,289.7971229874806,15860.497610064625,BATCAVE_RN,100.5,QSUE74,ENGIE,100.5,110.0,Bat Cave,100.5,536.3858333333333,53906.77624999999,1.09,29.422085150314714
BAY_CITY_ESR1,960.43,901.9496165250001,0.0,112.42808333333333,0.0,75.60608219197896,156.2612203672424,310.90297330711115,2517.577975724666,BAYC_BESS_RN,9.9,QTEN24,SMT Energy,9.9,9.9,Bay City,9.9,348.865,3453.7635,1.0,72.89375707759567
BCK_ESR1,0.0,48528.153975458335,0.0,0.0,0.0,0.0,0.0,0.0,48528.153975458335,BCK_RN,123.5,QHEI5,YOL300,,,,123.5,774.8761783561197,95697.20802698078,2.36,50.7101042715649
BCK_ESR2,0.0,49370.82903065834,0.0,0.0,0.0,0.0,0.0,0.0,49370.82903065834,BCK_RN,126.5,QHEI5,YOL300,,,,126.5,763.9794696170569,96643.4029065577,2.31,51.085565642172035
BCNV2_ES_ESR1,0.0,-54.127964025,0.0,0.0,0.0,0.0,0.0,0.0,-54.127964025,BCNV2_ES_RN,0.0,QSU115,YBOCP2,,,,0.0,477.2708984143777,0.0,1.42,0.0
BCNV_ESS_ESR1,12335.240833333333,15871.343865516665,0.0,0.0,0.0,382.0302443365795,2826.8247079120233,8484.10168943465,39899.54134053325,BCNV_RN,150.0,QSHE11,Nightpeak Energy,150.0,300.0,Bocanova BESS,150.0,641.2950000000001,96194.25,2.0,41.47809389909818
BELD_ESR1,0.0,2669.799972133333,0.0,9.939315111111112,104.05562945697731,57.78018089444444,164.95370987987874,387.36896989182145,3393.8977773675665,TRIPBUT1_RN,7.5,QJPEM,Jupiter Power,7.5,15.0,Triple Butte (DGR),7.5,667.4542307692308,5005.906730769231,2.0,67.79786280289014
BEXAR_ES_ESR1,4338.166,-578.317468475,0.0,0.0,0.0,0.0,3729.805968260678,1886.1481847716718,9375.80268455735,BEXAR_ES_RN,48.0,QTEN32,YBEXES,,,,48.0,328.928007890625,15788.54437875,0.91,59.38357874951639
BIG_STAR_ESR1,0.0,22461.323547516666,0.0,0.0,0.0,0.0,0.0,0.0,22461.323547516666,BIGSTAR_ALL,80.0,QECNR,YEONCR,,,,80.0,451.31315825336543,36105.05266026923,1.34,62.211025583778145
BIRD_BES_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,1.42,0.0
BKSL_ESS_ESR1,6683.099999999999,32903.224744474996,0.0,0.0,0.0,526.9949702843113,517.7786711766536,9157.880176835692,49788.97856277165,BKSL_RN,100.0,QESVEM,esVolta,103.0,200.0,Burksol BESS,103.0,645.2196601941747,66457.625,1.94,74.91838380136463
BLACKSPR_ESR1,216.98600000000033,61282.01601095833,0.0,0.0,0.0,0.0,0.0,0.0,61499.00201095833,BLACKSPR_RN,120.0,QBROO2,YBLKSP,,,,120.0,723.2262829817307,86787.15395780769,2.29,70.86187207021052
BLSUMMIT_ESR1,0.0,614.9452733333333,0.0,0.0,0.0,0.0,0.0,0.0,614.9452733333333,BLSMT1_5_A_6,30.0,QFPL12,NextEra Energy Resources,15.0,6.3,Blue Summit,15.0,150.60254999999998,2259.0382499999996,0.42,27.22155206240237
BLSUMMIT_ESR2,97842.52,15848.638306866666,0.0,0.0,0.0,0.0,0.0,0.0,113691.15830686667,BLSMT1_5_A_6,150.0,QFPL48,NextEra Energy Resources,15.0,6.3,Blue Summit,15.0,150.60254999999998,2259.0382499999996,0.42,5032.723917218607
BLUEJAY_ESR1,1065.526,12829.007434166666,0.0,0.0,0.0,1363.8869942307435,1900.6910055468443,3365.3776149902974,20524.489048934553,BLUEJAY_RN,50.0,QENEL7,Enel North America,51.4,84.8,Blue Jay,51.4,540.7815369649805,27796.171,1.65,73.8392674621787
BLVN_SLR_ESR1,69598.359,-3771.493336683333,0.0,0.0,0.0,240.99164305834975,838.2799113357578,13918.603819392782,80824.74103710357,BLVN_RN,180.0,QSHEL8,National Grid Renewables,188.0,360.0,Blevins Storage,188.0,637.3662765957448,119824.86000000002,1.91,67.45239763860651
BOCO_ESS_ESR1,9250.024,61847.56074723333,0.0,0.0,0.0,1696.2920497613552,4459.595271627251,13987.075256999124,91240.54732562104,BOCO_ESS_RN,150.0,QTEN28,Aypa Power,154.0,300.0,BoCo BESS,154.0,642.3151848151848,98916.53846153845,1.95,92.23993150659831
BRAZORIA_ESR1,1362.3301666666666,-205.12912710833328,0.0,467.0908702493836,141.57626764060885,240.2992596999542,252.359687121602,87.17972482875625,2345.7068490986385,BRP_BRAZ_RN,10.0,QSUE74,ENGIE,10.0,10.0,Brazoria (DGR),10.0,346.0925,3460.925,1.0,67.7768760981136
BR_ARROW_ESR1,0.0,16541.439872408333,0.0,0.0,0.0,275.2335058214168,692.9599999999999,0.0,17509.633378229748,BR_ARROW_ALL,48.3,QECNR,RWE,51.05,98.4,Bright Arrow Storage U1,51.05,625.1601518119492,31914.42575000001,1.93,54.86432222027289
BR_ARROW_ESR2,0.0,18737.38355303333,0.0,0.0,0.0,0.0,0.0,0.0,18737.38355303333,BR_ARROW_ALL,51.7,QECNR,RWE,51.05,98.4,Bright Arrow Storage U1,51.05,625.1601518119492,31914.42575000001,1.93,58.711329164471415
BUDA_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUDA_RN,0.0,QTEN26,YBUDAI,,,,0.0,476.9851851615219,0.0,1.42,0.0
BYP_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BYP_RN,200.0,QEXELO,YEXELO,,,,200.0,466.3658973761503,93273.17947523005,1.42,0.0
BYRDR_ES_ESR1,6799.6900000000005,1482.073325,0.0,0.34687500000000004,0.4346885277777777,952.0848774160703,2944.799190292653,359.96469405713714,12539.393650293636,BYRDR_ES_ALL,50.0,QHABIT,GlidePath,50.0,50.0,Byrd Ranch,50.0,346.015,17300.75,1.0,72.47890207241672
BY_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RN_BY_ESR1,9.9,QPROLO,YESTHB,,,,9.9,526.6925831474546,5214.256573159801,1.42,0.0
CACH_ESS_ESR1,66779.46183333333,19134.887835616668,0.0,3759.7389115293213,87.09006292381665,5933.823922474966,3155.140761143483,16039.718210652049,114889.86153767364,CACH_ESS_RN,200.0,QSU100,ENGIE,200.0,400.0,Cachi BESS,200.0,645.2398076923077,129047.96153846155,2.0,89.02880771458895
CAMWIND_ESR1,1666.1787499999998,35.832394750000184,0.0,716.6299975640616,1127.9780715732659,440.1046734583333,1703.088957135725,1242.9582524602235,6932.771096941609,CAMWIND_RN,16.4,QTEN26,Ingka Investments,16.4,32.8,Cameron Storage,16.4,453.565,7438.465999999999,2.0,93.20162378831348
CARA_ESS_ESR1,0.0,-5497.959883333333,0.0,0.0,0.0,0.0,0.0,0.0,-5497.959883333333,CARA_ESS_RN,98.3,QHEI8,YHEI8,,,,98.3,438.1241647625009,43067.60539615384,2.06,-12.765882460287262
CARN_ESS_ESR1,43027.11825,7819.337375699999,0.0,4323.870520656918,2810.9066086808843,6371.736788113219,8680.78211067499,196.7089206388889,73230.4605744649,CARN_ESS_RN,150.0,QSU100,ENGIE,150.0,300.0,Carina BESS,150.0,466.5075,69976.125,2.0,104.65063702007636
CARRIZO_ESR1,2540.11325,-1215.668892575,0.0,308.149754321047,551.9812455618836,0.0,565.8920945546812,0.0,2750.4674518626116,CARRIZO_ESR1,9.8,QTEN30,YREGCS,,,,9.8,905.9624605612244,8878.4321135,1.3,30.979202371558596
CARTWHL_ESR1,0.0,54876.68621305833,0.0,0.0,0.0,0.0,0.0,0.0,54876.68621305833,CARTWHL_RN,150.0,QECNR,YEONCR,,,,150.0,628.9535412866667,94343.031193,1.94,58.16718576785567
CASL_GAP_ESR1,0.0,595.0694408333334,0.0,0.0,0.0,0.0,0.0,0.0,595.0694408333334,CASL_GAP_UN1,1.9,QLUMN1,Luminant,9.9,42.0,Castle Gap Battery,9.9,1153.7179428904428,11421.807634615383,4.24,5.2099410169533265
CAST_ESS_ESR1,0.0,-3547.3000504166666,0.0,0.0,0.0,0.0,0.0,0.0,-3547.3000504166666,CAST_ESS_RN,200.0,QSUE79,YSUEZ,,,,200.0,373.2912708399999,74658.25416799998,1.1,-4.751383607811593
CATARINA_ESR1,0.0,2568.392991666666,0.0,0.0,0.0,176.8496670372112,529.8249510968604,230.52828511493513,3505.5958949156725,CATARINA_B1,9.9,QBEEP1,Hunt Energy Network,9.9,9.9,Catarina (DGR),9.9,942.1275,9327.06225,1.0,37.58520958639117
CEDRVALE_ESR1,0.0,1135.238075,0.0,0.0,0.0,157.4025490344252,593.077967091039,217.11622672731588,2102.83481785278,CEDRVALE_RN,9.9,QBEEP1,Hunt Energy Network,9.9,9.9,Cedarvale (DGR),9.9,361.0925,3574.8157499999998,1.0,58.82358602265809
CFLAT_ES_ESR1,0.0,12152.391289066665,0.0,0.0,0.0,0.0,0.0,0.0,12152.391289066665,CFLAT_ES_RN,100.0,QTEN26,YCITFE,,,,100.0,514.5936524615385,51459.365246153844,2.43,23.615509501402087
