resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,energy_mwh,site,eff_capacity_mw,tb_index,theoretical_rev,duration_hours,optimization_rate
ABINDUST_ESR1,0.0,1570.0483330166664,0.0,0.0,0.0,0.0,0.0,0.0,1570.0483330166664,ABINDUST_RN,9.9,QMP2M1,YDIST,,,,9.9,168.3204798951049,1666.3727509615387,1.83,94.21951553820772
ADL_ESR1,1145.8958333333333,-199.0251333333331,0.0,848.4,143.4,136.65,0.0,6.768,2082.0887000000002,ADL_RN,60.0,QTEN26,YLIB1S,,,,60.0,120.92596666666665,7255.557999999999,0.91,28.696465523396004
AE_ESR1,134.5603333333333,527.7409766666666,0.0,0.0,0.0,168.15,10.68,40.434,881.5653099999997,AE_RN,9.9,QTEN26,TotalEnergies,149.2,244.0,Myrtle Storage U1,149.2,160.73485409362755,23981.64023076923,1.64,3.6760008970067135
ALAMO_ST_ESR1,0.0,-765.137857525,0.0,0.0,0.0,0.0,0.0,0.0,-765.137857525,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,,9.9,49.663911111111105,491.67271999999997,1.3,-155.61934319337465
ALP_BESS_ESR1,0.0,-15256.554450833333,0.0,0.0,0.0,1065.522,26.631,442.21700000000004,-13722.184450833332,ALP_BESS_RN,100.3,QHEI1,YHABIT,,,,100.3,120.80036994784876,12116.277105769232,1.52,-113.25413186777841
ALVIN_ESR1,0.0,58.944678725,0.0,7.843,6.257,0.216,1.3370000000000002,0.0,74.59767872500001,ALVIN_RN,7.4,QSUE74,ENGIE,10.0,10.0,Alvin (DGR),10.0,132.56980769230768,1325.6980769230768,1.0,5.627048875120947
AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,0.0,QGRIE4,YBTAMS,,,,0.0,45.20902363400276,0.0,1.42,0.0
ANCHOR_ESR1,156.94699999999997,584.6765,0.0,0.0,0.0,0.0,0.0,418.419,1160.0425,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,177.87148601398601,6358.905625,1.58,18.242801016566432
ANCHOR_ESR2,24.014,4199.764,0.0,0.0,0.0,0.0,0.0,362.819,4586.597000000001,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,177.87148601398601,6358.905625,1.58,72.12871633080732
ANDMDSLR_ESR1,4529.6435833333335,2355.2474558,0.0,5.2749999999999995,316.70000000000005,1.08,26.962000000000003,2881.9970000000003,10116.905039133333,ANDMDSLR_ALL,81.9,QIPLU2,YIPXP,,,,81.9,181.53391995115993,14867.628044,1.54,68.04653041623627
