resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,energy_mwh,site,eff_capacity_mw,tb_index,theoretical_rev,duration_hours,optimization_rate
ABINDUST_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,1.42,0.0
ADL_ESR1,0.0,-396.94853333333333,0.0,0.0,0.0,0.0,0.0,0.0,-396.94853333333333,ADL_RN,60.0,QTEN26,YLIB1S,,,,60.0,615.7714688400594,36946.28813040356,3.16,-1.0743935410569145
AE_ESR1,0.0,2294.610800833333,0.0,130.7218546384933,0.0,23.99000030826151,1.6418395333946096,28.436805321782412,2479.4013006352648,AE_RN,9.9,QTEN26,TotalEnergies,149.2,244.0,Myrtle Storage U1,149.2,351.1168663338712,52386.63645701358,1.64,4.732888897476295
ALAMO_ST_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,,9.9,485.8029617575264,4809.449321399512,1.42,0.0
ALP_BESS_ESR1,22695.971166666666,6380.000844166667,0.0,75.00191487113645,9.109538499735923,3708.434112752755,1781.179694279122,1730.70022045263,36380.39749168871,ALP_BESS_RN,100.3,QHEI1,YHABIT,,,,100.3,586.0782044166144,58783.64390298642,1.52,61.88863955376617
ALVIN_ESR1,456.25691666666665,95.16400961666662,0.0,238.93398967296054,122.25637210338735,74.01667783495944,101.53000229128908,4.7953535753157235,1092.9533217612452,ALVIN_RN,9.9,QSUE74,ENGIE,10.0,10.0,Alvin (DGR),10.0,228.8985332314744,2288.985332314744,1.0,47.748375943326494
AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,100.0,QGRIE4,YBTAMS,,,,100.0,267.51179007323026,26751.179007323026,1.42,0.0
ANCHOR_ESR1,674.535,1531.1274166666662,0.0,66.43646368919362,44.66250498286554,362.68661004529497,1853.9923996907726,1265.0416477021618,5798.482042776955,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,426.7980066991832,15258.028739495798,1.58,38.0028255404149
ANCHOR_ESR2,674.1945,2281.0671666666667,0.0,43.68403505422922,54.85050495162702,391.4109186754442,1829.4715530952033,1240.9186103592162,6515.597288802387,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,426.7980066991832,15258.028739495798,1.58,42.702746206897594
ANDMDSLR_ESR1,3942.8774166666667,32405.545072208333,0.0,202.02307548887867,510.18650384853885,74.99981831779905,77.925509240441,354.71315077990886,37568.270546550564,ANDMDSLR_ALL,81.9,QIPLU2,YIPLU2,,,,81.9,554.9383775549194,45449.4531217479,1.98,82.65945565046606
ANDMDSLR_ESR2,0.0,34287.34990964166,0.0,178.37721926172335,1264.7815184874169,67.86858725727905,76.35319716841185,492.4649328323803,36367.195364648884,ANDMDSLR_ALL,78.1,QIPLU2,YIPLU2,,,,78.1,562.9586623558229,43967.071529989764,2.01,82.71461823388206
ANEM_ESS_ESR1,0.0,55444.86695725,0.0,0.054044318868423376,0.00905807779996598,0.022769543854750936,0.051156798179861525,2667.298250915087,58112.302236903786,ANEM_ESS_RN,200.0,QSUE53,Plus Power,205.0,400.0,Anemoi Energy Storage,205.0,413.8315029113641,84835.45809682964,1.95,68.50001584311065
