resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,energy_mwh,site,eff_capacity_mw,tb_index,theoretical_rev,duration_hours,optimization_rate
ABINDUST_ESR1,0.0,-253.21344915833333,0.0,0.0,0.0,0.0,0.0,0.0,-253.21344915833333,ABINDUST_RN,9.9,QMP2M1,YDIST,,,,9.9,447.70555726495724,4432.285016923077,2.72,-5.712932453385316
ADL_ESR1,0.0,-412.970433333333,0.0,0.0,0.0,17.587272131235828,29.10124597137188,9.831973251931295,-356.449941978794,ADL_RN,0.0,QTEN26,YLIB1S,,,,0.0,277.9558437173382,0.0,1.04,0.0
AE_ESR1,86.35699999999999,1517.4820233333332,0.0,0.0,0.0,77.20517413810816,250.49291224212135,44.596847390837794,1976.1339571044005,AE_RN,9.9,QTEN26,TotalEnergies,149.2,244.0,Myrtle Storage U1,149.2,424.0571019061368,63269.319604395605,1.64,3.123368434275227
ALAMO_ST_ESR1,0.0,2437.941884725,0.0,0.0,0.0,0.0,0.0,0.0,2437.941884725,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,,9.9,595.3329318181818,5893.796025000001,1.94,41.364544588646496
ALP_BESS_ESR1,33860.273499999996,-2888.1527791666667,0.0,26.998105451388888,0.0,5196.988575098831,931.266336601988,2042.081220329016,39169.454958314556,ALP_BESS_RN,100.3,QHEI1,YHABIT,,,,100.3,654.4594000107369,65642.27782107692,1.43,59.67107824180003
ALVIN_ESR1,713.4213333333332,-617.8020173833332,0.0,330.20335532001803,315.8450149631251,38.37657039214852,48.19253172375937,73.9459816665719,902.182770015623,ALVIN_RN,7.4,QSUE74,ENGIE,10.0,10.0,Alvin (DGR),10.0,279.2012216117216,2792.012216117216,1.0,32.312995079594124
AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,100.0,QGRIE4,YBTAMS,,,,100.0,398.682377100537,39868.237710053705,1.42,0.0
ANCHOR_ESR1,398.9559166666666,3460.630833333333,0.0,0.0,0.0,1062.1741026399086,606.5636908849684,1204.3366462761376,6732.661189801015,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,476.32286875944567,17028.542558150184,1.58,39.537506905302564
ANCHOR_ESR2,84.784,6406.0571666666665,0.0,0.0,0.0,1089.3933337600279,568.9901283978384,1228.0589638230806,9377.283592647613,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,476.32286875944567,17028.542558150184,1.58,55.06803392378091
ANDMDSLR_ESR1,2220.8300000000004,23281.097055966664,0.0,1031.848651723495,1123.0243903856233,200.01562172182474,122.52043550776712,128.9535116865499,28108.289666991925,ANDMDSLR_ALL,81.9,QIPLU2,YIPLU2,,,,81.9,650.0162966682767,53236.33469713187,1.98,52.799070084188706
