resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,energy_mwh,site,eff_capacity_mw,tb_index,theoretical_rev,duration_hours,optimization_rate
ABINDUST_ESR1,0.0,-80.17112355833332,0.0,0.0,0.0,0.0,0.0,0.0,-80.17112355833332,ABINDUST_RN,9.9,QMP2M1,YDIST,,,,9.9,283.08765935761295,2802.5678276403683,1.42,-2.8606309816178
ADL_ESR1,0.0,3071.0404333333336,0.0,0.0,0.0,732.5106607383149,8.822840390259161,147.70284568349928,3960.0767801454067,ADL_RN,60.0,QTEN26,YLIB1S,,,,60.0,166.59391499999998,9995.6349,0.94,39.618061481471344
AE_ESR1,748.3995,356.9057066666666,0.0,0.0,0.0,-0.23063844444444548,35.27009808363858,299.0283640399527,1439.3730303458137,AE_RN,9.9,QTEN26,TotalEnergies,149.2,244.0,Myrtle Storage U1,149.2,305.7314477211796,45615.132000000005,1.64,3.155472684691154
ALAMO_ST_ESR1,0.0,1900.069916533333,0.0,0.0,0.0,0.0,0.0,0.0,1900.069916533333,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,,9.9,444.86266127659576,4404.140346638298,2.04,43.142810332637694
ALP_BESS_ESR1,1161.76425,11638.036085833333,0.0,0.0,12.839209597222222,928.5386302632667,15.704571549679487,157.22761265535814,13914.110359898861,ALP_BESS_RN,100.3,QHEI1,YHABIT,,,,100.3,317.6561742292354,31860.914275192306,1.49,43.67140955127182
ALVIN_ESR1,134.71566666666666,-47.833047808333326,0.0,84.20459308973436,98.76801504841946,30.045728345619658,1.5056747767094016,43.923642036583914,345.33027215540005,ALVIN_RN,7.4,QSUE74,ENGIE,10.0,10.0,Alvin (DGR),10.0,318.5469230769231,3185.469230769231,1.0,10.840797607453558
AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,0.0,QGRIE4,YBTAMS,,,,0.0,243.16454147930028,0.0,1.42,0.0
ANCHOR_ESR1,1512.7021666666667,1895.167333333333,0.0,0.0,0.0,73.38378082684173,42.85912239542158,969.2481765080721,4493.360579730335,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,364.9254072850227,13046.08331043956,1.58,34.44221896187585
ANCHOR_ESR2,1184.4094166666666,4291.697166666667,0.0,0.0,0.0,105.221500879969,40.91975987033695,755.559015901171,6377.80685998481,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,364.9254072850227,13046.08331043956,1.58,48.88675557422854
ANDMDSLR_ESR1,8427.730666666666,16663.070987425,0.0,381.3050454981498,1527.9154330304511,583.6661712419427,15.112962898287421,3705.5167387089823,31304.318005469482,ANDMDSLR_ALL,81.9,QIPLU2,YIPLU2,,,,81.9,343.2708896494653,28113.88586229121,1.81,111.34824320908821
ANDMDSLR_ESR2,13033.67525,9067.710242699999,0.0,369.56978806351106,877.1458059962565,611.7444086563041,12.91536169308256,4328.242231051031,28301.003088160185,ANDMDSLR_ALL,78.1,QIPLU2,YIPLU2,,,,78.1,356.1965362158265,27818.949478456045,1.89,101.732824634796
ANEM_ESS_ESR1,0.0,49881.722381975,0.0,348.7646657712619,216.23536408333334,0.0,0.0,735.9599291180556,51182.68234094765,ANEM_ESS_RN,195.0,QSUE53,Plus Power,205.0,400.0,Anemoi Energy Storage,205.0,475.08749932993834,97392.93736263736,1.95,52.5527658647071
ANGLETON_ESR1,854.4034166666667,-362.72394169166665,0.0,71.35310632388232,68.34811180838874,56.26586206258721,2.8477597569444444,0.0,690.4943149268026,BRPANGLE_RN,9.9,QSUE74,ENGIE,19.9,19.9,BRP Angleton (DGR),19.9,221.77999999999997,4413.422,1.0,15.645327252340763
ANG_SLR_ESR1,0.0,22992.578339516665,0.0,0.0,0.0,83.95036415972223,22.05464026388889,830.1369901036844,23928.720334043963,ANG_ALL,100.0,QTEN26,Apex Clean Energy,103.0,200.0,Angelo Storage,103.0,351.50219753547424,36204.726346153846,1.94,66.09280817443879
ANOL_ESS_ESR1,34039.58316666666,16994.739912175002,0.0,0.0,0.0,773.5430403310439,1266.0748086045542,6107.537492745075,59181.47842052235,ANOL_ESS_RN,240.0,QESVEM,esVolta,247.1,480.0,Anole BESS,247.1,319.74172026274005,79008.17907692307,1.94,74.90550865993599
