resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,energy_mwh,site,eff_capacity_mw,tb_index,theoretical_rev,duration_hours,optimization_rate
ABINDUST_ESR1,0.0,227.93663770000003,0.0,0.0,0.0,0.0,0.0,458.4813600176693,686.4179977176693,ABINDUST_RN,9.9,QMP2M1,YDIST,,,,9.9,486.9396680652681,4820.702713846154,2.04,14.238961381006149
ADL_ESR1,8356.190666666667,-3881.6168666666663,0.0,0.0,0.0,2585.107402402179,687.206632696499,654.1180278083791,8401.005862907057,ADL_RN,60.0,QTEN26,YLIB1S,,,,60.0,261.7923995054945,15707.54397032967,0.92,53.48389206343083
AE_ESR1,-63.052249999999994,350.97848166666665,0.0,0.0,0.0,159.65802048611113,362.72454433514133,820.2060217467127,1630.514818234632,AE_RN,9.9,QTEN26,TotalEnergies,149.2,244.0,Myrtle Storage U1,149.2,355.13640080428956,52986.351,1.64,3.077235528513054
ALAMO_ST_ESR1,0.0,2979.904519325,0.0,200.26189270067104,653.4487122054041,0.0,8.634981290064102,314.16002091639075,4156.4101264375295,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,,9.9,579.3043720129871,5735.1132829285725,1.79,72.47302575190118
ALP_BESS_ESR1,16752.826083333333,5548.903369166666,0.0,5.867853458049887,1.4029722222222225,1927.0989903525406,5225.762568328538,4325.056619596565,33786.91845645791,ALP_BESS_RN,100.3,QHEI1,YHABIT,,,,100.3,682.0531631238154,68409.93226131868,1.51,49.388907925526766
ALVIN_ESR1,576.8748333333333,14.409324666666624,0.0,222.15772570208324,150.04822856741754,197.77527526598456,126.89598669808397,39.89062484109961,1328.051999074669,ALVIN_RN,7.5,QSUE74,ENGIE,10.0,10.0,Alvin (DGR),10.0,313.3275,3133.275,1.0,42.385427358743456
AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,0.0,QGRIE4,YBTAMS,,,,0.0,374.7431287853021,0.0,1.42,0.0
ANCHOR_ESR1,690.786,250.90541666666672,0.0,0.0,0.0,647.6533186989645,831.6765696415221,880.9537873075162,3301.9750923146694,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,417.5412493275955,14927.09966346154,1.58,22.12067425527561
ANCHOR_ESR2,2125.171083333333,-432.9506666666666,0.0,0.0,0.0,587.3417331418063,950.7135862951686,1070.3558550796292,4300.631591183271,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,417.5412493275955,14927.09966346154,1.58,28.810898889556753
ANDMDSLR_ESR1,-1734.4560000000001,22860.1736197,0.0,112.05668145833334,533.2334526289684,320.36395050427353,1053.643421236892,13379.14760839304,36524.162733921505,ANDMDSLR_ALL,81.9,QIPLU2,YIPXP,,,,81.9,509.9239436460974,41762.77098461539,1.81,87.45627235169887
ANDMDSLR_ESR2,-1650.0520000000001,22151.959907475,0.0,79.6870063263889,507.9152991277473,306.58276515918806,982.3779876741454,12947.905643392094,35326.37660915456,ANDMDSLR_ALL,78.1,QIPLU2,YIPXP,,,,78.1,519.042618157195,40537.228478076926,1.85,87.14551521019632
ANEM_ESS_ESR1,0.0,-2192.984712708332,0.0,2887.6920093249096,1966.0857061579552,0.506717,88.35067391666666,7492.04453262257,10241.694926313769,ANEM_ESS_RN,200.0,QSUE53,Plus Power,205.0,400.0,Anemoi Energy Storage,205.0,413.1799745376575,84701.89478021978,1.95,12.091459055182183
ANGLETON_ESR1,1147.3594999999998,-291.349042775,0.0,252.39792270478185,73.03304247693347,156.33477877561168,294.0679681056694,0.0,1631.8441692879962,BRPANGLE_RN,10.0,QSUE74,ENGIE,19.9,19.9,BRP Angleton (DGR),19.9,237.09096153846153,4718.110134615385,1.0,34.58681808454695
ANG_SLR_ESR1,0.0,-3564.3095892999995,0.0,0.0,0.0,389.5744930555556,2322.794203528271,13302.554896802509,12450.614004086336,ANG_ALL,100.0,QTEN26,Apex Clean Energy,103.0,200.0,Angelo Storage,103.0,578.584720473701,59594.22620879122,1.94,20.892315910714263
ANOL_ESS_ESR1,10707.745166666666,31090.810382049996,0.0,0.0,0.0,39.28134285260519,99.9550844396225,16279.401238395587,58217.19321440448,ANOL_ESS_RN,240.0,QESVEM,esVolta,247.1,480.0,Anole BESS,247.1,487.20904087414,120389.35399999999,1.94,48.35742636712253
ANTL_ESS_ESR1,14953.061916666667,5185.180416666665,0.0,1900.7887822472032,328.19817007338924,1376.110095252542,862.0990438665763,5093.870879824786,29699.309304597828,ANTL_ESS_ES1,70.0,QSU100,ENGIE,72.4,140.0,Antlia BESS,72.4,556.3889917127071,40282.563,1.93,73.72745697585783
APPLE_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLE_ESR_RN,0.0,QTEN26,YAPPFR,,,,0.0,520.9773734949987,0.0,1.42,0.0
ARY_BESS_ESR1,0.0,-476.11737265,0.0,0.0,0.0,0.0,0.0,0.0,-476.11737265,ARY_BESS_RN,0.0,QTEN32,YBTCS,,,,0.0,289.1035104905937,0.0,1.42,0.0
AVIL_ESS_ESR1,48195.7055,9212.584941666666,0.0,3080.091680596143,1692.399558616292,2478.703346312917,2402.7152950851823,10764.168504619453,77826.36882689665,AVIL_ESS_RN,160.0,QSU100,ENGIE,160.0,320.0,Avila BESS,160.0,633.7366208791209,101397.85934065934,2.0,76.75346336990094
AZURE_ESR1,5398.731000000001,-24.280402199999926,0.0,0.0,0.0,1260.7663902512033,1466.6818763501624,4165.671763709654,12267.570628111022,AZURE_RN,77.6,QENEL6,Enel North America,77.2,116.0,Azure Sky Solar,77.2,402.1435492227979,31045.482000000004,1.5,39.51483384316926
BATCAVE_ESR1,9412.117833333334,-79.75526676666645,0.0,988.4380975546926,727.0296363043891,2441.4931126168935,2264.581627057117,269.6739658945184,16023.57900599428,BATCAVE_RN,100.5,QSUE74,ENGIE,100.5,110.0,Bat Cave,100.5,548.555417145044,55129.819423076915,1.09,29.065175931425113
BAY_CITY_ESR1,0.0,234.03196057500003,0.0,54.782692307692315,0.0,54.774857205991125,231.4917589637683,615.903517769313,1190.9847868217648,BAYC_BESS_RN,9.9,QTEN24,SMT Energy,9.9,9.9,Bay City,9.9,239.3805769230769,2369.8677115384617,1.0,50.2553277983861
BCK_ESR1,0.0,25149.036810016663,0.0,0.0,0.0,0.0,0.0,0.0,25149.036810016663,BCK_RN,123.5,QHEI5,YOL300,,,,123.5,523.8803812546158,64699.22708494505,2.36,38.870691263433386
BCK_ESR2,0.0,25619.161654574997,0.0,0.0,0.0,0.0,0.0,0.0,25619.161654574997,BCK_RN,126.5,QHEI5,YOL300,,,,126.5,521.4445212585241,65962.73193920331,2.35,38.838842633424775
BCNV2_ES_ESR1,0.0,-421.183286025,0.0,0.0,0.0,0.0,0.0,0.0,-421.183286025,BCNV2_ES_RN,0.0,QSU115,YBOCP2,,,,0.0,410.40109412729703,0.0,1.42,0.0
BCNV_ESS_ESR1,-2849.34625,28816.316522341665,0.0,189.35391025641027,0.0,411.9242887538215,3264.646221665187,16380.993069630336,46213.88776264742,BCNV_RN,150.0,QSHE11,Nightpeak Energy,150.0,300.0,Bocanova BESS,150.0,543.6225,81543.375,2.0,56.6739943774064
BELD_ESR1,0.0,1894.7998018833332,0.0,13.655922986111113,69.30360473985043,40.460105581349204,118.3184120382326,187.6078455413849,2324.1456927702616,TRIPBUT1_RN,7.5,QJPEM,Jupiter Power,7.5,15.0,Triple Butte (DGR),7.5,684.3796703296704,5132.847527472528,2.0,45.27985061568149
BEXAR_ES_ESR1,2120.53175,-287.37248177499976,0.0,0.0,0.0,0.0,1774.6252779235072,2146.436374587648,5754.220920736156,BEXAR_ES_RN,48.0,QTEN32,YBEXES,,,,48.0,226.2711791195627,10861.01659773901,0.95,52.98050020413411
BIG_STAR_ESR1,0.0,6654.0642929,0.0,0.0,0.0,0.0,0.0,0.0,6654.0642929,BIGSTAR_ALL,80.0,QECNR,YEONCR,,,,80.0,301.41423394642857,24113.138715714285,1.31,27.59518108094163
BIRD_BES_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,1.42,0.0
