resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,energy_mwh,site,eff_capacity_mw,tb_index,theoretical_rev,duration_hours,optimization_rate
ABINDUST_ESR1,0.0,17.39196450833333,0.0,0.0,0.0,0.0,0.0,0.0,17.39196450833333,ABINDUST_RN,9.9,QMP2M1,YDIST,,,,9.9,58.96089123376624,583.7128232142859,0.24,2.9795412772606835
ADL_ESR1,0.0,533.9908250000003,0.0,431.7205756805555,0.0,571.6230737322537,-0.5256046403681722,126.18953332968186,1662.9984031021231,ADL_RN,60.0,QTEN26,YLIB1S,,,,60.0,202.0017897777778,12120.107386666667,0.95,13.720987364613519
AE_ESR1,332.967,313.48473166666673,0.0,0.0,0.0,92.84743445833334,38.08159862257575,232.73948563805484,1010.1202503856306,AE_RN,9.9,QTEN26,TotalEnergies,149.2,244.0,Myrtle Storage U1,149.2,276.4763757819482,41250.27526666667,1.64,2.448760023674033
ALAMO_ST_ESR1,0.0,1616.1300617999998,0.0,0.0,0.0,0.0,0.0,0.0,1616.1300617999998,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,,9.9,351.0535303030303,3475.4299499999997,1.7,46.50158642386103
ALP_BESS_ESR1,239.76700000000002,16310.337175833332,0.0,0.0,0.0,1129.941858447198,241.310836904502,570.1427475571871,18491.49961874222,ALP_BESS_RN,100.3,QHEI1,YHABIT,,,,100.3,326.43317470089727,32741.247422499997,1.42,56.47768815929335
ALVIN_ESR1,-57.7916666666667,88.27559275833336,0.0,53.02958946356622,10.398109895919152,36.17051617077566,31.182806138238234,51.12127740410444,212.38622516427034,ALVIN_RN,7.4,QSUE74,ENGIE,10.0,10.0,Alvin (DGR),10.0,212.23816666666664,2122.381666666666,1.0,10.006976054303948
AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,0.0,QGRIE4,YBTAMS,,,,0.0,286.39312106586516,0.0,1.42,0.0
ANCHOR_ESR1,512.6379999999999,493.37299999999993,0.0,0.0,0.0,44.46823883333333,74.40311669540904,859.2113627574113,1984.0937182861535,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,318.50851398601395,11386.679375,1.58,17.424691193486368
ANCHOR_ESR2,706.888,1025.7809166666666,0.0,0.0,0.0,58.9667176111111,69.07240122085712,857.1562165336942,2717.8642520323287,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,318.50851398601395,11386.679375,1.58,23.868804613920457
ANDMDSLR_ESR1,824.0369999999999,18196.151451608333,0.0,210.0375597938034,228.57157265664245,1213.0980542492405,634.7970156968795,299.68070268602,21606.373356690918,ANDMDSLR_ALL,81.9,QIPLU2,YIPLU2,,,,81.9,321.2155799180185,26307.55599528571,1.69,82.12991492087961
