resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,energy_mwh,site,eff_capacity_mw,tb_index,theoretical_rev,duration_hours,optimization_rate
ABINDUST_ESR1,0.0,-1165.9969638,0.0,0.0,0.0,0.0,0.0,0.0,-1165.9969638,ABINDUST_RN,9.9,QMP2M1,YDIST,,,,9.9,458.9298159189863,4543.405177597965,1.42,-25.663503874784205
ADL_ESR1,0.0,1006.4999916666666,0.0,0.0,0.0,1496.7460417449436,0.6857934559500328,279.7236537163452,2783.6554805839055,ADL_RN,60.0,QTEN26,YLIB1S,,,,60.0,180.77131333333332,10846.2788,0.89,25.664613015331174
AE_ESR1,442.8905,124.44247083333327,0.0,0.0,0.0,34.11029531944445,16.495331021483405,357.54229723088844,975.4808944051495,AE_RN,9.9,QTEN26,TotalEnergies,149.2,244.0,Myrtle Storage U1,149.2,315.89604918539914,47131.690538461546,1.64,2.0696921397485495
ALAMO_ST_ESR1,0.0,452.997955225,0.0,0.0,0.0,0.0,0.0,0.0,452.997955225,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,,9.9,423.54839659574463,4193.129126297872,2.04,10.803339023927304
ALP_BESS_ESR1,7585.487749999999,2642.0658083333333,0.0,0.0,0.0,1038.533647273429,7.650294715467972,131.31911862043202,11405.05661894266,ALP_BESS_RN,100.3,QHEI1,YHABIT,,,,100.3,560.0346164180446,56171.472026729876,1.42,20.30400167101803
ALVIN_ESR1,281.57950000000005,-76.93756675,0.0,135.78698727916625,58.77059736399652,25.73355853594771,1.0158604934640523,47.85110085695221,473.8000377795268,ALVIN_RN,7.4,QSUE74,ENGIE,10.0,10.0,Alvin (DGR),10.0,328.8765384615385,3288.7653846153844,1.0,14.406623226938912
AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,0.0,QGRIE4,YBTAMS,,,,0.0,173.8463088900456,0.0,1.42,0.0
ANCHOR_ESR1,1236.125,1342.6411666666665,0.0,0.0,0.0,118.15272484720839,15.044650370681689,1072.3578440876822,3784.3213859722387,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,452.1119983862292,16163.003942307694,1.58,23.4134780853857
ANCHOR_ESR2,1107.3266666666666,1804.3181666666665,0.0,0.0,0.0,222.89105618353213,13.352069941282437,908.8299421999045,4056.717901658052,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,452.1119983862292,16163.003942307694,1.58,25.098786810534236
ANDMDSLR_ESR1,9354.324083333333,7678.594792441666,0.0,376.91883862259573,808.1093326652843,654.0979280241718,7.327135469749626,3113.972363638419,21993.344474195215,ANDMDSLR_ALL,81.9,QIPLU2,YIPLU2,,,,81.9,512.5511631445477,41977.94026153845,1.85,52.39262416680847
ANDMDSLR_ESR2,11250.490499999998,4424.314602591668,0.0,324.69217445152725,569.8427020395759,756.8262759553758,6.800211977990555,3441.504573976269,20774.471040992405,ANDMDSLR_ALL,78.1,QIPLU2,YIPLU2,,,,78.1,528.4486508125677,41271.839628461545,1.91,50.335704024848184
ANEM_ESS_ESR1,0.0,6401.443579424999,0.0,61.17056929166666,44.16844447916667,0.0,0.0,2113.303929722222,8620.086522918054,ANEM_ESS_RN,195.0,QSUE53,Plus Power,205.0,400.0,Anemoi Energy Storage,205.0,315.58216228893053,64694.34326923077,1.95,13.324328043712978
ANGLETON_ESR1,426.22116666666665,-620.1607816083333,0.0,146.78258970563476,60.08082637493375,42.87758190902194,5.5021127422385625,0.0,61.30349579016236,BRPANGLE_RN,9.9,QSUE74,ENGIE,19.9,19.9,BRP Angleton (DGR),19.9,181.0625,3603.1437499999997,1.0,1.7013891213794166
