resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,energy_mwh,site,eff_capacity_mw,tb_index,theoretical_rev,duration_hours,optimization_rate
ABINDUST_ESR1,0.0,11058.644394216666,0.0,0.0,0.0,0.0,0.0,0.0,11058.644394216666,ABINDUST_RN,9.9,QMP2M1,YDIST,,,,9.9,1215.8197025974027,12036.615055714288,1.94,91.87503582219041
ADL_ESR1,10483.780999999999,25324.471608333333,0.0,0.0,0.0,491.25,163.296,105.98400000000001,36568.782608333335,ADL_RN,60.0,QTEN26,YLIB1S,,,,60.0,554.3624100000001,33261.744600000005,0.98,109.94246708374197
AE_ESR1,887.262,2933.045303333333,0.0,0.0,0.0,69.83500000000001,13.940999999999999,139.334,4043.4173033333327,AE_RN,9.9,QTEN26,TotalEnergies,149.2,244.0,Myrtle Storage U1,149.2,372.2192225201073,55535.108,1.64,7.280830899497544
ALAMO_ST_ESR1,0.0,4690.9886699,0.0,0.0,0.0,0.0,0.0,0.0,4690.9886699,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,,9.9,517.0725372727272,5119.018118999999,1.9,91.63844629673599
ALP_BESS_ESR1,21623.787333333334,14956.406632499999,0.0,0.0,0.0,6537.298999999999,1883.615,210.084,45211.19196583333,ALP_BESS_RN,100.3,QHEI1,YHABIT,,,,100.3,869.4885298270024,87209.69954164834,1.4,51.84193066075411
ALVIN_ESR1,-64.555,591.5459568833334,0.0,369.113,19.36,354.73199999999997,310.05499999999995,0.0,1580.2509568833334,ALVIN_RN,7.5,QSUE74,ENGIE,10.0,10.0,Alvin (DGR),10.0,561.2442857142858,5612.442857142858,1.0,28.15620572193756
AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,0.0,QGRIE4,YBTAMS,,,,0.0,350.1162978030919,0.0,1.42,0.0
ANCHOR_ESR1,4914.367916666668,67.55050000000001,0.0,0.0,0.0,0.0,0.0,452.608,5434.526416666668,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,960.9039160839162,34352.315,1.58,15.819971424536217
ANCHOR_ESR2,4914.367916666668,9040.083083333333,0.0,0.0,0.0,0.0,0.0,428.13800000000003,14382.589000000002,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,960.9039160839162,34352.315,1.58,41.8678886706762
ANDMDSLR_ESR1,3149.3336666666664,78166.23265515,0.0,116.811,3245.45,420.409,339.35,39165.020000000004,124602.60632181668,ANDMDSLR_ALL,81.9,QIPLU2,YIPXP,,,,81.9,1003.1841300462695,82160.78025078948,1.63,151.6570387251396
ANDMDSLR_ESR2,3383.1596666666665,77260.21713233333,0.0,51.281,3093.997,227.2,67.87,38210.754,122294.47879899999,ANDMDSLR_ALL,78.1,QIPLU2,YIPXP,,,,78.1,1043.0336903544346,81460.93121668133,1.7,150.1265416101171
ANEM_ESS_ESR1,0.0,223390.27986726665,0.0,0.0,0.0,0.0,0.0,0.0,223390.27986726665,ANEM_ESS_RN,200.0,QSUE53,Plus Power,205.0,400.0,Anemoi Energy Storage,205.0,1122.7559930313587,230164.97857142854,1.95,97.05659012669496
ANGLETON_ESR1,664.7049999999999,631.5333224999999,0.0,282.952,25.776999999999997,367.041,455.09399999999994,0.0,2427.1023225,BRPANGLE_RN,10.0,QSUE74,ENGIE,19.9,19.9,BRP Angleton (DGR),19.9,573.4975,11412.600249999998,1.0,21.26686530092036
ANG_SLR_ESR1,0.0,91947.747513825,0.0,0.0,0.0,1326.7500000000002,0.0,232.875,93507.372513825,ANG_ALL,100.0,QTEN26,Apex Clean Energy,103.0,200.0,Angelo Storage,103.0,1216.0274410540912,125250.8264285714,1.94,74.65609224315243
ANOL_ESS_ESR1,-9633.0,236976.313030175,0.0,0.0,0.0,0.0,0.0,3239.18,230582.49303017498,ANOL_ESS_RN,240.0,QESVEM,esVolta,247.1,480.0,Anole BESS,247.1,1137.663736341562,281116.70924999996,1.94,82.02375932948036
ANTL_ESS_ESR1,26473.292999999998,18098.184641666663,0.0,1653.1550000000002,221.679,1008.172,3897.8060000000005,256.48,51608.76964166665,ANTL_ESS_ES1,70.0,QSU100,ENGIE,72.4,140.0,Antlia BESS,72.4,1228.8460220994475,88968.452,1.93,58.007943806492946
APPLE_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLE_ESR_RN,0.0,QTEN26,YAPPFR,,,,0.0,402.06467860048826,0.0,1.42,0.0
ARY_BESS_ESR1,0.0,-384.3217892083333,0.0,0.0,0.0,0.0,0.0,0.0,-384.3217892083333,ARY_BESS_RN,0.0,QTEN32,YBTCS,,,,0.0,838.2186798209926,0.0,1.42,0.0
AVIL_ESS_ESR1,62925.47099999999,79666.67896128334,0.0,1956.4820000000002,177.476,2466.3579999999997,10872.889,640.928,158706.28296128332,AVIL_ESS_RN,160.0,QSU100,ENGIE,160.0,320.0,Avila BESS,160.0,951.5494230769231,152247.9076923077,2.0,104.24201249584853
AZURE_ESR1,11544.617500000002,38092.135885891665,0.0,0.0,0.0,0.0,0.0,723.315,50360.06838589167,AZURE_RN,77.6,QENEL6,Enel North America,77.2,116.0,Azure Sky Solar,77.2,923.73015045835,71311.96761538462,1.5,70.61937858383695
BATCAVE_ESR1,10263.711499999998,5786.753802500002,0.0,1868.839,34.3,8242.279999999999,2656.733,0.0,28852.6173025,BATCAVE_RN,100.5,QSUE74,ENGIE,100.5,110.0,Bat Cave,100.5,676.3191542288557,67970.075,1.09,42.44900024385731
BAY_CITY_ESR1,2988.91,-2453.432673066666,0.0,0.0,0.0,0.0,0.0,0.0,535.4773269333336,BAYC_BESS_RN,9.9,QTEN24,SMT Energy,9.9,9.9,Bay City,9.9,858.14,8495.586,1.0,6.30300637217178
BCK_ESR1,0.0,60136.85354066666,0.0,0.0,0.0,0.0,0.0,0.0,60136.85354066666,BCK_RN,123.5,QHEI5,YOL300,,,,123.5,1160.2727884883216,143293.68937830772,2.35,41.967551956806815
BCK_ESR2,0.0,62589.41261264166,0.0,0.0,0.0,0.0,0.0,0.0,62589.41261264166,BCK_RN,126.5,QHEI5,YOL300,,,,126.5,1128.5424542848457,142760.62046703298,2.15,43.84221111388006
BCNV2_ES_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCNV2_ES_RN,0.0,QSU115,YBOCP2,,,,0.0,328.90973962571195,0.0,1.42,0.0
BCNV_ESS_ESR1,39168.2145,33817.001623766664,0.0,0.0,0.0,0.0,0.0,17481.072,90466.28812376667,BCNV_RN,150.0,QSHE11,Nightpeak Energy,150.0,300.0,Bocanova BESS,150.0,450.59,67588.5,2.0,133.84864011446723
BELD_ESR1,0.0,5350.907128033333,0.0,0.0,15.56,10.030000000000001,11.28,24.07,5411.847128033332,TRIPBUT1_RN,7.5,QJPEM,Jupiter Power,7.5,15.0,Triple Butte (DGR),7.5,1010.6932142857141,7580.199107142856,2.0,71.39452475507832
BEXAR_ES_ESR1,16754.136,-19144.753874025,0.0,0.0,0.0,0.0,0.0,948.541,-1442.0768740249996,BEXAR_ES_RN,100.0,QTEN32,YBEXES,,,,100.0,883.8507171864408,88385.07171864407,1.45,-1.6315842098488742
BIG_STAR_ESR1,0.0,51630.760457175,0.0,0.0,0.0,0.0,0.0,0.0,51630.760457175,BIGSTAR_ALL,80.0,QECNR,YEONCR,,,,80.0,760.811672767857,60864.93382142856,1.28,84.82841796666423
BIRD_BES_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,1.42,0.0
BKSL_ESS_ESR1,-8994.25,96010.89414245832,0.0,0.0,0.0,0.0,0.0,1298.394,88315.03814245832,BKSL_RN,100.0,QESVEM,esVolta,103.0,200.0,Burksol BESS,103.0,1190.3487018563958,122605.91629120876,1.94,72.03162850045173
BLACKSPR_ESR1,17766.09633333333,133233.3976908,0.0,0.0,0.0,0.0,0.0,0.0,150999.4940241333,BLACKSPR_RN,120.0,QBROO2,YBLKSP,,,,120.0,1482.0548507280218,177846.58208736262,2.19,84.90435534485484
BLSUMMIT_ESR1,0.0,2218.132090833333,0.0,0.0,0.0,0.0,0.0,0.0,2218.132090833333,BLSMT1_5_A_6,30.0,QFPL12,NextEra Energy Resources,15.0,6.3,Blue Summit,15.0,268.0332692307692,4020.4990384615376,0.42,55.17056638028974
BLSUMMIT_ESR2,5235.785,215602.47339204166,0.0,0.0,0.0,0.0,0.0,0.0,220838.25839204167,BLSMT1_5_A_6,150.0,QFPL48,NextEra Energy Resources,15.0,6.3,Blue Summit,15.0,268.0332692307692,4020.4990384615376,0.42,5492.807143576545
BLUEJAY_ESR1,7385.944666666665,21187.211745024997,0.0,0.0,0.0,0.0,0.0,536.6379999999999,29109.794411691662,BLUEJAY_RN,50.0,QENEL7,Enel North America,51.4,84.8,Blue Jay,51.4,944.7804710950526,48561.7162142857,1.65,59.94391607421867
