rank,resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,site,eff_capacity_mw,duration_hours,optimization_rate
102,MYR_ESR1,0.0,543078.7534737999,0.0,2085.9585825739177,5036.423283538122,1340.7897736780474,4794.982302713892,9191.035199213748,565527.9426155176,MYR_ALL,75.6,QTOTL5,YTOTAL,,,75.6,1.52,55.776003927823396
103,BR_ARROW_ESR2,0.0,564879.6289639834,0.0,4.608996539792388e-06,8.290657439446367e-06,0.0002125334845335,0.000245265280622,0.0,564879.6294346818,BR_ARROW_ALL,51.7,QECNR,RWE,51.05,Bright Arrow Storage U1,51.05,1.93,37.438974498645344
104,PAD1_ESS_ESR1,0.0,403114.225,0.0,12327.901555358707,38053.679279174146,109690.0213457408,686.5977546453078,0.0,563872.4249349189,PAD1_ESS_RN,50.0,QCPSE,YCPS,,,50.0,2.02,55.089465430323614
105,ROSELAND_ESR1,132846.31208333335,182228.2073158333,0.0,255.3508110787245,1532.975419197654,95468.26182235965,34109.652166446416,116219.11637472187,562659.875992971,ROSELAND_ALL,50.0,QENEL9,Enel North America,56.3,Roseland,56.3,1.46,60.045888608189045
106,MYR_ESR2,0.0,548569.486853225,0.0,1618.3441775809156,1875.6427442605745,560.7561973607718,1967.4608152090325,7034.281715209795,561625.972502846,MYR_ALL,72.9,QTOTL5,YTOTAL,,,72.9,1.53,39.473577931444034
107,CORALSLR_ESR2,307618.40866666666,127234.65422520835,0.0,19.716443718943705,0.000163659458146,34017.89889781678,24154.96676272636,66751.3531941799,559796.9983539764,CORALSLR_ALL,51.4,QNGRE1,National Grid Renewables,50.3,Coral Storage U1,50.3,1.2,69.968420354009
108,BR_ARROW_ESR1,0.0,502187.21981316665,0.0,0.0,2.284411344194541e-05,17805.260494574704,33331.52040624103,0.0,553324.0007368266,BR_ARROW_ALL,48.3,QECNR,RWE,51.05,Bright Arrow Storage U1,51.05,1.93,7.8712013751187335
109,DCSES_ESR1,0.0,227793.19582572504,0.0,16358.903761431864,2131.0998563096764,162323.90359791744,70080.8353819623,66454.91218800296,545142.8506113491,DC2SES_ALL,66.5,QLUMN,Vistra corp,65.75,Decordova 1,65.75,1.0,44.65498126468559
110,BATCAVE_ESR1,61240.80166666667,11628.188192283333,0.0,43497.14316934181,24801.26637873947,261135.10259897876,127336.69768126938,13173.36729502889,542812.5669823083,BATCAVE_RN,100.5,QSUE74,ENGIE,100.5,Bat Cave,100.5,1.09,21.94823443804221
111,DAN_ESR2,0.0,526148.8417273583,0.0,1180.0271605028663,3392.840996837533,548.40948462802,1193.7279010822551,6030.773398490527,538494.6206688996,DAN_ALL,73.7,QTOTL4,TotalEnergies,76.44999999999999,Danish Fields Storage U1,76.44999999999999,1.47,45.510545647158
112,CORALSLR_ESR1,316183.2868333333,133134.7555063083,0.0,18.160443718943704,0.000163659458146,34793.578249169,21546.245168054775,30189.420540006053,535865.4469042498,CORALSLR_ALL,47.6,QNGRE1,National Grid Renewables,50.3,Coral Storage U1,50.3,1.2,69.76815736458495
113,WZRD_ESS_ESR1,11635.769,441627.75662414165,0.0,0.0,0.0,1136.4565979892902,4962.914727701063,49730.51372022096,509093.410670053,WZRD_ESS_RN,150.0,QTEN26,YWIZAR,,,150.0,1.42,63.37404480907527
114,LILY_ESR1,55234.680916666664,216465.38572249995,0.0,153.77153325928376,384.8448889547438,116452.48182446307,30475.234446249262,89039.37423794504,508205.773570038,LILY_RN,50.0,QENEL5,Enel North America,50.0,Lily,50.0,1.45,60.109255258385176
115,DCSES_ESR2,0.0,206648.13024885004,0.0,0.0142543495207817,2174.3864573789374,208630.31731508,13343.44348211907,71248.9691931082,502045.26095088565,DC2SES_ALL,66.5,QLUMN,Vistra corp,65.75,Decordova 1,65.75,1.0,40.498015793553506
116,DKNS_ESS_ESR1,232662.97416666662,-10991.671436850003,0.0,56632.68500696956,14045.273173101741,105928.8860331215,49557.49095667153,26124.230483038842,473959.8683827198,DKNS_ESS_RN,50.0,QSUE74,ENGIE,52.475,Dickens BESS U1,52.475,1.0,34.62982985725762
117,DKNS_ESS_ESR3,236050.16183333335,-17583.024469566662,0.0,58374.48069646792,14030.292289583946,105706.25862560704,49059.76836512614,25958.569275639118,471596.5066161908,DKNS_ESS_RN,50.0,QSUE74,ENGIE,52.475,Dickens BESS U1,52.475,1.0,37.293448389235635
118,DKNS_ESS_ESR2,231822.93524999995,-9989.480965033334,0.0,55815.498059569945,13279.020434741744,104606.53098478152,49705.06878114313,25678.96329095791,470918.53583616106,DKNS_ESS_RN,50.0,QSUE74,ENGIE,52.475,Dickens BESS U1,52.475,1.0,35.92351910437492
119,BIG_STAR_ESR1,0.0,469360.37403747503,0.0,0.0,0.0,0.0,0.0,0.0,469360.37403747503,BIGSTAR_ALL,80.0,QECNR,YEONCR,,,80.0,1.36,38.52007035959311
120,DCSES_ESR3,0.0,192690.3090587,0.0,0.0126192112941981,2097.4210060432065,194536.93244474058,12185.551973929916,67378.40187883348,468888.62898145843,DC2SES_ALL,63.5,QLUMN,Vistra corp,65.75,Decordova 1,65.75,1.0,34.11050686792577
121,BCK_ESR2,0.0,463715.1446430499,0.0,0.0,0.0,0.0,0.0,0.0,463715.1446430499,BCK_RN,126.5,QHEI5,YOL300,,,126.5,2.17,32.46654685931873
122,BCK_ESR1,0.0,457673.60117551667,0.0,0.0,0.0,0.0,0.0,0.0,457673.60117551667,BCK_RN,123.5,QHEI5,YOL300,,,123.5,2.38,32.26520818097534
123,DKNS_ESS_ESR4,225595.32833333334,-21010.30974799167,0.0,58232.54549226239,14407.561945294283,106009.4376104399,45653.80587338706,28258.21352315729,457146.5830298826,DKNS_ESS_RN,50.0,QSUE74,ENGIE,52.475,Dickens BESS U1,52.475,1.0,39.72124724583836
124,NOBLESLR_ESR1,325760.3385,-4264.960339375006,0.0,0.0004483279402447,0.000163659458146,57720.34214018613,28795.527000090584,33817.098692684995,441828.3466055742,NOBLESLR_ALL,62.5,QNGREN,National Grid Renewables,62.5,Noble 1,62.5,1.0,54.85027628039997
125,GAMBIT_ESR1,0.0,396037.21620375,0.0,19319.504099518428,12864.805055796496,3343.3452027206827,1882.9523050700304,2670.505455884969,436118.3283227406,GAMBIT_RN,100.0,QSUE23,On.Energy,109.9,Angleton BESS,109.9,1.68,33.2887759524756
126,MIDP_SLR_ESR1,0.0,429892.58385861665,0.0,0.0,0.0,0.0,0.0,0.0,429892.58385861665,MIDP_SLR_RN,50.9,QTEN26,YMIDPO,,,50.9,1.96,42.253458800510124
127,LOWR_ESS_ESR1,16641.439583333333,339617.4028409416,0.0,10908.646886523886,171.47958090176857,3615.7726881579124,18639.506726545387,35140.559299157256,424734.80760556116,LOWR_ESS_RN,60.0,QEDI10,Ormat,60.0,Lower Rio BESS,60.0,2.0,32.538147102533046
128,DCSES_ESR4,0.0,237377.46022499996,0.0,0.0142144485962574,1840.013438192365,97363.16684074467,12039.18865030102,69034.34613782162,417654.1895065083,DC2SES_ALL,63.5,QLUMN,Vistra corp,65.75,Decordova 1,65.75,1.0,34.12177907446159
129,NOBLESLR_ESR2,272867.5485833334,18461.017635083317,0.0,0.0004483279402447,0.000163659458146,58770.80588627541,31107.092828604305,33090.862284080555,414297.32782936434,NOBLESLR_ALL,62.5,QNGREN,National Grid Renewables,62.5,Noble 1,62.5,1.0,60.38235731441762
130,ANCHOR_ESR2,110685.38750000001,131121.58108333332,0.0,120.64220172089588,312.2513906012715,77791.84773698737,32541.45306033777,58046.86043348601,410620.0234064665,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,Anchor BESS 1,35.75,1.58,51.8829755982177
131,NF_BRP_ESR1,-11749.986083333253,-26963.404141941664,0.0,39140.363602989826,15910.525275228287,256278.29784540986,118259.34579424252,14496.517226220592,405371.65951881604,NF_BRP_RN,100.5,QSUE74,ENGIE,100.0,North Fork,100.0,1.1,20.28331885544258
132,BYRDR_ES_ESR1,164822.26683333336,62318.21931666667,0.0,851.2560423295591,882.0368423540073,98890.93370680502,38688.6727985304,16140.437387643851,382593.8229276628,BYRDR_ES_ALL,50.0,QHABIT,GlidePath,50.0,Byrd Ranch,50.0,1.0,64.75543878282856
133,SUNVASLR_ESR1,72889.47,72013.71243940834,0.0,35712.612658282436,18309.71122973847,96567.97498813581,67958.22523619987,0.0,363451.7065517649,SUNVASLR_ALL,53.0,QSUE38,ENGIE,50.7,Sun Valley Bess 1,50.7,0.99,47.50003042755011
134,ANCHOR_ESR1,115814.96674999999,59449.357,0.0,66.75979702252695,259.7924730500924,76879.24846932811,28340.398421701357,57927.43737665104,338737.9602877532,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,Anchor BESS 1,35.75,1.58,39.47865196568646
135,SUNVASLR_ESR2,44271.14599999999,77492.47478302498,0.0,32210.311232839555,14918.047640798102,76762.80266758816,58051.38058849452,0.0,303706.16291274526,SUNVASLR_ALL,46.0,QSUE38,ENGIE,50.7,Sun Valley Bess 1,50.7,0.99,39.28027820924345
136,RPUBRDS_ESR1,-21096.603,284314.20443678333,0.0,0.0001059244244266,0.0001553688007065,7955.1931617370265,10264.994359885553,21975.737836802717,303413.5270565018,RPUBRDS_RN,39.5,QSHEL2,Key Capture Energy,50.0,Republic Road,50.0,1.98,12.290899374614394
137,TORT_ESS_ESR1,132208.34233333336,-69994.46389369166,0.0,37870.283651785314,11528.62625746704,138013.0269374677,31593.05532416274,17092.820791688267,298311.6914022127,TORT_ESS_RN,50.0,QSUE74,YSUEZ,,,50.0,0.8,73.71600940923065
138,INRT_W_ESR1,101448.73483333334,167004.87479416662,0.0,0.0,0.0,0.0,0.0,0.0,268453.60962749994,INRT_W_ALL,13.0,QFPL32,NextEra Energy Resources,13.0,Inertia BESS,13.0,3.8,52.4786281805663
139,ADL_ESR1,108062.78191666664,79014.75104166666,0.0,10879.442266986112,209.0944114027779,41363.739152374896,8908.18259292928,12753.494958129739,261191.48634015617,ADL_RN,60.0,QTEN26,YLIB1S,,,60.0,1.08,60.696740122592885
140,NCO_ESR1,-25637.8405,245341.68144019996,0.0,0.0001496693223858,0.0001553688007065,8019.0805531259175,9421.524980979108,22859.10763569435,260003.55441503754,NCO_RN,38.8,QSHEL2,Key Capture Energy,50.0,North Columbia,50.0,1.96,18.23066832222591
141,PALACIOS_ESR1,261260.0541666666,-23674.342457016668,0.0,0.0,0.0,2150.4630509920103,4489.211302016373,0.0,244225.3860626584,PALACIOS_RN,9.9,QTEN30,REX Storage Holdings,9.9,Regis Palacios BESS,9.9,1.0,35.711393664850604
142,HI_LONEB_ESR1,67154.25091666667,149217.94135264165,0.0,832.7924469708662,0.0,6654.515618997307,19830.394588539377,0.0,243689.89492381585,HI_LONEB_RN1,50.0,QENEL1,YENELT,,,50.0,1.33,38.736695761004576
143,SLCNHLS_ESR2,1766.7703333333332,198330.36832179996,0.0,0.000145060325846,0.000163659458146,6369.815607636267,8074.705436511805,22415.436360339856,236957.09636834104,SLCN_ESS_ALL,47.9,QSHEL2,Key Capture Energy,50.0,Silicon Hill 1,50.0,1.98,22.1141409014303
144,SLCNHLS_ESR1,14032.801333333333,174404.9218063,0.0,0.000145060325846,0.000163659458146,6912.3587436987345,7895.325630570111,21710.128524215164,224955.5363468371,SLCN_ESS_ALL,50.0,QSHEL2,Key Capture Energy,50.0,Silicon Hill 1,50.0,1.98,10.569947584675237
145,QUEEN_BA_ESR1,60737.25041666666,114775.64869565831,0.0,953.1705276642833,0.0,7051.463724094247,24484.03766030936,0.0,208001.57102439285,QUEEN_BA_RN,50.0,QENEL2,YENELT,,,50.0,0.96,43.63922748021773
146,JUNORTH_ESR1,55799.58733333333,110553.20463884168,0.0,2459.5589556108985,881.3369837435938,1478.1818033891543,429.71523752079696,6307.604553360864,177909.18950580028,JUNORTH_RN,9.9,QTEN26,Adapture Renewables,9.9,Junction North BESS,9.9,1.62,2.039998776021121
147,JUNCTION_ESR1,16421.06883333333,118967.671025,0.0,0.0001496832112747,439.6166681405577,12719.175853198325,12899.576191569684,8992.257795190582,170439.3665161157,JUNCTION_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Junction (DGR),9.9,1.0,41.03123881040634
148,PYR_ESR3,0.0,89325.92067121665,0.0,0.0,0.0,77038.68320290947,0.0,0.0,166364.60387412613,PYR_PYRON1,15.1,QECNR,RWE,13.3,Pyron,13.3,1.0,56.698033253915625
149,SPTX12B_ESR1,6985.711833333332,120410.15759657497,0.0,31.210821696040583,29.6156468765001,19991.625100935584,11506.365114919596,3699.430335353296,162654.11644968932,SPTX12B_RN,24.9,QEDIS9,Ormat,25.1,SP TX-12B,25.1,1.0,58.785364483622
150,ELM_ST_ESR2,0.0,152426.55814495002,0.0,1570.7876448984794,2393.746975381749,0.0,264.5434915255917,2787.4040730723905,159443.04032982822,ELM_ST_RN2,9.9,QSYSO,YNPCEC,,,9.9,1.82,60.396625386919155
151,RUSSEKST_ESR1,9473.222166666668,114521.24644999996,0.0,0.0001496832112747,468.38325400245895,12946.577544206222,13003.527793691415,8733.607354265789,159146.56471251577,RUSSEKST_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Russek Street BESS,9.9,1.09,39.52779870868428
152,CNTRY_ESR1,105611.07158333331,20151.798029391666,0.0,559.2286709895924,915.292490673689,14112.10139441292,7627.110922548648,9834.643830803147,158811.246922153,CNTRY_RN,9.8,QPROLO,Prologis,9.9,Century BESS,9.9,1.92,67.07575643427562
153,PYR_ESR2,0.0,71109.88506455833,0.0,0.0,0.0,86091.1811892258,0.0,0.0,157201.0662537841,PYR_PYRON1,15.1,QECNR,RWE,13.3,Pyron,13.3,1.0,55.51305006241403
154,TNFS_ESR1,-49.69799999999999,139175.32379951666,0.0,1746.3430392701457,2944.0777183079076,0.0,153.50628967299474,2452.0526875589867,146421.6055343267,TNFS_RN,9.9,QSYSO,YFTSCE,,,9.9,1.82,63.4682704444282
155,FLAT_TOP_ESR2,0.0,117298.46042062498,0.0,875.5197546716025,2300.3510274079667,5540.7621764742935,6283.802266527446,9915.809303357264,142214.70494906357,FLVABES1_ESR,9.9,QJPEM,YFLOWE,,,9.9,1.7,55.837848444922216
156,TV_ESR1,64212.29441666667,6850.242929174997,0.0,9011.480802890916,12646.329712158957,5485.851836613578,4099.3039649673265,38801.34203543215,141106.8456979046,TV_RN,9.8,QAETE1,Agilitas Energy,9.9,Telview BESS,9.9,2.12,95.67576324696337
157,ALAMO_ST_ESR1,-1.188,129844.54702949166,0.0,1384.3547345457087,2358.8983146725327,0.0,219.806561322424,2686.882855217639,136493.30149524994,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,9.9,1.93,58.678065493819105
158,OLNEYTN_ESR1,11128.305833333334,87084.496825,0.0,0.0001496832112747,447.0943894754484,13073.894529906309,12544.658774631003,8294.72497532085,132573.17547735016,OLNEYTN_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Olney (DGR),9.9,1.0,41.65187210246513
159,CR_ESR1,76119.05458333333,17276.207383533332,0.0,1079.4477538107894,832.7190913058942,15662.540269055324,7587.616930964529,12535.81186816292,131093.3978801661,CR_RN,9.8,QPROLO,Prologis,9.9,Crockett BESS 1,9.9,2.02,75.18422390627758
160,PAD2_ESS_ESR2,0.0,99450.47149976669,0.0,2082.206114754663,2669.6342600001262,2902.4447622096895,0.0,22230.66381101911,129335.42044775025,PAD2_ESS_RN,150.0,QCPSE,YCPS,,,150.0,1.42,20.732781566384997
161,SWTWR_ESR1,0.0,68835.23083833333,0.0,135.857630170468,209.37073040020903,7.322448979591838e-05,10696.601038452854,47536.68131464599,127413.74162522734,SWT_BESS_RN,9.9,QTEN26,YSWTWA,,,9.9,2.34,74.01677430086986
162,CAMWIND_ESR1,6956.3685,62386.54705966666,0.0,3108.6393874257437,8141.323930090216,5261.861936755954,7518.989912244891,32835.5831409902,126209.31386717367,CAMWIND_RN,0.0,QTEN26,Ingka Investments,16.4,Cameron Storage,16.4,2.0,80.2877564273634
163,AE_ESR1,38780.142916666664,32098.031555833328,0.0,2856.5382203640143,75.5282323434829,18382.424178360972,14066.757919736448,16060.323174697147,122319.74619800205,AE_RN,9.9,QTEN26,TotalEnergies,149.2,Myrtle Storage U1,149.2,1.64,6.75808483910054
164,PEARSALL_ESR1,17219.81733333333,54635.979118933334,0.0,9978.693499330278,23.856108353427025,1183.4878561076391,2891.7397054352487,35805.578259072536,121739.15188056575,PEARSALL_RN,9.9,QTEN26,YSUNSE,,,9.9,2.27,88.71256959991281
165,BELD_ESR1,0.0,98253.131960525,0.0,471.59184903373625,1548.1605785875083,4793.257189693785,3030.6293260668726,10485.401082125985,118582.17198603289,TRIPBUT1_RN,7.5,QJPEM,Jupiter Power,7.5,Triple Butte (DGR),7.5,2.0,49.63604826739832
166,PYOTE_ESR1,0.0,93471.32898223335,0.0,735.3101008134958,2587.12336733672,5782.276494722664,6090.4451296240995,9628.619223603011,118295.10329833331,SWOOSE1_U1,9.9,QJPEM,Jupiter Power,9.9,Swoose (DGR),9.9,2.0,40.45593199117131
167,WOVER_ESR1,0.0,93675.764535,0.0,165.7029384024749,656.1050200378781,0.0001800059320296,3231.96326552717,19517.97358754522,117247.50952651865,WOV_BESS_RN,9.9,QTEN26,Gore Street Energy Storage Fund,9.9,Westover (DGR),9.9,2.02,30.755968165280645
168,MEDILA_ESR1,74606.46441666667,41946.689804450005,0.0,0.0,0.0,0.0,0.0,0.0,116553.15422111664,MEDILA_RN,9.9,QTEN30,YREGME,,,9.9,1.25,10.074762491657912
169,NWF_ESR1,0.0,-50223.11327108332,0.0,1.0537192726355248e-05,1.506684027777778e-05,166644.30958871043,0.0,0.0,116421.19634323109,NWF_NWF1,36.0,QDUKER,Duke Energy,36.0,Notrees,36.0,0.35,21.286916251994754
170,HAMILTON_ESR1,11446.901083333332,71352.84910833332,0.0,0.0001496832112747,466.10279571671583,12944.135985063795,11955.758870364214,8146.751313110463,116312.49930560504,HAMI_BESS_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Hamilton Bess (DGR) U1,9.9,1.0,38.93323568412452
171,FORTMA_ESR1,59313.394,9392.324963333333,0.0,11359.151279299249,9806.37120715965,18852.472376688005,5532.430214895639,998.223951544031,115254.36799291991,FORTMA_RN,9.8,QTEN30,YMASON,,,9.8,1.22,64.66563202869666
172,CFLAT_ES_ESR1,0.0,112201.21251378335,0.0,0.0,0.0,0.0,0.0,0.0,112201.21251378335,CFLAT_ES_RN,100.0,QTEN26,YCITFE,,,100.0,2.19,40.694143450716034
173,RIO_GRAN_ESR2,38245.41791666666,23741.231803333336,0.0,1249.4233907075272,605.6561897345343,25995.60289253539,4639.777801203155,13090.3867906291,107567.4967848097,RIOG_ESR2_RN,9.9,QPROLO,Prologis,9.9,Rio Grande City BESS 2,9.9,2.26,37.981444739262436
174,WR_ESR1,39691.983499999995,33634.28299431667,0.0,3009.2683015865464,2491.482250114168,4615.382667184952,4289.798269134875,17396.25780363623,105128.45578597342,WR_RN,9.9,QAETEL,YIEYES,,,9.9,0.7,217.0517963301079
175,CITRUSCY_ESR1,45061.15766666666,11580.389861666665,0.0,1445.2665804423737,1162.1991462916196,13302.547775311446,14466.042452245842,18044.856388753284,105062.4598713779,CITRUSCY_RN,9.9,QPROLO,Prologis,9.9,Citrus City BESS,9.9,2.26,70.27503142213921
176,GRDNE_ESR1,10879.037916666666,60808.49280833333,0.0,0.0001496832112747,474.49103353370657,12801.66428485056,11971.958198966024,7967.715737297021,104903.36012933051,GRDNE_ESR_RN,9.9,QBEEP1,YHENI1,,,9.9,0.84,46.088595470144256
177,FRMRSVLW_ESR2,37387.33483333333,22355.284580816668,0.0,10217.684990049142,9611.890276806867,14383.43432065478,1749.3495404837815,8803.522897794652,104508.50143993922,FRMR_BS2_RN1,9.9,QTEN26,Hunt Energy Network,9.9,Farmersville West BESS 2 (DGR),9.9,1.52,50.72480512409777
178,JDKNS_ESR1,10948.900666666665,58730.270775,0.0,0.0001496832112747,469.1879721412244,12828.836938945939,12002.354352411245,8072.736069545657,103052.28692439392,JDKNS_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Judkins BESS (DGR),9.9,1.0,41.778384318201596
179,CATARINA_ESR1,7908.62575,60674.1784,0.0,0.0001496832112747,465.9167775335336,13090.087657098218,11954.894896849219,7402.128050700041,101495.83168186422,CATARINA_B1,9.9,QBEEP1,Hunt Energy Network,9.9,Catarina (DGR),9.9,1.0,46.7628530103587
180,CISC_ESR1,11723.65608333333,55147.23345,0.0,0.0001496832112747,447.4083923679911,12651.29178618633,12542.499021681935,8098.162661949427,100610.2515452022,CISC_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Cisco BESS,9.9,1.09,25.34763168544052
181,MNWLE_ESR1,11342.44325,55440.00416666666,0.0,0.0001496832112747,446.44429697803713,12810.103464994969,12446.21901975083,8034.244469209397,100519.4588172831,MNWL_BESS_RN,9.9,QBEEP1,YHENI1,,,9.9,1.02,90.10466165288503
182,MU_ESR1,21799.834499999997,36121.944974908336,0.0,3169.03705568448,0.0,13090.113054046304,11155.6176406671,14705.780908856097,100042.32813416231,MU_RN,9.9,QTEN26,On.Energy,10.0,Mustang Bayou BESS,10.0,1.97,86.48127852091298
183,MILTON_ESR1,58887.9235,-13231.589077941662,0.0,9648.692124932251,5632.065582417901,20767.672249744646,5445.105556152787,11894.674009694852,99044.54394500077,MILTON_RN,9.9,QTEN30,YREGMI,,,9.9,1.23,68.47745756739388
184,PIN_BESS_ESR1,34893.25066666667,63954.248060533304,0.0,0.0,0.0,0.0,0.0,0.0,98847.49872719996,PIN_BESS_RN,200.0,QTEN34,YPINTP,,,200.0,1.42,-12.471879772142573
185,RTLSNAKE_ESR1,11045.520166666667,52883.892283333334,0.0,0.0001496832112747,449.8151705924349,12925.382219256446,11892.268158521214,7818.463296568061,97015.34144462136,RTLSNAKE_BT,9.9,QBEEP1,Hunt Energy Network,9.9,Rattlesnake (DGR),9.9,1.0,42.55276214539963
186,GOMZ_ESR1,11101.555583333333,52492.27154166667,0.0,0.0001496832112747,468.7583146876933,12885.229589840847,11860.864380262215,7907.854404250955,96716.53396372491,GOMZ_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Gomez (DGR),9.9,1.0,45.55242811677584
187,CEDRVALE_ESR1,11063.432916666668,52795.465091666665,0.0,0.0001496832112747,468.7665740961677,12778.142042034558,11787.63658869851,7781.399790721469,96674.84315356726,CEDRVALE_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Cedarvale (DGR),9.9,1.0,43.63896276289392
188,PIRATE_ESR1,33464.84458333333,7036.669409441669,0.0,18602.56355684742,6580.2660122539555,14664.019312389153,4093.4067177849997,11661.221918250243,96102.99151030077,PIRATE_RN,9.8,QTEN30,YREGSI,,,9.8,1.28,69.77508672640595
189,LONESTAR_ESR1,11041.710416666663,51797.62043333333,0.0,0.0001496832112747,472.57311724690896,12943.189128809421,11878.878084130254,7902.599664934569,96036.57099480437,LONESTAR_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Lonestar,9.9,1.0,42.12434507155118
190,FAULKNER_ESR1,11063.342916666665,51554.169983333326,0.0,0.0001496832112747,470.62769557061546,13104.84410327981,11908.051326378025,7867.742611937917,95968.77878684957,FAULKNER_RN,9.9,QBEEP1,Enel North America,15.9,Faulkner (DGR),15.9,1.22,23.01865059648572
191,SADLBACK_ESR1,11068.746416666663,51876.498458333335,0.0,0.0001496832112747,468.35460302466873,12652.749116852916,11952.087625396429,7901.829855127038,95920.26622508425,SADLBACK_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Saddleback (DGR),9.9,1.0,42.82906697952066
192,CS_ESR1,25999.35483333333,32860.04684595833,0.0,2620.893615438346,0.0,8233.84652759758,11269.086093931246,14874.080863972378,95857.3087802312,CS_RN,9.9,QTEN26,On.Energy,9.9,Crosby BESS,9.9,2.02,65.96407290987504
193,GODY_SLR_ESR1,0.0,95538.10623725834,0.0,0.0,0.0,0.0,0.0,0.0,95538.10623725834,GODY_SLR_RN,18.0,QTEN26,YMRGS,,,18.0,1.42,34.5266325582634
194,CHERRYCR_ESR1,11118.781,51319.19866666667,0.0,0.0001496832112747,469.01602917275113,12534.959335781858,11843.454899912635,7875.74357504846,95161.15365626558,TOYAH_RN,9.9,QBEEP1,Hunt Energy Network,10.4,Toyah Power Station (DGR),10.4,0.95,47.522741549783625
195,MOORE_FL_ESR1,24128.809583333332,25215.818261191664,0.0,16552.574888889765,3116.460624380693,5776.816593053126,19999.10783355929,0.0,94789.5877844079,MOORE_FL_RN,9.9,QTEN30,REX Storage Holdings,9.9,Moore Field BESS,9.9,1.0,68.17699652544837
196,SGSA_ESR1,20116.841666666664,67224.265505,0.0,5.66715626201461e-06,2.752850466166859e-05,794.0049990656958,1189.2010002364505,5294.216935949191,94618.53014011365,SGSA_DGR,9.9,QAMA1,NW Group,9.9,Saragosa (DGR),9.9,2.02,56.789498175296806
197,DPCRK_ESR1,0.0,63454.26904416666,0.0,412.55479397130296,180.5171317493,0.0001800059320296,16005.126136815476,14415.771742758974,94468.23902946763,SNY_BESS_RN,9.9,QTEN26,Gore Street Energy Storage Fund,10.0,Snyder (DGR),10.0,2.0,37.1748701839714
198,SANDLAKE_ESR1,11062.59908333333,50534.464125,0.0,0.0001496832112747,467.4733139748204,12521.639891300765,11589.15045895356,7610.549965776853,93785.87698802253,SANDLAKE_RN,9.9,QBEEP1,Hunt Energy Network,9.9,Sandlake BESS,9.9,1.0,42.609192684484746
199,CARRIZO_ESR1,54485.85741666667,23245.738916708335,0.0,6453.737923693808,5527.118149268907,0.0,1883.4144478305473,1314.7713138495374,92910.6381680178,CARRIZO_ESR1,9.8,QTEN30,YREGCS,,,9.8,1.08,105.99506343538867
200,COYOTSPR_ESR1,11063.342916666665,50840.13929166666,0.0,0.0001496832112747,465.2317843550089,8404.860691589258,11451.694720350792,8670.059069629042,90895.32862394064,COYOTSPR_RN,9.9,QBEEP1,YBEEPR,,,9.9,0.9,40.970074689913716
201,SBEAN_ESR1,11044.80716666667,46324.58290833333,0.0,0.0001496832112747,468.336312996222,12607.742457197863,11902.518009441417,7842.984757121488,90190.9717614402,SBEAN_BESS,9.9,QBEEP1,Hunt Energy Network,9.9,Screwbean (DGR),9.9,1.0,41.915047050548964
202,FRMRSVLW_ESR1,9339.71075,44788.55552499999,0.0,0.0001496832112747,450.16508900210647,13146.405833667277,12459.944407715058,8020.376769046492,88205.15852411416,FRMRSVLW_RN,9.9,QBEEP1,Adapture Renewables,9.9,Farmersville BESS (DGR),9.9,1.1,36.9174945507859
203,SP_ESR1,26148.297,21177.952034533333,0.0,75.50741913616976,0.0,6602.049758809861,5030.038826558026,28998.117070968285,88031.96211000567,SP_RN,9.0,QTEN26,On.Energy,9.9,Spencer BESS,9.9,2.02,119.96044875885968
204,W_HARLIN_ESR1,21311.85083333333,31376.754661525,0.0,1431.3042322477825,81.36448364070301,17738.183242518593,7641.508760390396,7998.020453040318,87578.98666669612,W_HRL_ESR_RN,9.9,QTEN24,YSMTTX,,,9.9,1.15,59.25655955509188
205,FALFUR_ESR2,17967.44133333333,-3239.77016905,0.0,21505.634010174115,2472.213263418381,8169.218478437379,21596.7004112018,15195.98098822826,83667.41831574329,FALFUR_RN2,9.8,QTEN30,Hunt Energy Network,9.9,Falfur BESS,9.9,1.15,97.58138826633638
206,ZAPATA_ESR1,26957.0125,-5599.0637891083325,0.0,16556.969916978942,3262.112126241798,28364.782478642268,14042.16866516884,0.0,83583.9818979235,BRP_ZPT1_RN,9.9,QSUE74,YBRPIN,,,9.9,0.93,103.72884062541218
