resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,energy_mwh,site,eff_capacity_mw,tb_index,theoretical_rev,duration_hours,optimization_rate
ABINDUST_ESR1,0.0,-34.86505056666667,0.0,0.0,0.0,0.0,0.0,0.0,-34.86505056666667,ABINDUST_RN,9.9,QMP2M1,YDIST,,,,9.9,492.57553578028813,4876.497804224852,1.42,-0.7149608585173693
ADL_ESR1,0.0,4401.279441666667,0.0,0.0,0.0,397.54131604704963,318.31104930189844,194.85018329565253,5311.9819903112675,ADL_RN,60.0,QTEN26,YLIB1S,,,,60.0,289.4920673076923,17369.52403846154,0.88,30.5821966022148
AE_ESR1,4.324,3412.5285641666665,0.0,0.0,0.0,44.22908946437377,9.734011771120972,14.874151658407298,3485.6898170605687,AE_RN,9.9,QTEN26,TotalEnergies,149.2,244.0,Myrtle Storage U1,149.2,529.3972355124769,78986.06753846155,1.64,4.413043876837195
ALAMO_ST_ESR1,-1.188,3706.497892025,0.0,0.0,0.0,0.0,0.0,0.0,3705.309892025,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,,9.9,528.8976515151516,5236.08675,1.93,70.76486828689383
ALP_BESS_ESR1,8401.391333333333,13750.7285975,0.0,0.513888888888889,113.94682501918969,3095.8669297241536,1027.720198510273,1187.0664121634204,27577.23418513926,ALP_BESS_RN,100.3,QHEI1,YHABIT,,,,100.3,515.7738880895774,51732.12097538461,1.51,53.3077586327094
ALVIN_ESR1,840.8506666666667,-327.9263247666666,0.0,169.52908423307034,122.4786221593524,43.44722711809665,18.548116117110453,42.28719185079717,909.2145833784272,ALVIN_RN,7.4,QSUE74,ENGIE,10.0,10.0,Alvin (DGR),10.0,343.2,3432.0,1.0,26.492266415455333
AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,100.0,QGRIE4,YBTAMS,,,,100.0,327.48068444086994,32748.06844408699,1.42,0.0
ANCHOR_ESR1,528.9235,13327.73375,0.0,0.0,0.0,198.3595892786818,247.9149114437048,231.21236596675706,14534.144116689144,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,580.9454639591179,20768.800336538465,1.58,69.98066273052508
ANCHOR_ESR2,318.28200000000004,4363.17775,0.0,0.0,0.0,168.59751490553091,132.5894454723866,197.2641141999096,5179.910824577827,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,580.9454639591179,20768.800336538465,1.58,24.940828264716046
ANDMDSLR_ESR1,24106.36675,-5098.544046783332,0.0,1846.9905967383302,958.4729497790516,588.3180573897107,167.4852095498849,3987.6751707749013,26556.76468744855,ANDMDSLR_ALL,81.9,QIPLU2,YIPLU2,,,,81.9,675.2581985869258,55303.64646426923,1.95,48.01991619957002
ANDMDSLR_ESR2,27517.079999999998,-11516.48925040833,0.0,1552.5646557053337,899.4489692842292,602.0368427632314,157.99400032836124,3760.6313606056456,22973.26657827847,ANDMDSLR_ALL,78.1,QIPLU2,YIPLU2,,,,78.1,688.1809889664075,53746.93523827643,1.99,42.743398254116315
ANEM_ESS_ESR1,0.0,52240.338308591665,0.0,56.580952972222214,301.58846930177515,0.0,0.0,1583.7165820337773,54182.22431289944,ANEM_ESS_RN,195.0,QSUE53,Plus Power,205.0,400.0,Anemoi Energy Storage,205.0,555.9537664165102,113970.5221153846,1.95,47.54055988095321
ANGLETON_ESR1,1222.6606666666667,-245.26699765833334,0.0,215.11339824511012,26.028095361152193,40.56962640014793,45.56358584105851,0.0,1304.668374855802,BRPANGLE_RN,9.9,QSUE74,ENGIE,19.9,19.9,BRP Angleton (DGR),19.9,345.6175,6877.78825,1.0,18.969301284548884
ANG_SLR_ESR1,0.0,30667.033615875,0.0,0.0,0.0,221.48913988851905,360.80958388913547,1426.7124779832347,32676.044817635888,ANG_ALL,100.0,QTEN26,Apex Clean Energy,103.0,200.0,Angelo Storage,103.0,646.1079275578791,66549.11653846155,1.94,49.10064403146663
ANOL_ESS_ESR1,14718.239999999998,105460.54003924166,0.0,0.0,0.0,84.60196700139711,2841.3156236912805,485.04022978225674,123589.73785971658,ANOL_ESS_RN,240.0,QESVEM,esVolta,247.1,480.0,Anole BESS,247.1,700.4870631634655,173090.3533076923,1.94,71.401863534254
ANTL_ESS_ESR1,30600.604499999998,-965.9847499999993,0.0,594.8009725524327,392.9872012069362,655.5103290620069,550.8703825901546,865.3216711503534,32694.110306561877,ANTL_ESS_ES1,70.0,QSU100,ENGIE,72.4,140.0,Antlia BESS,72.4,628.0059944751382,45467.634000000005,1.93,71.90633738839782
APPLE_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLE_ESR_RN,0.0,QTEN26,YAPPFR,,,,0.0,403.3642413235192,0.0,1.42,0.0
ARY_BESS_ESR1,0.0,-162.653312775,0.0,0.0,0.0,0.0,0.0,0.0,-162.653312775,ARY_BESS_RN,0.0,QTEN32,YBTCS,,,,0.0,250.75244632692983,0.0,1.42,0.0
AVIL_ESS_ESR1,62318.32466666667,1779.6577883833338,0.0,1136.5761255799227,852.767772559788,1455.5474290908942,1447.8965109610042,1871.9711100387904,70862.7414032804,AVIL_ESS_RN,160.0,QSU100,ENGIE,160.0,320.0,Avila BESS,160.0,564.569423076923,90331.10769230769,2.0,78.44777199528889
AZURE_ESR1,7808.814,7904.015715049999,0.0,0.0,0.0,363.54337386090566,294.1260392601085,702.8623985474195,17073.361526718436,AZURE_RN,77.6,QENEL6,Enel North America,77.2,116.0,Azure Sky Solar,77.2,531.5355809087285,41034.54684615385,1.5,41.607286637597454
BATCAVE_ESR1,13018.694,-3941.2303058333337,0.0,1321.7827457017586,1123.8413692798324,1355.0110557884616,723.2896679180226,131.19471206710224,13732.583244921845,BATCAVE_RN,100.5,QSUE74,ENGIE,100.5,110.0,Bat Cave,100.5,583.4414963643321,58635.87038461538,1.09,23.420106420940822
BAY_CITY_ESR1,0.0,1962.3965295166668,0.0,0.0,0.0,147.59924612438363,14.725911940499671,28.839948019929324,2153.5616356014793,BAYC_BESS_RN,9.9,QTEN24,SMT Energy,9.9,9.9,Bay City,9.9,414.5511538461538,4104.056423076923,1.0,52.47397729456398
BCK_ESR1,0.0,-50.79498459166666,0.0,0.0,0.0,0.0,0.0,0.0,-50.79498459166666,BCK_RN,123.5,QHEI5,YOL300,,,,123.5,94.63718023564064,11687.691759101619,0.27,-0.43460236322634715
BCK_ESR2,0.0,-25.122750733333323,0.0,0.0,0.0,0.0,0.0,0.0,-25.122750733333323,BCK_RN,126.5,QHEI5,YOL300,,,,126.5,77.41620233668343,9793.149595590454,0.22,-0.2565339218819378
BCNV_ESS_ESR1,19890.38275,22157.457715349996,0.0,0.0,0.0,271.43874763432774,1224.7852723879028,10595.060305147807,54139.12479052003,BCNV_RN,121.0,QSHE11,Nightpeak Energy,150.0,300.0,Bocanova BESS,150.0,633.4744230769231,95021.16346153847,2.0,56.97585971196176
BELD_ESR1,0.0,3073.2002136083333,0.0,21.28019388708087,21.417634097756412,99.87574464525805,109.19173125328732,175.42352007178667,3500.389037563503,TRIPBUT1_RN,7.5,QJPEM,Jupiter Power,7.5,15.0,Triple Butte (DGR),7.5,587.4775,4406.08125,2.0,79.44449588993628
BEXAR_ES_ESR1,16780.63,5072.431436491666,0.0,0.0,0.0,0.0,0.0,0.0,21853.06143649167,BEXAR_ES_RN,100.0,QTEN32,YBEXES,,,,100.0,324.2498360923077,32424.98360923077,0.85,67.39575168287986
BIG_STAR_ESR1,0.0,17471.99890968333,0.0,0.0,0.0,0.0,0.0,0.0,17471.99890968333,BIGSTAR_ALL,80.0,QECNR,YEONCR,,,,80.0,453.83689105408655,36306.95128432692,1.3,48.123013063963015
BKSL_ESS_ESR1,2527.499999999999,51563.49322390833,0.0,0.0,139.03364501105358,42.80185354602236,1198.9811900599525,248.5794657118261,55720.38937823718,BKSL_RN,100.0,QESVEM,esVolta,103.0,200.0,Burksol BESS,103.0,662.9677632561613,68285.67961538462,1.94,81.59893800878785
BLACKSPR_ESR1,54377.23566666666,-4970.060966,0.0,0.0,0.0,0.0,0.0,0.0,49407.17470066666,BLACKSPR_RN,120.0,QBROOK,YBLKSP,,,,120.0,772.7357444855768,92728.28933826921,2.32,53.28166307525765
BLSUMMIT_ESR1,0.0,1102.1352241666666,0.0,0.0,0.0,0.0,0.0,0.0,1102.1352241666666,BLSMT1_5_A_6,30.0,QFPL12,NextEra Energy Resources,15.0,6.3,Blue Summit,15.0,153.41025,2301.15375,0.42,47.894897251722824
BLSUMMIT_ESR2,0.0,99627.32297078332,0.0,0.0,0.0,0.0,0.0,0.0,99627.32297078332,BLSMT1_5_A_6,150.0,QFPL48,NextEra Energy Resources,15.0,6.3,Blue Summit,15.0,153.41025,2301.15375,0.42,4329.4509534959725
