resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,energy_mwh,site,eff_capacity_mw,tb_index,theoretical_rev,duration_hours,optimization_rate
ABINDUST_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,4.49,0.0
ADL_ESR1,3087.8120000000004,-1436.582183333333,0.0,0.0,0.0,228.45433401775145,206.76277722863665,638.0466010312769,2724.493528944332,ADL_RN,60.0,QTEN26,YLIB1S,,,,60.0,1849.9712842582778,110998.27705549667,0.85,2.454536774099787
AE_ESR1,11580.076000000001,7239.873718333332,0.0,2231.498529512178,0.0,13761.034450556406,8288.939561658395,676.8304053524139,43778.25266541272,AE_RN,9.9,QTEN26,TotalEnergies,149.2,244.0,Myrtle Storage U1,149.2,2699.3182591059526,402738.2842586081,1.64,10.870149269767866
ALAMO_ST_ESR1,0.0,43699.13258620833,0.0,0.0,0.0,0.0,0.0,0.0,43699.13258620833,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,,9.9,6452.346317676767,63878.228545,1.94,68.41005704380767
ALP_BESS_ESR1,194757.8885,6628.200878333342,0.0,633.9529939980159,205.11349200396825,50750.73014043165,25075.471882595793,28575.168270566166,306626.5261579289,ALP_BESS_RN,100.3,QHEI1,YHABIT,,,,100.3,5143.256954674903,515868.6725538927,1.56,59.43887320001888
ALVIN_ESR1,-9240.516916666667,0.6403292500002493,0.0,5081.745031492068,739.5671858857802,16237.38819701719,6838.619809354636,593.8064273851403,20251.250063718147,ALVIN_RN,7.4,QSUE74,ENGIE,10.0,10.0,Alvin (DGR),10.0,1803.4355750915752,18034.35575091575,1.0,112.2926171770224
AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,100.0,QGRIE4,YBTAMS,,,,100.0,4233.932866935886,423393.28669358854,1.42,0.0
ANCHOR_ESR1,71553.09283333334,3264.1139166666662,0.0,0.0,11.180011904761907,69698.11115031155,17960.737678721584,26098.253625092384,188585.48921603028,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,5341.469300124272,190957.52747944274,1.58,98.7578189272126
ANCHOR_ESR2,73962.44875,9633.409416666667,0.0,76.95816666666667,20.933607142857145,68125.4501813338,18198.03467666513,26054.687301628685,196071.92210010375,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,5341.469300124272,190957.52747944274,1.58,102.67828908771956
ANDMDSLR_ESR1,274298.58983333333,36408.662465941656,0.0,7811.326595814733,4584.245170990564,2423.8101443304126,4718.552421329642,35354.38811475007,365599.5747464905,ANDMDSLR_ALL,81.9,QIPLU2,YIPLU2,,,,81.9,6354.543055355415,520437.07623360853,2.02,70.24856441672573
