resource_name,da_energy_rev,rt_energy_rev,deviation_penalty,regup_rev,regdn_rev,rrs_rev,ecrs_rev,nonspin_rev,total_rev,settlement_point,hsl,qse,company,capacity_mw,energy_mwh,site,eff_capacity_mw,tb_index,theoretical_rev,duration_hours,optimization_rate
ABINDUST_ESR1,0.0,-40.82925841666666,0.0,0.0,0.0,0.0,0.0,0.0,-40.82925841666666,ABINDUST_RN,9.9,QMP2M1,YDIST,,,,9.9,351.0715695180182,3475.60853822838,1.42,-1.1747369695862968
ADL_ESR1,0.0,248.39882499999993,0.0,166.05,0.0,2164.192864108271,153.7805097523077,393.033913404088,3125.4561122646664,ADL_RN,60.0,QTEN26,YLIB1S,,,,60.0,173.63333333333333,10418.0,0.83,30.00053860879887
AE_ESR1,27.37758333333333,288.1925266666667,0.0,0.0,0.0,77.7596903125,31.32919877601085,196.43180021618178,621.0907993046927,AE_RN,9.9,QTEN26,TotalEnergies,149.2,244.0,Myrtle Storage U1,149.2,341.49619302949066,50951.231999999996,1.64,1.2189907386433614
ALAMO_ST_ESR1,0.0,2298.1579040583333,0.0,0.0,0.0,0.0,0.0,0.9502608343195267,2299.108164892653,ALAMO_ST_RN,9.9,QSYSO,YALCEC,,,,9.9,477.44324563829787,4726.688131819149,1.83,48.64099557183606
ALP_BESS_ESR1,185.84525,16314.631521666666,0.0,2.785416666666667,5.46875,2581.5625585661005,580.8552509712621,995.9618315375961,20667.110579408287,ALP_BESS_RN,100.3,QHEI1,YHABIT,,,,100.3,365.3737056829512,36646.98268,1.48,56.39512196644585
ALVIN_ESR1,544.6584166666667,-298.89471811666664,0.0,229.10668378090324,100.83038274662044,39.140843317430964,-3.2787245652648664,48.281681943581525,659.8445657732713,ALVIN_RN,7.4,QSUE74,ENGIE,10.0,10.0,Alvin (DGR),10.0,267.8,2678.0,1.0,24.639453538957103
AMAD_ESS_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMAD_ESS_RN,100.0,QGRIE4,YBTAMS,,,,100.0,342.3286861020338,34232.86861020338,1.42,0.0
ANCHOR_ESR1,2181.384666666667,1070.4003333333333,0.0,0.0,0.0,30.757425719555307,92.01439170682508,790.0828712719546,4164.639688698335,ANCHOR_ALL,35.2,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,402.98776223776224,14406.8125,1.58,28.907433123727643
ANCHOR_ESR2,189.3170833333333,3793.3242499999997,0.0,0.0,0.0,183.06286200653972,334.5672775929621,950.7940039386212,5451.065476871457,ANCHOR_ALL,36.3,QENE11,Enel North America,35.75,56.5,Anchor BESS 1,35.75,402.98776223776224,14406.8125,1.58,37.836721182228594
ANDMDSLR_ESR1,11552.49,5167.9837697916655,0.0,1155.9798130539973,947.8334949163426,497.3633877563195,735.6015198104117,7565.040287879649,27622.292273208383,ANDMDSLR_ALL,81.9,QIPLU2,YIPLU2,,,,81.9,440.3003542857142,36060.599016,1.84,76.59964899904308
ANDMDSLR_ESR2,12210.389166666666,3808.1647468250003,0.0,1117.00171434817,866.780242449949,543.4204686916288,668.637504842517,7223.863430504741,26438.257274328673,ANDMDSLR_ALL,78.1,QIPLU2,YIPLU2,,,,78.1,445.5028973111396,34793.77628,1.86,75.98559311748461
ANEM_ESS_ESR1,0.0,17707.83553845833,0.0,105.73786252083333,0.0,26.558710750000003,53.81368320833334,3166.7965523958333,21060.74234733333,ANEM_ESS_RN,195.0,QSUE53,Plus Power,205.0,400.0,Anemoi Energy Storage,205.0,273.2712195121951,56020.6,1.95,37.59463902088398
ANGLETON_ESR1,689.9762499999999,-164.30492705,0.0,220.4329411335671,96.23617843344704,66.3579334365549,-10.204745093893822,0.0,898.4936308596751,BRPANGLE_RN,9.9,QSUE74,ENGIE,19.9,19.9,BRP Angleton (DGR),19.9,225.6,4489.44,1.0,20.013490120364125
ANG_SLR_ESR1,0.0,15034.715944808333,0.0,0.0,0.0,57.86974277083334,200.3391593387356,1473.945149212648,16766.86999613055,ANG_ALL,100.0,QTEN26,Apex Clean Energy,103.0,200.0,Angelo Storage,103.0,465.6705825242719,47964.07,1.94,34.95714603896323
ANOL_ESS_ESR1,-881.0009999999999,58156.31591044166,0.0,0.0,0.0,120.33387166465319,4605.409928125397,2069.0637231112983,64070.122433343015,ANOL_ESS_RN,240.0,QESVEM,esVolta,247.1,480.0,Anole BESS,247.1,456.3643261837313,112767.625,1.94,56.81606084489499
ANTL_ESS_ESR1,11063.472833333333,10774.912591666665,0.0,471.18280195545356,789.4561668821948,373.2285538441815,17.356249880758643,594.9507297723127,24084.559927334903,ANTL_ESS_ES1,70.0,QSU100,ENGIE,72.4,140.0,Antlia BESS,72.4,590.772817679558,42771.952000000005,1.93,56.30923724812676
APPLE_ESR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLE_ESR_RN,0.0,QTEN26,YAPPFR,,,,0.0,376.84348072091507,0.0,1.42,0.0
ARY_BESS_ESR1,0.0,-192.92520474999998,0.0,0.0,0.0,0.0,0.0,0.0,-192.92520474999998,ARY_BESS_RN,0.0,QTEN32,YBTCS,,,,0.0,262.5114824196619,0.0,1.42,0.0
AVIL_ESS_ESR1,24762.51,16830.099340083332,0.0,2295.3006297379384,779.7615226480069,1251.8724420227647,196.1185884036935,1539.7140351924895,47655.37655808823,AVIL_ESS_RN,160.0,QSU100,ENGIE,160.0,320.0,Avila BESS,160.0,516.76,82681.59999999999,2.0,57.6372210480787
AZURE_ESR1,4722.937000000001,7195.1880795,0.0,0.0,63.036007125,363.2566370758678,265.06871589349413,749.0458502733877,13358.532289867751,AZURE_RN,77.6,QENEL6,Enel North America,77.2,116.0,Azure Sky Solar,77.2,370.53077720207256,28604.976000000002,1.5,46.70002970765558
