node,date,total_offer_mw,total_bid_mw,offer_revenue,bid_revenue,net_revenue,avg_da_lmp,avg_rt_lmp,avg_dart_spread,hours_positive,hours_negative,hours_participated,positive_revenue,negative_revenue,win_rate,profit_loss_ratio,hsl,total_awarded_mw,max_possible_mw,participation_rate
ABINDUST_RN,2026-06-10,0.0,-7.5,0.0,43.9625,43.9625,1.5229166666666665,1.2081250000000001,0.31479166666666664,2,1,3,46.900000000000006,-2.9375000000000018,66.7,7.98,9.9,7.5,237.60000000000002,3.2
ADL_RN,2026-06-10,22.3,-0.4,118.65950000000001,2.4724999999999997,121.132,34.74458333333333,30.310937499999998,4.433645833333334,17,6,23,139.95850000000002,-18.826499999999996,73.9,2.62,60.0,22.7,1440.0,1.6
AE_RN,2026-06-10,4.4,-69.8,11.4755,101.01724999999998,112.49274999999997,26.505,23.604375,2.9006250000000002,16,7,23,146.78574999999998,-34.29300000000001,69.6,1.87,9.0,74.2,216.0,34.4
ALAMO_ST_RN,2026-06-10,0.0,0.0,0.0,0.0,0.0,-0.17,-0.28510416666666666,0.11510416666666667,0,0,0,0.0,0.0,0.0,0.0,9.9,0.0,237.60000000000002,0.0
ALP_BESS_RN,2026-06-10,0.30000000000000004,-19.5,0.4592500000000004,-18.88225000000002,-18.423000000000016,7.560416666666666,8.165729166666667,-0.6053125,11,12,23,17.990999999999982,-36.414,47.8,0.54,100.3,19.8,2407.2,0.8
ALVIN_RN,2026-06-10,3.7,-69.4,4.8807500000000035,-30.893249999999977,-26.01249999999997,25.505416666666665,24.626145833333336,0.8792708333333342,13,10,23,119.58450000000003,-145.59700000000004,56.5,0.63,9.9,73.10000000000001,237.60000000000002,30.8
AMAD_ESS_RN,2026-06-10,0.0,0.0,0.0,0.0,0.0,0.9745833333333334,0.9217708333333333,0.052812500000000075,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANCHOR_ALL,2026-06-10,350.2,-27.299999999999997,927.0687499999999,-71.42699999999999,855.6417499999999,5.402083333333334,3.290520833333334,2.1115625,13,10,23,1595.0327499999999,-739.3910000000002,56.5,1.66,36.3,377.5,871.1999999999999,43.3
ANDMDSLR_ALL,2026-06-10,120.7,-15.3,424.59574999999995,135.139,559.73475,2.4233333333333333,1.6016666666666668,0.8216666666666667,9,14,23,666.1152500000001,-106.38050000000003,39.1,9.74,81.9,136.0,1965.6000000000001,6.9
ANEM_ESS_RN,2026-06-10,0.0,0.0,0.0,0.0,0.0,23.98875,19.54822916666667,4.440520833333333,0,0,0,0.0,0.0,0.0,0.0,200.0,0.0,4800.0,0.0
ANG_ALL,2026-06-10,0.0,0.0,0.0,0.0,0.0,4.54375,2.4086458333333334,2.135104166666667,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANOL_ESS_RN,2026-06-10,6.0,-0.8,55.1845,10.671000000000001,65.8555,28.699166666666667,23.1115625,5.587604166666666,18,5,23,67.40199999999999,-1.5465000000000004,78.3,12.11,240.0,6.8,5760.0,0.1
