node,date,total_offer_mw,total_bid_mw,offer_revenue,bid_revenue,net_revenue,avg_da_lmp,avg_rt_lmp,avg_dart_spread,hours_positive,hours_negative,hours_participated,positive_revenue,negative_revenue,win_rate,profit_loss_ratio,hsl,total_awarded_mw,max_possible_mw,participation_rate
BRPANGLE_RN,2026-03-27,0.0,-7.7,0.0,102.76,102.76,0.0,0.0,0.0,4,0,4,102.76,0.0,100.0,99.99,9.9,7.7,237.60000000000002,3.2
BRPMAGNO_RN,2026-03-27,46.9,-2.0,858.685,22.89,881.5749999999999,13.331249999999999,8.888020833333334,4.443229166666666,8,0,8,881.5749999999999,0.0,100.0,99.99,7.4,48.9,177.60000000000002,27.5
BRP_BRAZ_RN,2026-03-27,1.0,0.0,6.647500000000001,0.0,6.647500000000001,1.2754166666666666,0.9984375,0.2769791666666667,1,0,1,6.647500000000001,0.0,100.0,99.99,9.9,1.0,237.60000000000002,0.4
BRP_DIKN_RN,2026-03-27,46.9,0.0,881.4024999999999,0.0,881.4024999999999,13.435833333333333,8.879166666666668,4.556666666666666,6,0,6,881.4024999999999,0.0,100.0,99.99,7.4,46.9,177.60000000000002,26.4
BRP_LOOP_RN,2026-03-27,55.5,-30.2,-260.1555000000001,102.982,-157.17350000000005,9.831249999999999,10.1840625,-0.3528124999999999,3,6,9,160.087,-317.26050000000004,33.3,1.01,9.9,85.7,237.60000000000002,36.1
BRP_LOP1_RN,2026-03-27,83.5,-85.10000000000001,434.7987500000001,-176.08224999999993,258.7165000000001,14.554583333333333,10.8771875,3.677395833333334,8,6,14,629.1580000000001,-370.4414999999999,57.1,1.27,9.9,168.60000000000002,237.60000000000002,71.0
BRP_PBL1_RN,2026-03-27,13.4,-69.2,6.545250000000014,700.18475,706.73,2.3000000000000003,1.6016666666666666,0.6983333333333334,9,1,10,718.0672500000001,-11.337249999999987,90.0,7.04,9.9,82.60000000000001,237.60000000000002,34.8
BRP_PBL2_RN,2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,7.4,0.0,177.60000000000002,0.0
BRP_RN_UNIT1,2026-03-27,118.6,-30.1,565.9745,211.67825000000008,777.6527500000001,18.2625,15.012395833333334,3.250104166666667,12,2,14,786.2840000000001,-8.631249999999984,85.7,15.18,9.9,148.7,237.60000000000002,62.6
BRP_SWNY_RN,2026-03-27,1.0,0.0,15.335,0.0,15.335,2.22625,1.5872916666666665,0.6389583333333334,1,0,1,15.335,0.0,100.0,99.99,9.9,1.0,237.60000000000002,0.4
BRP_ZPT1_RN,2026-03-27,0.0,-48.2,0.0,142.70300000000003,142.70300000000003,0.6825,0.9847916666666667,-0.3022916666666668,9,4,13,199.63875000000002,-56.93574999999999,69.2,1.56,9.9,48.2,237.60000000000002,20.3
BRP_ZPT2_RN,2026-03-27,0.0,-45.699999999999996,0.0,-96.86250000000001,-96.86250000000001,0.0,0.0,0.0,2,3,5,42.42775,-139.29025000000001,40.0,0.46,9.9,45.699999999999996,237.60000000000002,19.2
BR_ARROW_ALL,2026-03-27,25.4,-53.099999999999994,81.17150000000001,170.25725,251.42875,6.987916666666667,6.096041666666667,0.8918750000000001,7,5,12,342.27825,-90.84949999999999,58.3,2.69,51.7,78.5,1240.8000000000002,6.3
BSS_U1,2026-03-27,36.1,-37.4,342.604,365.86775000000006,708.47175,20.58875,14.147395833333334,6.441354166666667,18,0,18,708.4717499999999,0.0,100.0,99.99,9.9,73.5,237.60000000000002,30.9
BUDA_RN,2026-03-27,33.0,0.0,170.6875,0.0,170.6875,29.481666666666666,25.6846875,3.7969791666666666,15,3,18,196.31250000000003,-25.62500000000001,83.3,1.53,0.0,33.0,0.0,0.0
BYP_RN,2026-03-27,404.4,-525.0,4159.634000000001,7120.75,11280.384000000002,12.095833333333333,9.862291666666666,2.233541666666667,8,1,9,11281.400500000002,-1.0165000000000002,88.9,1387.28,200.0,929.4,4800.0,19.4
BYRDR_ES_ALL,2026-03-27,2.0,0.0,29.320000000000004,0.0,29.320000000000004,2.1654166666666668,0.94375,1.221666666666667,2,0,2,29.320000000000004,0.0,100.0,99.99,50.0,2.0,1200.0,0.2
CACH_ESS_RN,2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,200.0,0.0,4800.0,0.0
CAMWIND_RN,2026-03-27,291.59999999999997,-84.0,671.8074999999999,-238.82225,432.98524999999984,15.672916666666666,15.0603125,0.6126041666666667,12,10,22,1714.0842499999999,-1281.0990000000002,54.5,1.11,0.0,375.59999999999997,0.0,0.0
CARA_ESS_RN,2026-03-27,1.0,0.0,11.227500000000001,0.0,11.227500000000001,0.8479166666666668,0.3801041666666667,0.4678125,1,0,1,11.227500000000001,0.0,100.0,99.99,98.3,1.0,2359.2,0.0
CARN_ESS_RN,2026-03-27,3.6,-51.2,21.728750000000005,207.66900000000007,229.39775000000006,10.03875,8.9921875,1.0465625000000005,9,7,16,255.22100000000003,-25.823249999999977,56.2,7.69,150.0,54.800000000000004,3600.0,1.5
CARRIZO_ESR1,2026-03-27,30.0,0.0,181.14999999999998,0.0,181.14999999999998,18.632083333333334,12.879479166666668,5.752604166666667,3,0,3,181.15,0.0,100.0,99.99,9.8,30.0,235.20000000000002,12.8
CARTWHL_RN,2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,150.0,0.0,3600.0,0.0
CASL_GAP_UN1,2026-03-27,25.9,-158.5,-16.40125,284.6285,268.22724999999997,1.8883333333333336,2.4192708333333335,-0.5309375,8,15,23,844.03675,-575.8095,34.8,2.75,3.9,184.4,93.6,197.0
CAST_ESS_RN,2026-03-27,5.1,0.0,60.893999999999984,0.0,60.893999999999984,1.4037499999999998,0.90625,0.4974999999999999,1,0,1,60.893999999999984,0.0,100.0,99.99,200.0,5.1,4800.0,0.1
CATARINA_B1,2026-03-27,19.5,-256.4,325.455,3670.45025,3995.9052500000003,10.847083333333332,5.152083333333334,5.695,11,1,12,4001.3177499999997,-5.412499999999998,91.7,67.21,9.9,275.9,237.60000000000002,116.1
CEDRVALE_RN,2026-03-27,0.0,-1.0,0.0,-9.94,-9.94,-0.5358333333333333,-0.12166666666666666,-0.4141666666666666,0,1,1,0.0,-9.94,0.0,0.0,9.9,1.0,237.60000000000002,0.4
CFLAT_ES_RN,2026-03-27,8.0,-101.2,331.09250000000003,2255.047,2586.1394999999998,6.666250000000001,1.9138541666666669,4.752395833333333,10,4,14,2756.9995,-170.86,71.4,6.45,100.0,109.2,2400.0,4.5
CHIL_SLR,2026-03-27,10.0,-34.4,83.445,372.85299999999995,456.298,2.94,1.2015624999999999,1.7384374999999999,8,1,9,470.59299999999996,-14.294999999999998,88.9,4.12,150.0,44.4,3600.0,1.2
CISC_RN,2026-03-27,19.3,-60.0,-62.87575000000001,995.8499999999999,932.97425,-2.224583333333334,-6.0553125,3.8307291666666665,8,6,14,1101.8092499999998,-168.835,57.1,4.89,9.9,79.3,237.60000000000002,33.4
CITRUSCY_RN,2026-03-27,0.0,-1.5,0.0,1.7512500000000006,1.7512500000000006,0.0,0.0,0.0,1,0,1,1.7512500000000006,0.0,100.0,99.99,9.9,1.5,237.60000000000002,0.6
CLO_RN,2026-03-27,24.0,-40.0,223.7025,589.6875,813.39,6.017083333333333,3.87125,2.1458333333333335,12,0,12,813.3900000000001,0.0,100.0,99.99,100.0,64.0,2400.0,2.7
CNLY_ESS_RN,2026-03-27,185.9,-9.6,-1029.48125,73.42499999999998,-956.0562499999999,13.363750000000001,13.531458333333333,-0.16770833333333335,10,7,17,538.0137500000001,-1494.07,58.8,0.25,125.0,195.5,3000.0,6.5
CNTRY_RN,2026-03-27,0.0,-140.0,0.0,540.65,540.65,1.9004166666666666,1.2119791666666668,0.6884374999999999,6,1,7,590.3,-49.650000000000034,85.7,1.98,9.8,140.0,235.20000000000002,59.5
CNTYRDS_RN,2026-03-27,5.0,-215.3,-15.412499999999998,-627.066,-642.4784999999999,-0.2316666666666667,0.8544791666666667,-1.0861458333333334,8,15,23,565.0452499999999,-1207.52375,34.8,0.88,0.0,220.3,0.0,0.0
CONTINEN_RN,2026-03-27,59.400000000000006,-19.7,1069.7445000000002,-102.83000000000003,966.9145000000002,10.671666666666667,5.4096875,5.261979166666667,7,2,9,1072.2810000000002,-105.36650000000003,77.8,2.91,9.9,79.10000000000001,237.60000000000002,33.3
CORALSLR_ALL,2026-03-27,806.8,-20.4,-192.56874999999985,-333.53625,-526.1049999999999,24.849999999999998,24.489791666666665,0.3602083333333333,11,9,20,4269.28725,-4795.392250000001,55.0,0.73,51.4,827.1999999999999,1233.6,67.1
CORAZON_RN,2026-03-27,628.8,-58.699999999999996,-1022.1609999999996,-115.99350000000001,-1138.1544999999996,10.299166666666666,9.5171875,0.7819791666666669,9,12,21,3808.28875,-4946.443249999999,42.9,1.03,200.0,687.5,4800.0,14.3
COYOTSPR_RN,2026-03-27,24.0,-1.0,113.7975,-5.914999999999999,107.8825,4.5424999999999995,3.2084375,1.3340625,4,4,8,129.54749999999999,-21.665,50.0,5.98,9.9,25.0,237.60000000000002,10.5
CROSSETT_ALL,2026-03-27,0.0,-282.4,0.0,-1167.36575,-1167.36575,1.47625,0.42854166666666665,1.0477083333333335,8,9,17,291.29925000000003,-1458.6649999999997,47.1,0.22,100.0,282.4,2400.0,11.8
CROSSTRL_RN,2026-03-27,5.0,-90.0,9.525000000000006,298.675,308.2,-1.3208333333333333,-0.8588541666666667,-0.4619791666666666,13,5,18,452.1375,-143.9375,72.2,1.21,57.0,95.0,1368.0,6.9
CR_RN,2026-03-27,1.0,0.0,22.2325,0.0,22.2325,1.1166666666666667,0.1903125,0.9263541666666667,1,0,1,22.2325,0.0,100.0,99.99,9.8,1.0,235.20000000000002,0.4
CS_RN,2026-03-27,1.0,-21.4,24.9275,213.374,238.3015,2.2491666666666665,1.2105208333333333,1.0386458333333333,4,1,5,239.97650000000002,-1.6750000000000043,80.0,35.82,9.9,22.4,237.60000000000002,9.4
CTW_RN,2026-03-27,14.4,0.0,200.40075,0.0,200.40075,15.147083333333333,9.526979166666667,5.620104166666667,10,0,10,200.40075,0.0,100.0,99.99,150.0,14.4,3600.0,0.4
DAN_ALL,2026-03-27,63.5,0.0,540.9315,0.0,540.9315,17.490833333333335,13.005,4.485833333333333,11,2,13,555.6545000000001,-14.722999999999992,84.6,6.86,76.3,63.5,1831.1999999999998,3.5
DA_BESS,2026-03-27,21.3,0.0,189.13100000000003,0.0,189.13100000000003,5.484999999999999,3.8246874999999996,1.6603125,4,1,5,190.30100000000002,-1.1700000000000017,80.0,40.66,5.0,21.3,120.0,17.8
DA_BESS2,2026-03-27,1.0,0.0,6.055,0.0,6.055,30.59,24.535,6.055,1,0,1,6.055,0.0,100.0,99.99,9.9,1.0,237.60000000000002,0.4
DC2SES_ALL,2026-03-27,108.1,-293.4,480.90575,1243.3052500000001,1724.211,11.875,8.502916666666666,3.372083333333333,18,4,22,1856.4795,-132.26850000000002,81.8,3.12,66.5,401.5,1596.0,25.2
DESN_ESS_RN,2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,200.0,0.0,4800.0,0.0
DGFS_ESR_RN,2026-03-27,0.0,-6.5,0.0,11.817500000000003,11.817500000000003,-0.94375,-0.12520833333333334,-0.8185416666666666,2,4,6,24.6875,-12.869999999999997,33.3,3.84,75.0,6.5,1800.0,0.4
DIBOL_RN,2026-03-27,0.0,-45.0,0.0,95.175,95.175,0.0,0.0,0.0,6,3,9,184.0625,-88.88749999999999,66.7,1.04,9.9,45.0,237.60000000000002,18.9
DKNS_ESS_RN,2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,50.0,0.0,1200.0,0.0
DSWL_BES1,2026-03-27,0.0,0.0,0.0,0.0,0.0,1.2383333333333333,0.8111458333333333,0.4271874999999999,0,0,0,0.0,0.0,0.0,0.0,150.0,0.0,3600.0,0.0
EBNY_ESS_RN,2026-03-27,0.0,0.0,0.0,0.0,0.0,30.443749999999998,25.473333333333333,4.970416666666667,0,0,0,0.0,0.0,0.0,0.0,200.0,0.0,4800.0,0.0
ELMCRK_RN,2026-03-27,0.0,-254.7,0.0,441.14875000000006,441.14875000000006,-4.9375,-6.240729166666667,1.3032291666666669,15,7,22,711.5672500000001,-270.41850000000005,68.2,1.23,9.9,254.7,237.60000000000002,107.2
ELM_ST_RN,2026-03-27,0.0,-177.5,0.0,-309.565,-309.565,-0.5358333333333333,-0.1221875,-0.41364583333333327,8,15,23,558.3462499999999,-867.9112500000001,34.8,1.21,0.0,177.5,0.0,0.0
ELM_ST_RN2,2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9.9,0.0,237.60000000000002,0.0
ELSA_ESR_RN,2026-03-27,10.0,-30.0,-38.86249999999998,361.075,322.2125,7.2175,5.788854166666667,1.4286458333333334,6,2,8,361.07500000000005,-38.86249999999998,75.0,3.1,9.9,40.0,237.60000000000002,16.8
ELZA_SLR_RN,2026-03-27,3.0,0.0,9.52,0.0,9.52,1.7758333333333332,1.3640625,0.41177083333333336,3,0,3,9.52,0.0,100.0,99.99,100.0,3.0,2400.0,0.1
EMPCT_RN,2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9.9,0.0,237.60000000000002,0.0
ENDPARK_ESS1,2026-03-27,31.0,-6.0,-115.61,-26.072499999999998,-141.6825,-6.414166666666667,-1.6385416666666668,-4.775625,3,16,19,18.5075,-160.19,15.8,0.62,50.0,37.0,1200.0,3.1
ESCONDID_ESR,2026-03-27,0.0,-11.4,0.0,124.29250000000002,124.29250000000002,0.0,0.0,0.0,4,0,4,124.29250000000002,0.0,100.0,99.99,0.0,11.4,0.0,0.0
ESTONIAN_ALL,2026-03-27,25.3,-32.8,23.09150000000001,-24.576249999999987,-1.4847499999999716,5.905833333333334,5.493541666666666,0.4122916666666668,5,5,10,97.44300000000001,-98.92774999999999,50.0,0.98,101.6,58.099999999999994,2438.3999999999996,2.4
EUNICE_ALL,2026-03-27,0.0,-228.6,0.0,773.01375,773.01375,0.8670833333333334,1.5577083333333333,-0.6906250000000002,8,14,22,1388.125,-615.11125,36.4,3.95,20.0,228.6,480.0,47.6
EVLN_ESS_RN,2026-03-27,3.1,0.0,5.520000000000005,0.0,5.520000000000005,2.0116666666666667,1.8679166666666667,0.14375000000000013,1,0,1,5.520000000000005,0.0,100.0,99.99,165.0,3.1,3960.0,0.1
E_HARRIS_RN,2026-03-27,4.0,-29.0,33.455,483.57000000000005,517.0250000000001,4.84375,3.4497916666666666,1.3939583333333332,12,1,13,522.88,-5.855,92.3,7.44,9.9,33.0,237.60000000000002,13.9
FALFUR_RN,2026-03-27,103.2,0.0,292.02600000000007,0.0,292.02600000000007,15.614583333333334,14.101770833333333,1.5128125000000001,9,1,10,351.4800000000001,-59.45399999999999,90.0,0.66,9.9,103.2,237.60000000000002,43.4
FAULKNER_RN,2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9.9,0.0,237.60000000000002,0.0
FENCESLR_ALL,2026-03-27,20.6,-42.6,63.58225000000001,-64.05999999999997,-0.4777499999999648,5.929166666666667,4.3237499999999995,1.6054166666666667,8,4,12,220.46474999999998,-220.9425,66.7,0.5,71.0,63.2,1704.0,3.7
FIVEWSLR_ALL,2026-03-27,220.6,0.0,404.4412500000002,0.0,404.4412500000002,9.119583333333333,10.387500000000001,-1.2679166666666666,6,5,11,1868.8835,-1464.44225,54.5,1.06,220.0,220.6,5280.0,4.2
FLOWERII_RN,2026-03-27,36.4,-336.7,644.2800000000001,-1699.5102499999998,-1055.2302499999998,2.766666666666667,0.7356250000000001,2.031041666666667,8,15,23,1257.9195000000002,-2313.1497499999996,34.8,1.02,95.0,373.09999999999997,2280.0,16.4
FLTBES1,2026-03-27,17.0,0.0,-104.9175,0.0,-104.9175,-1.8408333333333333,-0.39645833333333336,-1.4443750000000002,1,4,5,41.949999999999996,-146.8675,20.0,1.14,8.5,17.0,204.0,8.3
FLVABES1_ESR,2026-03-27,3.6,-24.6,63.72000000000001,-153.79125,-90.07124999999999,2.766666666666667,0.7356250000000001,2.031041666666667,2,11,13,97.31675000000001,-187.388,15.4,2.86,9.9,28.200000000000003,237.60000000000002,11.9
FORTMA_RN,2026-03-27,213.9,0.0,2419.041,0.0,2419.041,25.6975,14.792812499999998,10.9046875,19,0,19,2419.0409999999997,0.0,100.0,99.99,9.8,213.9,235.20000000000002,90.9
FRMRSVLW_RN,2026-03-27,0.0,0.0,0.0,0.0,0.0,0.68375,0.5641666666666666,0.11958333333333337,0,0,0,0.0,0.0,0.0,0.0,9.9,0.0,237.60000000000002,0.0
FRMR_BS2_RN1,2026-03-27,0.0,0.0,0.0,0.0,0.0,1.0999999999999999,0.7067708333333332,0.3932291666666667,0,0,0,0.0,0.0,0.0,0.0,9.9,0.0,237.60000000000002,0.0
FTDUNCAN_RN,2026-03-27,0.0,-25.4,0.0,54.55175000000001,54.55175000000001,5.052499999999999,3.6407291666666666,1.4117708333333334,3,1,4,67.82050000000001,-13.26875,75.0,1.7,100.0,25.4,2400.0,1.1
GAIA_SLR_RN,2026-03-27,15.0,0.0,-1.4499999999999886,0.0,-1.4499999999999886,2.5525,2.951041666666667,-0.39854166666666657,2,1,3,35.45,-36.89999999999999,66.7,0.48,76.3,15.0,1831.1999999999998,0.8
GAMBIT_RN,2026-03-27,1.0,0.0,0.5625,0.0,0.5625,32.64416666666667,24.020729166666666,8.6234375,1,0,1,0.5625,0.0,100.0,99.99,100.0,1.0,2400.0,0.0
GARC_BESS_RN,2026-03-27,5.0,-54.6,97.5,-11.820500000000013,85.67949999999999,1.46875,0.3071875,1.1615625,6,4,10,189.115,-103.43549999999999,60.0,1.22,9.9,59.6,237.60000000000002,25.1
GIGA_ESS_RN,2026-03-27,60.0,-100.0,249.74999999999994,-865.05,-615.3,3.8720833333333338,3.351770833333333,0.5203124999999998,3,5,8,249.74999999999994,-865.05,37.5,0.48,125.0,160.0,3000.0,5.3
GKS_BESS_RN,2026-03-27,476.0,-19.4,1008.8262499999997,244.37525000000002,1253.2014999999997,20.891666666666666,15.913645833333334,4.978020833333333,8,7,15,2129.1839999999997,-875.9824999999998,53.3,2.13,0.0,495.4,0.0,0.0
GODY_SLR_RN,2026-03-27,0.0,0.0,0.0,0.0,0.0,1.5737499999999998,1.1866666666666668,0.3870833333333333,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOMZ_RN,2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9.9,0.0,237.60000000000002,0.0
GOODWIN_ESR,2026-03-27,169.6,-2.3,1695.31925,1.6100000000000063,1696.9292500000001,20.464583333333334,13.249791666666667,7.214791666666667,15,2,17,1761.2545000000002,-64.32524999999998,88.2,3.65,9.9,171.9,237.60000000000002,72.3
GRDNE_ESR_RN,2026-03-27,21.0,0.0,65.3925,0.0,65.3925,2.335,1.1733333333333333,1.1616666666666666,4,2,6,71.31,-5.917499999999999,66.7,6.03,9.9,21.0,237.60000000000002,8.8
GREGORY_RN,2026-03-27,223.5,-58.6,836.76325,234.53975000000003,1071.303,26.287499999999998,23.14135416666667,3.146145833333333,13,9,22,1328.8705000000002,-257.5675000000001,59.1,3.57,9.9,282.1,237.60000000000002,118.7
GZ_RN,2026-03-27,137.0,0.0,2903.6800000000003,0.0,2903.6800000000003,40.496249999999996,23.079583333333332,17.416666666666668,16,1,17,2906.12,-2.4399999999999977,94.1,74.44,9.9,137.0,237.60000000000002,57.7
HAMI_BESS_RN,2026-03-27,4.5,0.0,9.238750000000003,0.0,9.238750000000003,1.1287500000000001,0.9872916666666667,0.14145833333333338,2,0,2,9.238750000000003,0.0,100.0,99.99,9.9,4.5,237.60000000000002,1.9
HARLIN_1_RN,2026-03-27,23.0,-75.0,101.94249999999998,1606.91,1708.8525000000002,6.945,5.165729166666667,1.7792708333333334,15,2,17,1750.2675000000002,-41.415000000000006,88.2,5.63,0.0,98.0,0.0,0.0
HEADCAMP_RN,2026-03-27,0.0,-22.7,0.0,-26.388249999999992,-26.388249999999992,-0.6158333333333333,0.10666666666666667,-0.7224999999999998,6,14,20,69.4965,-95.88475000000001,30.0,1.69,0.0,22.7,0.0,0.0
