node,date,total_offer_mw,total_bid_mw,offer_revenue,bid_revenue,net_revenue,avg_da_lmp,avg_rt_lmp,avg_dart_spread,hours_positive,hours_negative,hours_participated,positive_revenue,negative_revenue,win_rate,profit_loss_ratio,hsl,total_awarded_mw,max_possible_mw,participation_rate
ANG_ALL,2026-07-10,2172.9,-33.6,6523.46475,69.97549999999998,6593.44025,15.122916666666667,14.688125,0.4347916666666662,16,7,23,6925.97075,-332.5305,69.6,9.11,100.0,2206.5,2400.0,91.9
ANOL_ESS_RN,2026-07-10,1.7000000000000002,-39.4,-1.936,-472.4614999999998,-474.3974999999998,25.635416666666668,26.679791666666663,-1.0443749999999998,4,6,10,1.4954999999999998,-475.89299999999974,40.0,0.0,240.0,41.1,5760.0,0.7
ANTL_ESS_ES1,2026-07-10,8.0,-80.6,-15.057000000000013,150.4880000000001,135.43100000000007,22.223333333333333,19.28,2.943333333333334,13,10,23,281.7225,-146.29149999999996,56.5,1.48,70.0,88.6,1680.0,5.3
APPLE_ESR_RN,2026-07-10,1.0,-7.0,4.002500000000001,-16.632499999999993,-12.629999999999992,4.785833333333334,5.059583333333333,-0.27374999999999977,3,2,5,15.33750000000001,-27.9675,60.0,0.37,0.0,8.0,0.0,0.0
ARY_BESS_RN,2026-07-10,16.4,-1.0,154.10474999999997,0.9299999999999997,155.03474999999997,5.815,4.372083333333333,1.4429166666666664,5,0,5,155.03474999999997,0.0,100.0,99.99,20.0,17.4,480.0,3.6
AVIL_ESS_RN,2026-07-10,60.800000000000004,-2.9,48.97524999999998,5.9517500000000005,54.92699999999998,14.192083333333334,15.4984375,-1.3063541666666671,15,6,21,129.0325,-74.1055,71.4,0.7,160.0,63.7,3840.0,1.7
AZURE_RN,2026-07-10,77.0,-29.099999999999998,163.27224999999999,44.58399999999997,207.85624999999996,15.549583333333333,13.574895833333334,1.9746875,20,3,23,245.24024999999997,-37.383999999999986,87.0,0.98,77.6,106.1,1862.3999999999999,5.7
BATCAVE_RN,2026-07-10,8.8,-370.2,86.16999999999999,2169.3405,2255.5105,32.64875,26.875625,5.773125,16,7,23,2438.58975,-183.07924999999997,69.6,5.83,100.5,379.0,2412.0,15.7
BAYC_BESS_RN,2026-07-10,24.6,-6.6000000000000005,127.48500000000001,0.8394999999999984,128.3245,25.65416666666667,23.173437500000002,2.480729166666667,12,5,17,140.02800000000002,-11.703500000000002,70.6,4.99,9.9,31.200000000000003,237.60000000000002,13.1
BCK_RN,2026-07-10,2292.4,-69.9,3334.02825,42.34299999999993,3376.3712499999992,23.43375,22.2625,1.1712499999999997,13,9,22,9319.58625,-5943.214999999999,59.1,1.09,126.5,2362.3,3036.0,77.8
BCNV2_ES_RN,2026-07-10,13.0,-4.0,84.04999999999998,-0.3999999999999915,83.64999999999999,8.491249999999999,6.873541666666667,1.6177083333333335,5,1,6,84.04999999999998,-0.3999999999999915,83.3,42.03,150.0,17.0,3600.0,0.5
BCNV_RN,2026-07-10,9.2,-5.2,81.19574999999999,43.654500000000006,124.85024999999999,6.09375,4.5921875000000005,1.5015624999999997,6,0,6,124.85024999999999,0.0,100.0,99.99,150.0,14.399999999999999,3600.0,0.4
BEXAR_ES_RN,2026-07-10,712.8,-27.2,4774.9095,41.71225000000002,4816.62175,25.319999999999997,23.26354166666667,2.0564583333333335,14,9,23,5128.48925,-311.8675000000001,60.9,10.57,100.0,740.0,2400.0,30.8
BIGSTAR_ALL,2026-07-10,22.0,-10.700000000000001,92.6115,99.48075000000001,192.09225,25.580416666666665,23.542916666666667,2.0375,15,8,23,207.02424999999997,-14.931999999999993,65.2,7.39,80.0,32.7,1920.0,1.7
BKSL_RN,2026-07-10,3.2,-37.9,2.0870000000000006,18.070999999999962,20.157999999999966,15.416666666666666,13.329166666666666,2.0875,16,3,19,32.048999999999964,-11.891000000000004,84.2,0.51,100.0,41.1,2400.0,1.7
BLACKSPR_RN,2026-07-10,7.0,-33.0,13.607499999999998,346.70750000000004,360.31500000000005,7.834166666666666,6.814687500000001,1.0194791666666665,12,2,14,383.14750000000004,-22.8325,85.7,2.8,120.0,40.0,2880.0,1.4
BLSMT1_5_A_6,2026-07-10,170.6,-92.8,188.19749999999993,76.93449999999993,265.1319999999999,16.03125,13.787083333333333,2.2441666666666666,20,3,23,396.10274999999984,-130.97074999999998,87.0,0.45,150.0,263.4,3600.0,7.3
BLUEJAY_RN,2026-07-10,32.0,-10.399999999999999,27.35875,-10.937500000000014,16.421249999999986,25.13291666666667,25.117708333333336,0.015208333333333416,11,10,21,55.51975000000001,-39.09850000000002,52.4,1.29,50.0,42.4,1200.0,3.5
BLVN_RN,2026-07-10,908.6,-24.7,-1485.8515000000007,1.4154999999999953,-1484.4360000000006,22.151666666666667,22.234166666666667,-0.08249999999999975,14,9,23,191.86749999999992,-1676.3035000000004,60.9,0.07,180.0,933.3000000000001,4320.0,21.6
BOCO_ESS_RN,2026-07-10,36.199999999999996,-28.7,150.31175000000002,180.86024999999998,331.17199999999997,15.615,11.32625,4.28875,16,3,19,338.69875,-7.526749999999995,84.2,8.44,150.0,64.89999999999999,3600.0,1.8
BRHEIGHT_RN,2026-07-10,18.7,-2.4,-109.48475000000002,17.855999999999995,-91.62875000000004,18.025833333333335,20.119791666666668,-2.0939583333333345,5,4,9,73.76674999999999,-165.39550000000003,55.6,0.36,10.0,21.099999999999998,240.0,8.8
BRPANGLE_RN,2026-07-10,0.0,-6.1,0.0,13.638500000000004,13.638500000000004,0.7958333333333334,0.9981249999999999,-0.20229166666666654,2,0,2,13.638500000000004,0.0,100.0,99.99,10.0,6.1,240.0,2.5
BRPMAGNO_RN,2026-07-10,24.2,-26.5,-32.07200000000006,53.43374999999999,21.36174999999993,8.009583333333333,7.7250000000000005,0.28458333333333297,8,4,12,131.53849999999997,-110.17675000000006,66.7,0.6,7.5,50.7,180.0,28.2
BRP_BRAZ_RN,2026-07-10,3.8000000000000003,-15.4,-0.32000000000000095,32.85400000000001,32.53400000000001,26.30125,26.161770833333332,0.13947916666666696,10,6,16,38.94900000000002,-6.414999999999999,62.5,3.64,10.0,19.2,240.0,8.0
BRP_DIKN_RN,2026-07-10,20.5,-5.4,-139.14249999999996,20.635999999999992,-118.50649999999996,11.719583333333333,13.2246875,-1.5051041666666665,4,2,6,56.59100000000001,-175.09749999999997,66.7,0.16,10.0,25.9,240.0,10.8
BRP_LOOP_RN,2026-07-10,2.0,-105.1,-2.879999999999999,142.73149999999995,139.85149999999996,4.590416666666667,4.464270833333333,0.12614583333333348,6,2,8,142.73149999999995,-2.879999999999999,75.0,16.52,7.5,107.1,180.0,59.5
BRP_LOP1_RN,2026-07-10,102.9,-8.0,-10.626250000000027,-2.009999999999984,-12.636250000000011,8.987083333333333,7.347291666666667,1.6397916666666668,4,4,8,62.95249999999997,-75.58874999999998,50.0,0.83,10.0,110.9,240.0,46.2
BRP_PBL1_RN,2026-07-10,137.2,-27.3,176.3195000000001,19.10025,195.41975000000008,11.657083333333333,10.4815625,1.1755208333333333,8,5,13,263.6655,-68.24574999999993,61.5,2.41,7.5,164.5,180.0,91.4
BRP_PBL2_RN,2026-07-10,3.0,-4.6,40.31499999999999,37.171,77.48599999999999,9.828333333333333,8.056979166666666,1.7713541666666668,4,2,6,78.26599999999998,-0.7799999999999976,66.7,50.17,10.0,7.6,240.0,3.2
BRP_RN_UNIT1,2026-07-10,4.2,-1.5,9.727750000000004,0.8539999999999996,10.581750000000003,25.87125,23.359791666666666,2.511458333333334,13,9,22,13.990000000000004,-3.408249999999999,59.1,2.84,10.0,5.7,240.0,2.4
BRP_SWNY_RN,2026-07-10,2.8000000000000003,-5.4,-3.8414999999999995,0.17900000000000915,-3.6624999999999903,26.314999999999998,26.161770833333332,0.1532291666666669,10,6,16,2.7364999999999986,-6.398999999999989,62.5,0.26,10.0,8.200000000000001,240.0,3.4
BRP_ZPT1_RN,2026-07-10,15.7,-22.0,-32.891500000000036,130.385,97.49349999999995,2.5679166666666666,2.652604166666667,-0.08468750000000025,5,6,11,156.58499999999998,-59.09150000000003,45.5,3.18,10.0,37.7,240.0,15.7
BRP_ZPT2_RN,2026-07-10,175.0,-1.9000000000000001,116.09249999999994,0.4244999999999999,116.51699999999994,25.300416666666667,21.128854166666667,4.171562499999999,14,6,20,144.10250000000002,-27.58550000000005,70.0,2.24,7.5,176.9,180.0,98.3
BR_ARROW_ALL,2026-07-10,25.2,-35.6,-8.437749999999998,-218.93,-227.36775,14.749166666666667,15.228958333333333,-0.4797916666666668,9,9,18,48.7395,-276.10725,50.0,0.18,51.7,60.8,1240.8000000000002,4.9
BSS_U1,2026-07-10,20.4,-46.8,73.42250000000001,32.60000000000001,106.02250000000001,26.746666666666666,26.161770833333332,0.5848958333333331,14,6,20,185.81175000000002,-79.78925000000001,70.0,1.0,9.9,67.19999999999999,237.60000000000002,28.3
BUDA_RN,2026-07-10,0.0,-31.0,0.0,249.99999999999997,249.99999999999997,0.9558333333333334,0.8610416666666666,0.09479166666666676,7,1,8,250.10999999999999,-0.10999999999999943,87.5,324.82,9.9,31.0,237.60000000000002,13.0
BYP_RN,2026-07-10,502.9,-590.2,2551.40475,-763.1034999999999,1788.3012500000004,14.612916666666665,12.2178125,2.3951041666666666,12,2,14,2934.9072500000007,-1146.606,85.7,0.43,200.0,1093.1,4800.0,22.8
BYRDR_ES_ALL,2026-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,50.0,0.0,1200.0,0.0
C5_RN,2026-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACH_ESS_RN,2026-07-10,3.8000000000000003,-0.6000000000000001,8.574,1.0934999999999997,9.667499999999999,26.135416666666668,23.625208333333333,2.510208333333333,12,9,21,12.572499999999998,-2.9050000000000002,57.1,3.25,200.0,4.4,4800.0,0.1
CAMWIND_RN,2026-07-10,19.3,-110.8,32.1475,297.7395,329.887,24.420833333333334,22.590416666666666,1.8304166666666666,15,7,22,360.12525,-30.238250000000004,68.2,5.56,16.4,130.1,393.59999999999997,33.1
CARA_ESS_RN,2026-07-10,0.0,-36.4,0.0,16.603749999999984,16.603749999999984,0.0,0.0,0.0,2,5,7,69.43499999999997,-52.83125,28.6,3.29,98.3,36.4,2359.2,1.5
CARN_ESS_RN,2026-07-10,15.7,-0.7000000000000001,158.86350000000002,1.4937500000000001,160.35725,25.294166666666666,22.410729166666666,2.8834374999999994,15,5,20,163.07074999999998,-2.7135000000000016,75.0,20.03,150.0,16.4,3600.0,0.5
CARRIZO_ESR1,2026-07-10,4.9,-23.2,31.54325,175.48599999999993,207.02924999999993,27.038749999999997,22.338854166666668,4.699895833333334,15,6,21,211.5942499999999,-4.564999999999994,71.4,18.54,9.8,28.1,235.20000000000002,11.9
CARTWHL_RN,2026-07-10,0.0,0.0,0.0,0.0,0.0,1.1691666666666667,1.1160416666666666,0.05312499999999994,0,0,0,0.0,0.0,0.0,0.0,150.0,0.0,3600.0,0.0
CASL_GAP_UN1,2026-07-10,152.4,-104.3,300.77275000000003,-83.37900000000005,217.39374999999998,13.46125,15.262083333333335,-1.800833333333334,14,9,23,462.09900000000005,-244.70525,60.9,1.21,3.9,256.7,93.6,274.3
CAST_ESS_RN,2026-07-10,0.0,-2.0,0.0,-13.59,-13.59,0.0,0.0,0.0,0,2,2,0.0,-13.59,0.0,0.0,200.0,2.0,4800.0,0.0
CATARINA_B1,2026-07-10,67.7,-175.3,752.32475,561.2962500000001,1313.621,28.11583333333333,22.31822916666667,5.797604166666667,18,5,23,1360.6322499999997,-47.011249999999976,78.3,8.04,9.9,243.0,237.60000000000002,102.3
CEDRVALE_RN,2026-07-10,1.9000000000000001,-39.300000000000004,-16.30075,-200.41375000000002,-216.71450000000002,15.342083333333333,16.5971875,-1.2551041666666665,8,7,15,16.652249999999988,-233.36675,53.3,0.06,9.9,41.2,237.60000000000002,17.3
CFLAT_ES_RN,2026-07-10,0.0,-23.0,0.0,50.174999999999976,50.174999999999976,0.9975,0.9557291666666666,0.04177083333333339,3,3,6,78.28499999999998,-28.110000000000007,50.0,2.78,100.0,23.0,2400.0,1.0
CHIL_SLR,2026-07-10,543.1,-18.2,327.2522499999999,10.445249999999987,337.6974999999998,22.76875,22.564270833333335,0.20447916666666602,16,7,23,736.9747500000001,-399.2772500000002,69.6,0.81,150.0,561.3000000000001,3600.0,15.6
CISC_RN,2026-07-10,15.0,-58.5,61.78949999999999,-51.92475,9.864749999999978,17.893333333333334,17.316875,0.5764583333333332,14,9,23,133.07274999999998,-123.208,60.9,0.69,9.9,73.5,237.60000000000002,30.9
CITRUSCY_RN,2026-07-10,4.5,-0.9000000000000001,21.86,0.7247499999999987,22.584749999999996,25.579166666666666,20.662604166666664,4.9165625,14,6,20,24.604249999999997,-2.0194999999999994,70.0,5.22,9.9,5.4,237.60000000000002,2.3
CLO_RN,2026-07-10,4.800000000000001,-127.5,11.571,-133.55825,-121.98724999999999,26.111666666666668,27.535520833333333,-1.4238541666666666,11,12,23,104.111,-226.09824999999998,47.8,0.5,100.0,132.3,2400.0,5.5
CLT_RN,2026-07-10,0.0,0.0,0.0,0.0,0.0,17.89,22.0375,-4.147500000000001,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,2400.0,0.0
CNLY_ESS_RN,2026-07-10,2.1,-0.4,2.44775,0.2364999999999995,2.6842499999999996,24.892083333333332,22.875625,2.016458333333333,10,3,13,4.85875,-2.1744999999999997,76.9,0.67,125.0,2.5,3000.0,0.1
CNTRY_RN,2026-07-10,3.6,-84.4,9.617000000000003,1593.5040000000001,1603.121,24.057083333333335,17.79125,6.265833333333333,18,4,22,1605.7165,-2.5954999999999995,81.8,137.48,9.8,88.0,235.20000000000002,37.4
CNTYRDS_RN,2026-07-10,30.2,0.0,40.86349999999998,0.0,40.86349999999998,6.95625,7.6301041666666665,-0.6738541666666666,7,1,8,102.64474999999999,-61.78125000000001,87.5,0.24,9.9,30.2,237.60000000000002,12.7
CONTINEN_RN,2026-07-10,105.1,-0.8,1421.71425,0.36099999999999977,1422.0752499999999,25.427083333333332,20.0971875,5.329895833333333,15,6,21,1465.4395,-43.36425,71.4,13.52,0.0,105.89999999999999,0.0,0.0
CORALSLR_ALL,2026-07-10,395.1,-9.8,-556.5895000000003,0.9284999999999806,-555.6610000000003,22.562083333333334,22.683645833333333,-0.12156250000000017,12,10,22,72.2362499999999,-627.8972500000003,54.5,0.1,51.4,404.90000000000003,1233.6,32.8
CORAZON_RN,2026-07-10,440.9,-1.1,796.6787499999999,-2.0519999999999983,794.6267499999999,23.775833333333335,22.53979166666667,1.2360416666666667,14,9,23,1413.0285,-618.4017499999999,60.9,1.47,200.0,442.0,4800.0,9.2
COYOTSPR_RN,2026-07-10,0.0,-1.0,0.0,2.395,2.395,0.065,-0.034791666666666665,0.09979166666666667,1,0,1,2.395,0.0,100.0,99.99,9.9,1.0,237.60000000000002,0.4
CROSSETT_ALL,2026-07-10,251.9,-45.5,820.1105,64.74325,884.8537500000001,13.683333333333332,15.4290625,-1.7457291666666663,15,8,23,951.0420000000001,-66.18825,65.2,7.66,100.0,297.4,2400.0,12.4
CROSSTRL_RN,2026-07-10,16.5,-30.099999999999998,-9.791999999999994,-3.0347499999999936,-12.826749999999981,16.741666666666667,15.128749999999998,1.612916666666667,12,4,16,102.219,-115.04575,75.0,0.3,57.0,46.599999999999994,1368.0,3.4
CR_RN,2026-07-10,7.9,-14.8,19.344999999999995,-18.502999999999997,0.8419999999999996,26.10875,28.32739583333333,-2.2186458333333334,7,15,22,33.787,-32.945,31.8,2.2,9.8,22.700000000000003,235.20000000000002,9.7
CS_RN,2026-07-10,74.3,-59.800000000000004,-340.8197499999999,-87.86475000000006,-428.6845,27.266666666666666,29.542708333333334,-2.2760416666666665,9,12,21,132.31624999999997,-561.0007499999999,42.9,0.31,7.0,134.1,168.0,79.8
CTW_RN,2026-07-10,25.0,-4.4,45.15375000000001,-18.828000000000003,26.325750000000003,27.155,27.208645833333335,-0.05364583333333354,12,10,22,63.84525,-37.519499999999994,54.5,1.42,150.0,29.4,3600.0,0.8
DAN_ALL,2026-07-10,146.6,-18.7,916.4927500000001,233.18574999999998,1149.6785,23.410416666666666,20.800208333333334,2.610208333333333,14,9,23,1447.73425,-298.05575000000005,60.9,3.12,76.3,165.29999999999998,1831.1999999999998,9.0
DA_BESS,2026-07-10,2.8000000000000003,-12.4,-4.796499999999998,16.758499999999987,11.961999999999989,26.234583333333333,26.44333333333333,-0.2087499999999999,9,8,17,18.820999999999987,-6.858999999999999,52.9,2.44,5.0,15.200000000000001,120.0,12.7
DA_BESS2,2026-07-10,0.0,0.0,0.0,0.0,0.0,26.0,23.256666666666664,2.7433333333333336,0,0,0,0.0,0.0,0.0,0.0,9.9,0.0,237.60000000000002,0.0
DC2SES_ALL,2026-07-10,6.5,-70.5,40.992000000000004,672.2814999999999,713.2734999999999,26.86708333333333,21.867708333333336,4.999375,20,3,23,715.2054999999999,-1.9319999999999993,87.0,55.53,66.5,77.0,1596.0,4.8
DESN_ESS_RN,2026-07-10,1.0,0.0,3.5874999999999986,0.0,3.5874999999999986,5.42875,4.705,0.7237499999999999,1,0,1,3.5874999999999986,0.0,100.0,99.99,200.0,1.0,4800.0,0.0
DGFS_ESR_RN,2026-07-10,18.7,-2.9,-43.42600000000001,8.51,-34.91600000000001,14.09125,15.480520833333335,-1.3892708333333337,14,6,20,36.68724999999999,-71.60324999999999,70.0,0.22,75.0,21.599999999999998,1800.0,1.2
DIBOL_RN,2026-07-10,9.7,0.0,-6.7539999999999765,0.0,-6.7539999999999765,5.025833333333334,5.05875,-0.03291666666666663,1,2,3,12.259000000000007,-19.012999999999984,33.3,1.29,9.9,9.7,237.60000000000002,4.1
DKNS_ESS_RN,2026-07-10,1.0,-4.7,3.0975,1.257249999999992,4.354749999999992,3.5179166666666664,3.6709374999999995,-0.1530208333333335,2,0,2,4.354749999999992,0.0,100.0,99.99,50.0,5.7,1200.0,0.5
DRAK_ESS_RN,2026-07-10,0.0,0.0,0.0,0.0,0.0,24.32,24.105,0.2150000000000006,0,0,0,0.0,0.0,0.0,0.0,150.0,0.0,3600.0,0.0
DSWL_BES1,2026-07-10,0.0,0.0,0.0,0.0,0.0,1.6779166666666665,1.6505208333333332,0.027395833333333286,0,0,0,0.0,0.0,0.0,0.0,150.0,0.0,3600.0,0.0
EBNY_ESS_RN,2026-07-10,3.8000000000000003,-1.7,7.962500000000002,0.9022500000000027,8.864750000000004,25.584999999999997,23.319270833333334,2.265729166666667,12,9,21,12.343000000000005,-3.478250000000001,57.1,2.66,200.0,5.5,4800.0,0.1
ELMCRK_RN,2026-07-10,14.2,-67.4,54.582,123.26024999999997,177.84224999999998,16.487083333333334,14.7640625,1.723020833333333,16,7,23,225.17949999999996,-47.33725,69.6,2.08,9.9,81.60000000000001,237.60000000000002,34.3
ELM_ST_RN,2026-07-10,12.5,-1.0,-174.00625,2.455,-171.55125,5.384583333333334,7.5296875000000005,-2.1451041666666666,2,4,6,10.24875,-181.8,33.3,0.11,9.9,13.5,237.60000000000002,5.7
ELM_ST_RN2,2026-07-10,34.8,0.0,109.09799999999998,0.0,109.09799999999998,3.107083333333333,3.3803125,-0.27322916666666686,4,0,4,109.09799999999998,0.0,100.0,99.99,9.9,34.8,237.60000000000002,14.6
ELSA_ESR_RN,2026-07-10,3.4000000000000004,-0.6000000000000001,13.902000000000003,0.6789999999999993,14.581000000000003,26.084166666666665,22.258750000000003,3.825416666666667,13,6,19,16.7945,-2.2134999999999994,68.4,3.5,9.9,4.0,237.60000000000002,1.7
ELZA_SLR_RN,2026-07-10,12.700000000000001,-20.4,-0.34399999999999764,-17.363999999999997,-17.708,25.420416666666668,25.971249999999998,-0.550833333333333,7,10,17,36.859500000000004,-54.5675,41.2,0.96,100.0,33.1,2400.0,1.4
EMPCT_RN,2026-07-10,2.5000000000000004,-110.2,-5.015,-413.44050000000004,-418.45550000000003,26.025000000000002,27.6221875,-1.5971874999999995,6,11,17,148.48399999999998,-566.9395000000001,35.3,0.48,9.9,112.7,237.60000000000002,47.4
ENDPARK_ESS1,2026-07-10,19.7,-27.0,36.78725,48.644000000000005,85.43125,14.621250000000002,13.0490625,1.5721875,16,6,22,106.75249999999998,-21.321249999999992,72.7,1.88,50.0,46.7,1200.0,3.9
ESCONDID_ESR,2026-07-10,3.9000000000000004,-10.4,18.38725,128.79500000000002,147.18224999999998,25.93375,21.346041666666665,4.587708333333333,15,5,20,150.20575,-3.0235000000000007,75.0,16.56,0.0,14.3,0.0,0.0
ESTONIAN_ALL,2026-07-10,24.0,-0.4,6.963500000000019,-3.1165000000000007,3.847000000000018,25.211250000000003,25.464895833333333,-0.2536458333333331,6,8,14,30.548000000000016,-26.701,42.9,1.53,101.6,24.4,2438.3999999999996,1.0
EUNICE_ALL,2026-07-10,999.2,-15.8,3564.9882500000003,35.11150000000002,3600.0997500000003,15.657499999999999,18.028229166666666,-2.370729166666666,16,7,23,3828.68375,-228.58399999999997,69.6,7.33,17.0,1015.0,408.0,248.8
EVLN_ESS_RN,2026-07-10,25.400000000000002,-0.4,-75.27750000000002,-4.368500000000002,-79.64600000000002,29.41125,30.84177083333333,-1.4305208333333341,11,11,22,87.21625,-166.86225000000002,50.0,0.52,220.0,25.8,5280.0,0.5
E_HARRIS_RN,2026-07-10,7.5,-11.899999999999999,77.121,62.20024999999999,139.32124999999996,24.924166666666665,22.59177083333333,2.3323958333333334,12,6,18,152.43874999999994,-13.117499999999996,66.7,5.81,9.9,19.4,237.60000000000002,8.2
FALFUR_RN,2026-07-10,65.0,-22.9,243.13099999999997,17.602249999999998,260.73325,25.154583333333335,22.354583333333334,2.7999999999999994,12,7,19,379.53875,-118.80550000000004,63.2,1.86,9.9,87.9,237.60000000000002,37.0
FALFUR_RN2,2026-07-10,1.0,0.0,15.065,0.0,15.065,23.455,16.94875,6.5062500000000005,1,0,1,15.065,0.0,100.0,99.99,9.8,1.0,235.20000000000002,0.4
FAULKNER_RN,2026-07-10,0.0,-2.0,0.0,-1.7800000000000011,-1.7800000000000011,1.6566666666666665,1.7308333333333332,-0.07416666666666671,0,1,1,0.0,-1.7800000000000011,0.0,0.0,9.9,2.0,237.60000000000002,0.8
FENCESLR_ALL,2026-07-10,44.2,-9.2,48.46550000000003,-15.341499999999977,33.12400000000005,25.209166666666665,25.221770833333334,-0.012604166666666305,12,8,20,63.60075000000002,-30.47674999999997,60.0,1.39,71.0,53.400000000000006,1704.0,3.1
FERD_ESS_RN,2026-07-10,24.3,-12.0,188.31925,25.235,213.55425,11.242916666666666,9.863020833333334,1.3798958333333333,6,3,9,219.40125,-5.846999999999997,66.7,18.76,200.0,36.3,4800.0,0.8
FIVEWSLR_ALL,2026-07-10,1813.9,-34.4,969.6467499999995,-11.2645,958.3822499999993,12.807083333333333,12.396458333333333,0.41062499999999974,11,6,17,2355.1655,-1396.7832500000006,64.7,0.92,220.0,1848.3000000000002,5280.0,35.0
FLOWERII_RN,2026-07-10,152.29999999999998,-27.2,557.2372499999999,17.132499999999986,574.36975,15.11875,16.432083333333335,-1.313333333333334,14,7,21,622.0932499999999,-47.723500000000016,66.7,6.52,95.0,179.49999999999997,2280.0,7.9
FLTBES1,2026-07-10,0.0,-2.0,0.0,9.562500000000002,9.562500000000002,3.3537500000000002,4.041458333333334,-0.6877083333333331,2,0,2,9.562500000000002,0.0,100.0,99.99,8.5,2.0,204.0,1.0
FLVABES1_ESR,2026-07-10,45.300000000000004,-3.4000000000000004,178.743,12.055750000000002,190.79874999999998,6.771666666666666,7.0025,-0.23083333333333364,6,0,6,190.79875,0.0,100.0,99.99,9.9,48.7,237.60000000000002,20.5
FORTMA_RN,2026-07-10,31.0,-70.7,375.37,417.97225,793.34225,16.072916666666668,12.069270833333334,4.003645833333334,12,3,15,856.00725,-62.664999999999935,80.0,3.42,9.8,101.7,235.20000000000002,43.2
FRMRSVLW_RN,2026-07-10,1.0,-0.4,-2.059500000000001,-3.3735000000000004,-5.433000000000002,25.295833333333334,25.645104166666666,-0.34927083333333336,2,5,7,0.8662499999999999,-6.299250000000002,28.6,0.34,9.9,1.4,237.60000000000002,0.6
FRMR_BS2_RN1,2026-07-10,0.0,0.0,0.0,0.0,0.0,0.9824999999999999,0.8902083333333333,0.09229166666666666,0,0,0,0.0,0.0,0.0,0.0,6.0,0.0,144.0,0.0
FTDUNCAN_RN,2026-07-10,10.8,-11.8,135.38525,81.10700000000001,216.49225000000004,26.010416666666668,21.442291666666666,4.568125,15,5,20,232.41525,-15.922999999999995,75.0,4.87,100.0,22.6,2400.0,0.9
GAIA_SLR_RN,2026-07-10,17.0,0.0,-122.22249999999995,0.0,-122.22249999999995,14.212083333333334,14.3509375,-0.13885416666666642,5,4,9,7.880000000000001,-130.10249999999996,55.6,0.05,75.0,17.0,1800.0,0.9
