rank,node,offer_revenue,bid_revenue,net_revenue,total_offer_mw,total_bid_mw,win_rate,avg_win_rate,profit_loss_ratio,avg_profit_loss_ratio,participation_rate,avg_dart_spread,hsl,days_active
69,TORT_ESS_RN,2556.828,1217.5109999999995,3774.339,870.1,-581.7,55.4663025210084,54.009397590361445,36.5047268907563,32.023378514056226,0.6300840336134454,0.7570555409663866,48.0,177.0
70,MIDP_SLR_RN,2807.6524600000002,919.4802500000005,3727.132709999999,7490.4,-1906.2,53.84857142857143,57.71911167512691,16.016113445378153,16.908726734348562,9.58344537815126,3.06744524684874,50.9,208.0
71,BSS_U1,-2538.1795,6075.464500000003,3537.285000000002,3435.6,-10055.199999999999,51.36731092436975,51.86622950819672,38.995932773109246,41.489737704918035,62.643781512605045,-0.016675113795518115,7.9,194.0
72,BRP_BRAZ_RN,3135.86465,327.1914999999999,3463.05615,633.6999999999999,-875.8000000000001,49.84134453781513,52.560208333333335,9.133079831932772,17.44558333333333,6.930378151260504,1.2726897321428574,9.9,131.0
73,DIBOL_RN,520.6954999999997,2867.402,3388.0975000000003,587.5,-1129.0,46.35949579831933,39.989005847953216,16.95320168067227,12.46150730994152,2.206344537815126,1.3828307510504199,3.3,182.0
74,SGSA_DGR,-139.889,3505.9130000000005,3366.024,97.7,-2554.4,63.60491596638655,73.42359756097561,44.06205882352941,48.834033536585366,4.0186134453781515,0.40807724964986003,9.9,174.0
75,RVRVLYS_ALL,3681.69866,-485.254,3196.444659999996,9089.499999999998,-1873.2,54.2494537815126,60.613979591836724,8.376205882352942,15.074697278911565,4.173613445378151,1.922483849789916,50.0,207.0
76,LONESTAR_RN,22.75280000000006,3161.1210000000015,3183.873800000001,283.29999999999995,-3248.3,42.50109243697479,49.556126126126124,4.798193277310924,11.694108108108107,6.7088655462184885,1.5529476978291314,9.9,196.0
77,SLCN_ESS_ALL,276.30300000000057,2866.5260000000003,3142.8290000000015,3980.3999999999996,-4467.6,54.20726890756303,60.162386934673364,4.247474789915967,11.900386934673367,7.171638655462185,1.900433779761905,50.0,210.0
78,SWOOSE1_U1,10048.04264,-6912.1559,3135.88674,2214.0,-3421.7000000000003,45.672226890756306,53.53695833333333,3.048890756302521,5.404816666666667,4.752563025210084,1.4101787464985995,9.9,211.0
79,BRP_SWNY_RN,3216.5829200000003,-141.51599999999985,3075.066920000001,254.29999999999998,-259.5,47.1063025210084,56.20259803921569,25.37008403361344,31.24012745098039,4.338361344537816,0.2197556897759104,9.9,96.0
80,POTEETS_RN,2502.7560000000003,539.2357500000003,3041.99175,4449.8,-3304.9,48.8827731092437,55.04849830795263,4.823042016806722,8.48801269035533,10.763403361344537,1.2112901348039218,9.9,208.0
81,ARY_BESS_RN,-393.1289999999997,3280.8137500000003,2887.684750000001,700.4,-4372.5,51.220588235294116,49.54744623655914,14.953672268907564,13.687583333333333,1.9300000000000002,0.367187806372549,0.0,135.0
82,ODESW_RN,-14062.83954,16909.053000000004,2846.213459999999,3911.4,-35025.799999999996,46.32214285714285,55.028134517766496,15.764394957983194,15.834912436548224,73.95285714285714,1.491188550420168,9.9,208.0
83,CARTWHL_RN,-730.2867500000003,3154.8725,2424.5857499999997,368.9,-2381.5,36.51260504201681,29.177064896755162,31.163525210084032,27.747347345132738,0.10634453781512605,0.1634834121148458,150.0,124.0
84,CROSSTRL_RN,-5639.827050000001,7774.469,2134.6419500000006,3409.7000000000003,-7371.0,53.16193277310924,56.86213986599665,2.0728991596638657,7.430705611390285,3.3822268907563027,0.6482717524509805,57.0,210.0
85,TANZ_ESS_RN,844.1067500000001,1071.30426,1915.411010000001,866.3,-2658.4,27.426302521008402,32.884112903225805,19.26294117647059,22.927620967741937,0.0,0.09581871498599433,128.8,197.0
86,TYNAN_RN,1597.0777500000004,259.4842500000002,1856.5620000000006,2191.1,-1389.9,51.262268907563026,54.873333333333335,6.759806722689077,9.940452185792351,3.916470588235294,1.4470358893557425,9.9,194.0
87,MV_VALV4_RN,-118.8749999999998,1962.6108000000004,1843.7358000000004,3183.9,-4344.9,51.3763025210084,54.03920473773265,8.854991596638655,10.635173011844332,6.9573109243697475,1.7313478641456583,9.9,208.0
88,OLMITO_RN,299.8684100000001,1390.8324500000003,1690.70086,1639.2,-7731.299999999999,48.07268907563025,52.90831151832461,3.806117647058824,7.0105907504363,0.6321428571428571,1.3387420343137255,9.9,202.0
89,HEADCAMP_RN,606.5194999999997,926.6610000000001,1533.1804999999995,1900.7,-1262.6,42.476680672268905,38.38343837535014,22.943193277310925,19.31943977591036,0.957983193277311,-0.13950914740896347,150.0,130.0
90,ELMCRK_RN,882.8960899999997,620.5756499999999,1503.47174,1996.5,-6615.1,49.14466386554622,48.06893817204301,13.059878151260504,3.468942204301075,19.93134453781513,0.15322689075630258,9.9,135.0
91,CNTRY_RN,-3840.1370000000006,5086.482749999999,1246.3457500000002,2000.7,-3698.1,52.537857142857135,55.08194295900178,15.52777731092437,20.519263814616757,32.64953781512605,2.0179360556722687,9.8,198.0
92,APPLE_ESR_RN,470.139,761.8797500000003,1232.0187500000004,88.7,-1055.6,55.05987394957983,54.231428571428566,18.0460756302521,19.194535714285713,0.0,0.5106747198879552,0.0,116.0
93,W_HRL_ESR_RN,-3581.48727,4691.972699999999,1110.4854299999993,1458.5,-3199.0,47.417773109243704,46.39160256410257,5.016689075630252,4.170333333333334,4.360588235294118,2.2478355654761906,9.9,206.0
94,CEDRVALE_RN,365.51675,739.2894999999997,1104.80625,357.59999999999997,-2146.8,51.064075630252105,57.41402705061083,19.07660504201681,22.759737347294937,15.389621848739495,0.8007038690476191,8.2,202.0
95,AVIL_ESS_RN,-883.51634,1980.812,1097.2956600000002,471.8,-901.3000000000001,48.80252100840336,53.787825884543764,5.996676470588235,8.729035847299812,0.46365546218487397,1.6543920693277312,160.0,190.0
96,BRP_DIKN_RN,1373.3354099999985,-394.53891000000004,978.796499999998,7373.1,-1607.8,52.01012605042017,56.88700507614213,10.719071428571429,9.973609137055838,7.9547058823529415,1.3202128413865548,9.9,208.0
97,N_AL_BESS_RN,-1754.50991,2694.72795,940.21804,1206.6,-1886.1000000000001,49.52189075630252,54.613857388316156,6.165058823529412,10.408687285223369,4.4915126050420175,2.360996104691877,9.9,205.0
98,FRMR_BS2_RN1,97.00525000000007,686.8874999999999,783.89275,205.9,-319.6,33.65546218487395,34.495258620689654,33.65209663865546,29.92029885057471,0.8401680672268907,0.16386782212885148,9.9,185.0
99,RN_PAD3_ESS,482.20700000000005,227.46625,709.67325,746.7,-77.0,18.518445378151263,7.779999999999999,5.907151260504202,0.7190000000000001,0.05,0.527470469437775,0.0,127.0
100,PINEFRST_RN,1787.3577999999989,-1121.6164999999999,665.7412999999988,4153.400000000001,-3815.8,47.96403361344538,50.806914414414415,3.0533907563025213,6.1104436936936946,0.9619327731092437,1.4949760591736696,200.0,196.0
101,BAYC_BESS_RN,-903.0223400000004,1552.0804999999996,649.0581599999998,6669.0,-4322.0,50.36815126050419,54.494101221640484,1.9413571428571426,4.418462914485166,28.274117647058823,0.43878724614845943,8.0,202.0
102,COYOTSPR_RN,1789.26725,-1181.93725,607.3300000000002,1254.5,-1001.9,34.726890756302524,41.7554367201426,32.95823949579832,39.73688636363636,0.9363025210084034,0.19935368522408967,9.9,198.0
103,PAD1_ESS_RN,599.7742499999999,0.6825000000000101,600.45675,293.6,-176.90000000000003,20.867016806722688,19.108638211382114,5.483256302521008,14.627327235772356,0.1237394957983193,0.5646296393557423,50.0,134.0
104,CACH_ESS_RN,1070.4759099999999,-584.48375,485.99216,3389.9,-263.3,50.44781512605042,53.230604395604395,2.7493403361344537,7.00842673992674,0.12785714285714286,1.8154397321428573,200.0,193.0
105,FRMRSVLW_RN,-567.6885,1011.494,443.80550000000005,828.4,-815.3000000000001,48.417941176470585,51.28837719298245,2.2053151260504205,8.784530701754385,2.7972689075630255,1.4767746848739498,9.9,201.0
106,LMO_ESR_RN,-753.1879100000001,1158.5835000000004,405.3955900000007,574.3000000000001,-3363.5000000000005,52.313025210084035,57.08941666666667,9.523764705882353,12.410433333333334,0.7765966386554621,1.9290713848039216,100.0,211.0
107,HEARN_RD_RN,2210.6338399999986,-1838.5195,372.11434000000145,22364.5,-2206.9,50.75911764705882,55.94768900343642,8.014676470588237,27.489015463917518,38.20680672268908,1.5235440738795518,0.0,205.0
108,ELM_ST_RN2,232.39249999999998,134.81625000000003,367.20875,109.30000000000001,-30.2,38.93605042016807,29.22666666666667,26.79253781512605,17.084125,2.9758403361344534,0.15037872023809523,9.9,111.0
109,BCNV2_ES_RN,296.29499999999996,43.90000000000003,340.19500000000005,135.0,-26.0,56.696176470588235,38.33,30.867726890756302,15.982999999999999,0.13,0.5922153799019608,0.0,46.0
110,NCO_RN,875.7055,-623.0312500000001,252.67425000000017,1377.6999999999998,-769.6,47.00617647058824,51.66886904761905,9.164382352941177,11.180613095238094,1.542689075630252,1.339446647408964,38.8,179.0
111,Z0_DGR2_RN,203.09,-0.6899999999999977,202.40000000000003,94.5,-21.0,25.357142857142858,23.519417475728154,23.635142857142853,23.121349514563104,0.4319327731092437,0.4369661677170868,9.9,114.0
112,FERD_ESS_RN,1450.458,-1271.6194999999998,178.8384999999999,215.8,-450.6,47.70487394957983,52.66666666666666,24.960655462184874,23.478166666666667,0.23499999999999996,1.005786283263305,200.0,41.0
113,HRMS_SLR_RN,86.55200000000002,74.13250000000022,160.68450000000024,33.6,-315.0,24.127731092436974,29.594444444444445,15.107869747899159,18.931324074074073,0.2815546218487395,0.016550332633053243,20.0,38.0
114,TDWLPR_1_RN,-559.8879099999998,694.9482499999995,135.0603399999997,2029.9,-1370.0,54.17344537815127,56.214375000000004,14.60829831932773,7.2170625,0.5528571428571428,1.7034452030812326,100.0,131.0
115,MEDINA1_RN,132.155,0.0,132.155,50.0,0.0,27.226890756302524,10.0,23.975953781512604,9.998999999999999,0.0,0.24213865546218485,0.0,14.0
